DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,K12Enr,FreeK12,RedK12,LEPIdentifiedK12,LEPServedK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEPIdentifiedEC12,LEPServedEC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,MinMaxGrade,SchoolClassification
09-10,28,Houston,0300,01,LACRESCENT-HOKAH SCHOOL DISTRICT,000,,10,10,08,116,12,7,,,10,116,12,7,,,10,,,EC-12,
09-10,28,Houston,0300,01,LACRESCENT-HOKAH SCHOOL DISTRICT,000,,10,10,09,134,17,6,,,19,134,17,6,,,19,,,EC-12,
09-10,28,Houston,0300,01,LACRESCENT-HOKAH SCHOOL DISTRICT,000,,10,10,10,134,18,12,,,13,134,18,12,,,13,,,EC-12,
09-10,28,Houston,0300,01,LACRESCENT-HOKAH SCHOOL DISTRICT,000,,10,10,11,142,15,7,,,12,142,15,7,,,12,,,EC-12,
09-10,28,Houston,0300,01,LACRESCENT-HOKAH SCHOOL DISTRICT,000,,10,10,12,129,21,4,,,14,129,21,4,,,14,,,EC-12,
09-10,28,Houston,0300,01,LACRESCENT-HOKAH SCHOOL DISTRICT,000,,10,10,All Grades,1313,191,99,,,144,1326,196,99,,,157,,,EC-12,
09-10,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,,02,01,EC,,,,,,,4,4,,,,4,,,EC-12,
09-10,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,,02,01,KG,21,14,3,,,3,21,14,3,,,3,,,EC-12,
09-10,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,,02,01,01,16,11,2,,,1,16,11,2,,,1,,,EC-12,
09-10,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,,02,01,02,22,14,6,,,5,22,14,6,,,5,,,EC-12,
09-10,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,,02,01,03,16,9,5,,,2,16,9,5,,,2,,,EC-12,
09-10,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,,02,01,04,23,12,5,,,7,23,12,5,,,7,,,EC-12,
09-10,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,,02,01,05,20,12,4,,,8,20,12,4,,,8,,,EC-12,
09-10,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,,02,01,06,15,9,2,,,6,15,9,2,,,6,,,EC-12,
09-10,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,,02,01,07,18,8,5,,,3,18,8,5,,,3,,,EC-12,
09-10,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,,02,01,08,26,16,2,,,10,26,16,2,,,10,,,EC-12,
09-10,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,,02,01,09,22,5,8,,,7,22,5,8,,,7,,,EC-12,
09-10,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,,02,01,10,29,15,2,,,5,29,15,2,,,5,,,EC-12,
09-10,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,,02,01,11,12,4,2,,,3,12,4,2,,,3,,,EC-12,
09-10,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,,02,01,12,26,13,4,,,3,26,13,4,,,3,,,EC-12,
09-10,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,,01,02,All Grades,266,142,50,,,63,270,146,50,,,67,,,EC-12,
09-10,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,,02,01,EC,,,,,,,7,4,2,,,7,,,EC-12,
09-10,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,,02,01,KG,32,13,8,,,3,32,13,8,,,3,,,EC-12,
09-10,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,,02,01,01,37,18,6,,,9,37,18,6,,,9,,,EC-12,
09-10,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,,02,01,02,39,18,3,,,1,39,18,3,,,1,,,EC-12,
09-10,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,,02,01,03,35,16,5,,,,35,16,5,,,,,,EC-12,
09-10,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,,02,01,04,42,20,5,,,5,42,20,5,,,5,,,EC-12,
09-10,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,,02,01,05,38,15,9,,,9,38,15,9,,,9,,,EC-12,
09-10,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,,02,01,06,41,14,11,,,,41,14,11,,,,,,EC-12,
09-10,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,,02,01,07,41,22,6,,,5,41,22,6,,,5,,,EC-12,
09-10,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,,02,01,08,52,19,10,,,13,52,19,10,,,13,,,EC-12,
09-10,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,,02,01,09,44,15,9,,,6,44,15,9,,,6,,,EC-12,
09-10,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,,02,01,10,38,16,9,,,12,38,16,9,,,12,,,EC-12,
09-10,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,,02,01,11,43,18,5,,,13,43,18,5,,,13,,,EC-12,
09-10,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,,02,01,12,37,9,8,,,11,37,9,8,,,11,,,EC-12,
09-10,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,,01,02,All Grades,519,213,94,,,87,526,217,96,,,94,,,EC-12,
09-10,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,,02,01,EC,,,,,,,32,16,2,,,32,,,EC-12,
09-10,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,,02,01,KG,118,52,17,1,1,13,118,52,17,1,1,13,,,EC-12,
09-10,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,,02,01,01,110,48,15,1,1,13,110,48,15,1,1,13,,,EC-12,
09-10,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,,02,01,02,117,50,15,1,1,28,117,50,15,1,1,28,,,EC-12,
09-10,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,,02,01,03,124,53,18,,,33,124,53,18,,,33,,,EC-12,
09-10,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,,02,01,04,126,50,18,1,1,27,126,50,18,1,1,27,,,EC-12,
09-10,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,,02,01,05,119,44,15,,,26,119,44,15,,,26,,,EC-12,
09-10,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,,02,01,06,108,36,17,,,29,108,36,17,,,29,,,EC-12,
09-10,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,,02,01,07,104,45,12,,,19,104,45,12,,,19,,,EC-12,
09-10,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,,02,01,08,116,34,16,,,25,116,34,16,,,25,,,EC-12,
09-10,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,,02,01,09,133,39,19,,,34,133,39,19,,,34,,,EC-12,
09-10,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,,02,01,10,130,34,25,,,21,130,34,25,,,21,,,EC-12,
09-10,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,,02,01,11,103,28,11,,,20,103,28,11,,,20,,,EC-12,
09-10,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,,02,01,12,105,18,8,,,12,105,18,8,,,12,,,EC-12,
09-10,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,,01,02,All Grades,1513,531,206,4,4,300,1545,547,208,4,4,332,,,EC-12,
09-10,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,,07E,07,EC,,,,,,,10,1,,,,10,,,EC-12,
09-10,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,,07E,07,KG,60,18,6,1,1,3,60,18,6,1,1,3,,,EC-12,
09-10,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,,07E,07,01,81,40,5,2,2,11,81,40,5,2,2,11,,,EC-12,
09-10,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,,07E,07,02,74,28,15,1,1,2,74,28,15,1,1,2,,,EC-12,
09-10,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,,07E,07,03,78,31,7,,,11,78,31,7,,,11,,,EC-12,
09-10,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,,07E,07,04,69,23,12,,,5,69,23,12,,,5,,,EC-12,
09-10,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,,07E,07,05,70,28,7,,,4,70,28,7,,,4,,,EC-12,
09-10,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,,07E,07,06,86,32,10,,,10,86,32,10,,,10,,,EC-12,
09-10,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,,07E,07,07,57,19,10,1,1,4,57,19,10,1,1,4,,,EC-12,
09-10,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,,07E,07,08,62,21,9,1,1,5,62,21,9,1,1,5,,,EC-12,
09-10,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,,07E,07,09,79,34,13,1,1,18,79,34,13,1,1,18,,,EC-12,
09-10,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,,07E,07,10,72,21,8,3,3,6,72,21,8,3,3,6,,,EC-12,
09-10,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,,07E,07,11,67,24,6,1,1,8,67,24,6,1,1,8,,,EC-12,
09-10,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,,07E,07,12,75,17,8,1,1,4,75,17,8,1,1,4,,,EC-12,
09-10,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,,07,07E,All Grades,930,336,116,12,12,91,940,337,116,12,12,101,,,EC-12,
09-10,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,,03,03,EC,,,,,,,21,1,,,,21,,,EC-12,
09-10,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,,03,03,KG,103,47,17,,,16,103,47,17,,,16,,,EC-12,
09-10,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,,03,03,01,71,30,11,,,9,71,30,11,,,9,,,EC-12,
09-10,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,,03,03,02,92,42,14,,,12,92,42,14,,,12,,,EC-12,
09-10,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,,03,03,03,94,49,16,,,18,94,49,16,,,18,,,EC-12,
09-10,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,,03,03,04,86,34,16,,,18,86,34,16,,,18,,,EC-12,
09-10,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,,03,03,05,92,29,15,,,16,92,29,15,,,16,,,EC-12,
09-10,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,,03,03,06,80,29,11,,,7,80,29,11,,,7,,,EC-12,
09-10,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,,03,03,07,85,32,11,,,8,85,32,11,,,8,,,EC-12,
09-10,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,,03,03,08,71,21,13,,,10,71,21,13,,,10,,,EC-12,
09-10,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,,03,03,09,80,26,9,,,7,80,26,9,,,7,,,EC-12,
09-10,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,,03,03,10,84,20,20,,,18,84,20,20,,,18,,,EC-12,
09-10,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,,03,03,11,75,16,12,,,14,75,16,12,,,14,,,EC-12,
09-10,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,,03,03,12,93,24,12,,,10,93,24,12,,,10,,,EC-12,
09-10,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,,03,03,All Grades,1106,399,177,,,163,1127,400,177,,,184,,,EC-12,
09-10,31,Itasca,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,000,,03,03,EC,,,,,,,22,14,1,,,22,,,EC-12,
09-10,31,Itasca,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,000,,03,03,KG,78,52,6,,,16,78,52,6,,,16,,,EC-12,
09-10,31,Itasca,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,000,,03,03,01,55,32,7,,,4,55,32,7,,,4,,,EC-12,
09-10,31,Itasca,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,000,,03,03,02,59,39,5,,,11,59,39,5,,,11,,,EC-12,
09-10,31,Itasca,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,000,,03,03,03,66,28,7,,,10,66,28,7,,,10,,,EC-12,
09-10,31,Itasca,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,000,,03,03,04,57,33,5,,,14,57,33,5,,,14,,,EC-12,
09-10,31,Itasca,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,000,,03,03,05,65,35,8,,,14,65,35,8,,,14,,,EC-12,
09-10,31,Itasca,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,000,,03,03,06,61,32,6,,,13,61,32,6,,,13,,,EC-12,
09-10,31,Itasca,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,000,,03,03,07,63,33,8,,,14,63,33,8,,,14,,,EC-12,
09-10,31,Itasca,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,000,,03,03,08,68,33,10,,,9,68,33,10,,,9,,,EC-12,
09-10,31,Itasca,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,000,,03,03,09,67,23,9,,,5,67,23,9,,,5,,,EC-12,
09-10,31,Itasca,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,000,,03,03,10,75,33,5,,,15,75,33,5,,,15,,,EC-12,
09-10,31,Itasca,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,000,,03,03,11,80,25,10,,,8,80,25,10,,,8,,,EC-12,
09-10,31,Itasca,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,000,,03,03,12,76,26,9,,,9,76,26,9,,,9,,,EC-12,
09-10,31,Itasca,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,000,,03,03,All Grades,870,424,95,,,142,892,438,96,,,164,,,EC-12,
09-10,31,Itasca,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000,,03,03,EC,,,,,,,63,19,4,,,63,,,EC-12,
09-10,31,Itasca,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000,,03,03,KG,301,104,45,,,33,301,104,45,,,33,,,EC-12,
09-10,31,Itasca,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000,,03,03,01,269,87,46,,,28,269,87,46,,,28,,,EC-12,
09-10,31,Itasca,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000,,03,03,02,249,70,30,,,32,249,70,30,,,32,,,EC-12,
09-10,31,Itasca,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000,,03,03,03,268,87,40,,,33,268,87,40,,,33,,,EC-12,
09-10,31,Itasca,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000,,03,03,04,271,94,32,,,47,271,94,32,,,47,,,EC-12,
09-10,31,Itasca,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000,,03,03,05,272,64,33,,,38,272,64,33,,,38,,,EC-12,
09-10,31,Itasca,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000,,03,03,06,293,83,32,,,37,293,83,32,,,37,,,EC-12,
09-10,31,Itasca,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000,,03,03,07,302,82,29,,,41,302,82,29,,,41,,,EC-12,
09-10,31,Itasca,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000,,03,03,08,300,78,29,,,34,300,78,29,,,34,,,EC-12,
09-10,31,Itasca,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000,,03,03,09,303,81,36,,,47,303,81,36,,,47,,,EC-12,
09-10,31,Itasca,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000,,03,03,10,328,92,26,,,44,328,92,26,,,44,,,EC-12,
09-10,31,Itasca,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000,,03,03,11,347,99,32,,,42,347,99,32,,,42,,,EC-12,
09-10,31,Itasca,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000,,03,03,12,342,77,23,,,42,342,77,23,,,42,,,EC-12,
09-10,31,Itasca,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000,,03,03,All Grades,3845,1098,433,,,498,3908,1117,437,,,561,,,EC-12,
09-10,31,Itasca,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,000,,03,03,EC,,,,,,,5,1,1,,,5,,,EC-12,
09-10,31,Itasca,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,000,,03,03,KG,42,19,3,,,12,42,19,3,,,12,,,EC-12,
09-10,31,Itasca,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,000,,03,03,01,58,31,8,,,11,58,31,8,,,11,,,EC-12,
09-10,31,Itasca,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,000,,03,03,02,43,18,5,,,10,43,18,5,,,10,,,EC-12,
09-10,31,Itasca,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,000,,03,03,03,37,22,4,,,7,37,22,4,,,7,,,EC-12,
09-10,31,Itasca,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,000,,03,03,04,44,19,9,,,6,44,19,9,,,6,,,EC-12,
09-10,31,Itasca,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,000,,03,03,05,37,15,6,,,5,37,15,6,,,5,,,EC-12,
09-10,31,Itasca,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,000,,03,03,06,50,25,6,,,7,50,25,6,,,7,,,EC-12,
09-10,31,Itasca,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,000,,03,03,07,34,16,6,,,5,34,16,6,,,5,,,EC-12,
09-10,31,Itasca,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,000,,03,03,08,36,14,5,,,3,36,14,5,,,3,,,EC-12,
09-10,31,Itasca,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,000,,03,03,09,49,20,4,,,9,49,20,4,,,9,,,EC-12,
09-10,31,Itasca,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,000,,03,03,10,45,18,8,,,10,45,18,8,,,10,,,EC-12,
09-10,31,Itasca,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,000,,03,03,11,45,19,7,,,9,45,19,7,,,9,,,EC-12,
09-10,31,Itasca,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,000,,03,03,12,53,16,7,,,11,53,16,7,,,11,,,EC-12,
09-10,31,Itasca,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,000,,03,03,All Grades,573,252,78,,,105,578,253,79,,,110,,,EC-12,
09-10,32,Jackson,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,000,,08,06,EC,,,,,,,4,,,,,4,,,EC-12,
09-10,32,Jackson,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,000,,08,06,KG,24,9,3,3,3,4,24,9,3,3,3,4,,,EC-12,
09-10,32,Jackson,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,000,,08,06,01,18,3,3,2,2,1,18,3,3,2,2,1,,,EC-12,
09-10,32,Jackson,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,000,,08,06,02,18,5,2,2,2,,18,5,2,2,2,,,,EC-12,
09-10,32,Jackson,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,000,,08,06,03,15,4,3,4,4,2,15,4,3,4,4,2,,,EC-12,
09-10,32,Jackson,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,000,,08,06,04,25,6,3,3,3,2,25,6,3,3,3,2,,,EC-12,
09-10,32,Jackson,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,000,,08,06,05,19,4,4,1,1,2,19,4,4,1,1,2,,,EC-12,
09-10,32,Jackson,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,000,,08,06,06,20,7,2,5,5,6,20,7,2,5,5,6,,,EC-12,
09-10,32,Jackson,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,000,,08,06,07,18,2,3,2,2,2,18,2,3,2,2,2,,,EC-12,
09-10,32,Jackson,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,000,,08,06,08,24,5,7,4,4,3,24,5,7,4,4,3,,,EC-12,
09-10,32,Jackson,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,000,,08,06,09,41,10,7,7,7,8,41,10,7,7,7,8,,,EC-12,
09-10,32,Jackson,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,000,,08,06,10,26,3,2,2,2,2,26,3,2,2,2,2,,,EC-12,
09-10,32,Jackson,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,000,,08,06,11,30,6,6,4,4,2,30,6,6,4,4,2,,,EC-12,
09-10,32,Jackson,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,000,,08,06,12,38,8,6,6,6,4,38,8,6,6,6,4,,,EC-12,
09-10,32,Jackson,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,000,,06,08,All Grades,316,72,51,45,45,38,320,72,51,45,45,42,,,EC-12,
09-10,33,Kanabec,0332,01,MORA PUBLIC SCHOOL DISTRICT,000,,07E,07,EC,,,,,,,39,,,,,39,,,EC-12,
09-10,33,Kanabec,0332,01,MORA PUBLIC SCHOOL DISTRICT,000,,07E,07,KG,139,45,18,,,14,139,45,18,,,14,,,EC-12,
09-10,33,Kanabec,0332,01,MORA PUBLIC SCHOOL DISTRICT,000,,07E,07,01,131,47,20,,,11,131,47,20,,,11,,,EC-12,
09-10,33,Kanabec,0332,01,MORA PUBLIC SCHOOL DISTRICT,000,,07E,07,02,132,35,19,,,10,132,35,19,,,10,,,EC-12,
09-10,33,Kanabec,0332,01,MORA PUBLIC SCHOOL DISTRICT,000,,07E,07,03,157,50,20,,,18,157,50,20,,,18,,,EC-12,
09-10,33,Kanabec,0332,01,MORA PUBLIC SCHOOL DISTRICT,000,,07E,07,04,102,37,14,,,14,102,37,14,,,14,,,EC-12,
09-10,33,Kanabec,0332,01,MORA PUBLIC SCHOOL DISTRICT,000,,07E,07,05,151,37,19,,,15,151,37,19,,,15,,,EC-12,
09-10,33,Kanabec,0332,01,MORA PUBLIC SCHOOL DISTRICT,000,,07E,07,06,119,35,19,,,15,119,35,19,,,15,,,EC-12,
09-10,33,Kanabec,0332,01,MORA PUBLIC SCHOOL DISTRICT,000,,07E,07,07,145,53,21,,,14,145,53,21,,,14,,,EC-12,
09-10,33,Kanabec,0332,01,MORA PUBLIC SCHOOL DISTRICT,000,,07E,07,08,126,29,20,,,16,126,29,20,,,16,,,EC-12,
09-10,33,Kanabec,0332,01,MORA PUBLIC SCHOOL DISTRICT,000,,07E,07,09,139,41,20,,,18,139,41,20,,,18,,,EC-12,
09-10,33,Kanabec,0332,01,MORA PUBLIC SCHOOL DISTRICT,000,,07E,07,10,133,27,15,,,14,133,27,15,,,14,,,EC-12,
09-10,33,Kanabec,0332,01,MORA PUBLIC SCHOOL DISTRICT,000,,07E,07,11,160,22,17,,,14,160,22,17,,,14,,,EC-12,
09-10,33,Kanabec,0332,01,MORA PUBLIC SCHOOL DISTRICT,000,,07E,07,12,144,21,17,,,14,144,21,17,,,14,,,EC-12,
09-10,33,Kanabec,0332,01,MORA PUBLIC SCHOOL DISTRICT,000,,07,07E,All Grades,1778,479,239,,,187,1817,479,239,,,226,,,EC-12,
09-10,33,Kanabec,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,000,,07E,07,EC,,,,,,,10,1,,,,10,,,EC-12,
09-10,33,Kanabec,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,000,,07E,07,KG,37,8,3,,,3,37,8,3,,,3,,,EC-12,
09-10,33,Kanabec,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,000,,07E,07,01,42,10,6,,,5,42,10,6,,,5,,,EC-12,
09-10,33,Kanabec,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,000,,07E,07,02,38,9,1,,,4,38,9,1,,,4,,,EC-12,
09-10,33,Kanabec,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,000,,07E,07,03,33,10,7,,,6,33,10,7,,,6,,,EC-12,
09-10,33,Kanabec,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,000,,07E,07,04,43,9,4,,,6,43,9,4,,,6,,,EC-12,
09-10,33,Kanabec,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,000,,07E,07,05,29,9,3,,,4,29,9,3,,,4,,,EC-12,
09-10,33,Kanabec,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,000,,07E,07,06,47,12,7,1,1,9,47,12,7,1,1,9,,,EC-12,
09-10,33,Kanabec,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,000,,07E,07,07,63,20,11,2,2,16,63,20,11,2,2,16,,,EC-12,
09-10,33,Kanabec,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,000,,07E,07,08,48,10,12,,,4,48,10,12,,,4,,,EC-12,
09-10,33,Kanabec,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,000,,07E,07,09,52,20,4,,,14,52,20,4,,,14,,,EC-12,
09-10,33,Kanabec,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,000,,07E,07,10,69,12,11,,,10,69,12,11,,,10,,,EC-12,
09-10,33,Kanabec,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,000,,07E,07,11,48,7,10,,,8,48,7,10,,,8,,,EC-12,
09-10,33,Kanabec,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,000,,07E,07,12,54,12,8,,,3,54,12,8,,,3,,,EC-12,
09-10,33,Kanabec,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,000,,07,07E,All Grades,603,148,87,3,3,92,613,149,87,3,3,102,,,EC-12,
