Data Year,District County Number,District County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Eco Dev Rgn,Test Name,Test Date,Grade,Subject,Report Order,Report Category,Report Description,Filtered,Count Tested,Count Passed,Count Not Passed,Percent Passed,Percent Not Passed,Average Score,VESS Average Score,CSPSS Average Score,LSS Average Score,Standard Deviation,Std. Error of Mean,Confidence Interval,Count Absent,Count Invalid,Count Medical Exempt,Count Not Complete,Count PSO,Count Refused,Count Wrong Grade,October 1 Grade Enrollment,October 1 District Enrollment,Filter Threshold,Public School,School County Number,School County Name,School Classification
12-Nov,9,Carlton,99,1,ESKO PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20120417,10,R,1,All Categories,All Students,N,96,91,5,94.8,5.2,60.4,6.7,22.6,4.9,9.5,1,58.5-62.3,0,0,0,0,0,0,0,100,1206,9,Y,,,0
12-Nov,9,Carlton,100,1,WRENSHALL PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20120417,10,R,1,All Categories,All Students,N,29,23,6,79.3,20.7,56.2,6,21.3,4.7,9.3,1.7,52.8-59.6,0,0,0,0,0,0,0,34,349,9,Y,,,0
12-Nov,10,Carver,108,1,CENTRAL PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,109,88,21,80.7,19.3,57.8,6.5,21.6,4.7,10.2,1,55.9-59.7,5,0,0,0,0,0,0,112,977,9,Y,,,0
12-Nov,10,Carver,110,1,WACONIA PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,253,210,43,83,17,56.9,6.4,21.3,4.6,10.7,0.7,55.6-58.2,0,0,0,0,0,0,0,263,3419,9,Y,,,0
12-Nov,10,Carver,111,1,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,100,85,15,85,15,58.9,6.6,21.9,4.7,10.9,1.1,56.8-61.0,0,0,0,0,0,0,0,103,1562,9,Y,,,0
12-Nov,10,Carver,112,1,EASTERN CARVER COUNTY PUBLIC SCHOOL,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,686,617,69,89.9,10.1,59.3,6.6,22.3,4.8,10.1,0.4,58.5-60.1,1,1,0,1,0,2,0,715,8988,9,Y,,,0
12-Nov,11,Cass,113,1,WALKER-HACKENSACK-AKELEY SCHL. DIST,0,All Schools,5,5,GRAD,20120417,10,R,1,All Categories,All Students,N,43,33,10,76.7,23.3,55.2,6.1,20.8,4.5,9.9,1.5,52.2-58.2,0,0,0,0,0,0,0,51,795,9,Y,,,0
12-Nov,11,Cass,115,1,CASS LAKE-BENA PUBLIC SCHOOLS,0,All Schools,5,5,GRAD,20120417,10,R,1,All Categories,All Students,N,59,33,26,55.9,44.1,48.7,5.1,18.3,3.9,10.9,1.4,45.9-51.5,0,0,0,5,0,0,0,76,1103,9,Y,,,0
12-Nov,11,Cass,116,1,PILLAGER PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20120417,10,R,1,All Categories,All Students,N,48,40,8,83.3,16.7,58,6.1,21.9,4.6,11.4,1.6,54.8-61.2,0,0,0,0,0,0,0,66,834,9,Y,,,0
12-Nov,11,Cass,118,1,NORTHLAND COMMUNITY SCHOOLS,0,All Schools,5,5,GRAD,20120417,10,R,1,All Categories,All Students,N,37,28,9,75.7,24.3,56.1,6.1,20.6,4.4,13.1,2.1,51.9-60.3,0,0,0,0,0,0,0,42,387,9,Y,,,0
12-Nov,12,Chippewa,129,1,MONTEVIDEO PUBLIC SCHOOL DISTRICT,0,All Schools,6,06W,GRAD,20120417,10,R,1,All Categories,All Students,N,105,81,24,77.1,22.9,56,6.2,21.1,4.5,10.4,1,54.0-58.0,0,0,0,0,0,0,0,106,1306,9,Y,,,0
12-Nov,13,Chisago,138,1,NORTH BRANCH PUBLIC SCHOOLS,0,All Schools,7,07E,GRAD,20120417,10,R,1,All Categories,All Students,N,234,201,33,85.9,14.1,58.9,6.4,22,4.9,10.2,0.7,57.6-60.2,1,0,0,0,0,0,0,258,3212,9,Y,,,0
12-Nov,13,Chisago,139,1,RUSH CITY PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20120417,10,R,1,All Categories,All Students,N,59,44,15,74.6,25.4,53.3,5.9,20.5,4.2,9.6,1.3,50.8-55.8,0,0,0,0,0,0,0,69,896,9,Y,,,0
12-Nov,14,Clay,146,1,BARNESVILLE PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20120417,10,R,1,All Categories,All Students,N,69,58,11,84.1,15.9,58.7,6.4,22.1,4.6,10.8,1.3,56.2-61.2,0,0,1,1,0,0,0,70,844,9,Y,,,0
12-Nov,14,Clay,150,1,HAWLEY PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20120417,10,R,1,All Categories,All Students,N,74,63,11,85.1,14.9,56.6,6.6,21.2,4.5,9.3,1.1,54.5-58.7,0,0,0,0,0,0,0,76,918,9,Y,,,0
12-Nov,14,Clay,152,1,MOORHEAD PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20120417,10,R,1,All Categories,All Students,N,382,283,99,74.1,25.9,55.5,6,20.6,4.5,12.6,0.6,54.2-56.8,6,0,0,0,0,0,0,406,5406,9,Y,,,0
12-Nov,66,Rice,160,70,MINNESOTA STATE ACADEMIES,0,All Schools,10,10,GRAD,20120417,10,R,1,All Categories,All Students,N,17,4,13,23.5,76.5,37.8,3.5,13.6,2.7,11.3,2.8,32.4-43.2,1,0,1,0,0,0,0,27,178,9,Y,,,0
12-Nov,15,Clearwater,162,1,BAGLEY PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20120417,10,R,1,All Categories,All Students,N,68,54,14,79.4,20.6,55.8,6.2,21.1,4.6,9,1.1,53.7-57.9,0,0,0,0,0,0,0,80,1006,9,Y,,,0
12-Nov,16,Cook,166,1,COOK COUNTY PUBLIC SCHOOLS,0,All Schools,3,3,GRAD,20120417,10,R,1,All Categories,All Students,N,33,30,3,90.9,9.1,60.4,7.1,22.3,4.9,8.8,1.5,57.4-63.4,0,0,0,0,0,0,0,37,459,9,Y,,,0
12-Nov,17,Cottonwood,173,1,MOUNTAIN LAKE PUBLIC SCHOOLS,0,All Schools,6,8,GRAD,20120417,10,R,1,All Categories,All Students,N,37,27,10,73,27,53.8,5.9,20.4,4.1,11.3,1.9,50.2-57.4,0,0,0,0,0,0,0,38,462,9,Y,,,0
12-Nov,17,Cottonwood,177,1,WINDOM PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20120417,10,R,1,All Categories,All Students,N,59,44,15,74.6,25.4,56.4,6.1,21.1,4.6,11.3,1.5,53.5-59.3,0,0,0,0,0,0,0,57,934,9,Y,,,0
12-Nov,18,Crow Wing,181,1,BRAINERD PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20120417,10,R,1,All Categories,All Students,N,496,429,67,86.5,13.5,59.3,6.6,21.8,4.8,11.3,0.5,58.3-60.3,0,0,0,0,0,0,0,536,6466,9,Y,,,0
12-Nov,18,Crow Wing,182,1,CROSBY-IRONTON PUBLIC SCHOOL DIST.,0,All Schools,5,5,GRAD,20120417,10,R,1,All Categories,All Students,N,92,77,15,83.7,16.3,57.2,6.3,21.9,4.5,9.4,1,55.3-59.1,0,0,0,0,0,0,0,97,1170,9,Y,,,0
12-Nov,18,Crow Wing,186,1,PEQUOT LAKES PUBLIC SCHOOLS,0,All Schools,5,5,GRAD,20120417,10,R,1,All Categories,All Students,N,110,94,16,85.5,14.5,57.7,6.1,21.9,4.8,9.6,0.9,55.9-59.5,0,0,0,0,0,0,0,110,1631,9,Y,,,0
12-Nov,19,Dakota,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,716,555,161,77.5,22.5,55.4,6,20.8,4.5,11.8,0.4,54.5-56.3,4,0,0,2,0,0,0,752,9555,9,Y,,,0
12-Nov,19,Dakota,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,439,364,75,82.9,17.1,56.2,6.2,21.3,4.6,9.7,0.5,55.3-57.1,3,0,0,1,0,0,0,466,6565,9,Y,,,0
12-Nov,19,Dakota,194,1,LAKEVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,867,797,70,91.9,8.1,60.9,6.7,22.6,4.9,10,0.3,60.2-61.6,0,0,0,1,0,0,0,918,10861,9,Y,,,0
12-Nov,19,Dakota,195,1,RANDOLPH PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,33,26,7,78.8,21.2,57.4,6,21.7,4.7,11,1.9,53.6-61.2,0,0,0,0,0,0,0,34,573,9,Y,,,0
12-Nov,19,Dakota,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,2054,1836,218,89.4,10.6,60.1,6.7,22.2,4.9,10.8,0.2,59.6-60.6,4,2,1,4,0,0,0,2199,27019,9,Y,,,0
12-Nov,19,Dakota,197,1,WEST ST. PAUL-MENDOTA HTS.-EAGAN,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,322,245,77,76.1,23.9,56.6,6.1,21,4.5,12.6,0.7,55.2-58.0,1,1,1,1,0,0,0,346,4546,9,Y,,,0
12-Nov,19,Dakota,199,1,INVER GROVE HEIGHTS SCHOOLS,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,264,210,54,79.5,20.5,56.1,6.1,21,4.6,10.9,0.7,54.8-57.4,2,0,0,1,0,0,0,283,3697,9,Y,,,0
12-Nov,19,Dakota,200,1,HASTINGS PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,347,306,41,88.2,11.8,58.3,6.4,21.8,4.8,10.1,0.5,57.2-59.4,0,0,0,2,0,0,0,392,4612,9,Y,,,0
12-Nov,20,Dodge,203,1,HAYFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20120417,10,R,1,All Categories,All Students,N,56,44,12,78.6,21.4,55.9,6.3,20.9,4.7,9.6,1.3,53.4-58.4,0,0,0,0,0,0,0,58,764,9,Y,,,0
12-Nov,20,Dodge,204,1,KASSON-MANTORVILLE SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20120417,10,R,1,All Categories,All Students,N,161,155,6,96.3,3.7,60.1,6.8,22.5,4.9,8.9,0.7,58.7-61.5,0,0,0,0,0,0,0,166,2138,9,Y,,,0
12-Nov,21,Douglas,206,1,ALEXANDRIA PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20120417,10,R,1,All Categories,All Students,N,279,244,35,87.5,12.5,59.2,6.3,22.3,4.8,10.7,0.6,57.9-60.5,1,0,0,0,0,0,0,301,3834,9,Y,,,0
12-Nov,21,Douglas,207,1,BRANDON PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20120417,10,R,1,All Categories,All Students,N,18,14,4,77.8,22.2,54.9,5.5,20.8,4.6,12.4,2.9,49.2-60.6,0,0,0,0,0,0,0,17,273,9,Y,,,0
12-Nov,21,Douglas,208,1,EVANSVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20120417,10,R,1,All Categories,All Students,Y,6,,,,,,,,,,,,,,,,,,,7,148,9,Y,,,0
12-Nov,21,Douglas,213,1,OSAKIS PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20120417,10,R,1,All Categories,All Students,N,80,64,16,80,20,58.6,6.1,21.8,4.8,12.2,1.4,55.9-61.3,0,0,0,0,0,0,0,82,825,9,Y,,,0
12-Nov,55,Olmsted,227,1,CHATFIELD PUBLIC SCHOOLS,0,All Schools,10,10,GRAD,20120417,10,R,1,All Categories,All Students,N,61,46,15,75.4,24.6,55,6,20.4,4.4,12.7,1.6,51.8-58.2,0,0,0,0,0,0,0,66,880,9,Y,,,0
12-Nov,23,Fillmore,229,1,LANESBORO PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20120417,10,R,1,All Categories,All Students,N,18,18,0,100,0,60.1,6.4,23,4.9,9,2.1,55.9-64.3,0,0,0,0,0,0,0,19,324,9,Y,,,0
12-Nov,23,Fillmore,238,1,MABEL-CANTON PUBLIC SCHOOL DIST.,0,All Schools,10,10,GRAD,20120417,10,R,1,All Categories,All Students,N,30,28,2,93.3,6.7,57.4,6.3,21.3,5,14,2.6,52.4-62.4,0,0,0,0,0,0,0,31,259,9,Y,,,0
12-Nov,23,Fillmore,239,1,RUSHFORD-PETERSON PUBLIC SCHOOLS,0,All Schools,10,10,GRAD,20120417,10,R,1,All Categories,All Students,N,40,38,2,95,5,60.8,6.8,22.6,5.1,9.2,1.5,58.0-63.6,0,0,0,0,0,0,0,42,637,9,Y,,,0
12-Nov,24,Freeborn,241,1,ALBERT LEA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20120417,10,R,1,All Categories,All Students,N,225,172,53,76.4,23.6,54.8,5.9,20.7,4.4,10.9,0.7,53.4-56.2,0,0,1,2,0,0,0,236,3176,9,Y,,,0
12-Nov,24,Freeborn,242,1,ALDEN-CONGER PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20120417,10,R,1,All Categories,All Students,N,26,24,2,92.3,7.7,57.3,6.7,22.1,4.6,7.1,1.4,54.6-60.0,0,0,0,0,0,0,0,32,507,9,Y,,,0
12-Nov,25,Goodhue,252,1,CANNON FALLS PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20120417,10,R,1,All Categories,All Students,N,93,77,16,82.8,17.2,56,6.1,21.3,4.5,9.5,1,54.1-57.9,0,0,0,0,0,0,0,102,1185,9,Y,,,0
12-Nov,25,Goodhue,253,1,GOODHUE PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20120417,10,R,1,All Categories,All Students,N,50,36,14,72,28,52.7,5.8,19.7,4.6,11.3,1.6,49.6-55.8,0,0,0,0,0,0,0,50,640,9,Y,,,0
12-Nov,25,Goodhue,255,1,PINE ISLAND PUBLIC SCHOOL DIST.,0,All Schools,10,10,GRAD,20120417,10,R,1,All Categories,All Students,N,79,69,10,87.3,12.7,60.7,6.6,22,5.1,12,1.3,58.1-63.3,0,0,0,0,0,0,0,78,1171,9,Y,,,0
12-Nov,25,Goodhue,256,1,RED WING PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20120417,10,R,1,All Categories,All Students,N,215,180,35,83.7,16.3,57,6.3,21.3,4.6,10.7,0.7,55.6-58.4,0,0,0,0,0,0,0,233,2822,9,Y,,,0
12-Nov,26,Grant,261,1,ASHBY PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20120417,10,R,1,All Categories,All Students,N,18,15,3,83.3,16.7,56.3,6.3,21.3,4.7,9,2.1,52.2-60.4,0,0,0,0,0,0,0,20,244,9,Y,,,0
12-Nov,26,Grant,264,1,HERMAN-NORCROSS SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20120417,10,R,1,All Categories,All Students,Y,5,,,,,,,,,,,,,,,,,,,6,85,9,Y,,,0
12-Nov,27,Hennepin,270,1,HOPKINS PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,555,484,71,87.2,12.8,60,6.6,22.2,4.8,11.6,0.5,59.0-61.0,2,0,0,2,0,0,0,596,7025,9,Y,,,0
12-Nov,27,Hennepin,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,746,615,131,82.4,17.6,57.6,6.3,21.4,4.7,11.7,0.4,56.8-58.4,1,2,0,2,0,0,0,804,10443,9,Y,,,0
12-Nov,27,Hennepin,272,1,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,704,629,75,89.3,10.7,60.3,6.8,22.3,4.8,10.7,0.4,59.5-61.1,1,0,0,1,0,0,0,724,9272,9,Y,,,0
12-Nov,27,Hennepin,273,1,EDINA PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,613,592,21,96.6,3.4,64.4,7,23.5,5.2,10.3,0.4,63.6-65.2,0,0,0,1,0,0,0,630,8254,9,Y,,,0
12-Nov,27,Hennepin,276,1,MINNETONKA PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,692,662,30,95.7,4.3,62.6,7,23,5.1,9.9,0.4,61.9-63.3,5,1,0,0,0,0,0,707,9044,9,Y,,,0
12-Nov,27,Hennepin,277,1,WESTONKA PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,155,147,8,94.8,5.2,61.7,6.9,22.7,5,10.1,0.8,60.1-63.3,0,0,0,0,0,0,0,168,2204,9,Y,,,0
12-Nov,27,Hennepin,278,1,ORONO PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,233,228,5,97.9,2.1,63.4,7,23.4,5.2,8.8,0.6,62.3-64.5,0,0,1,0,0,0,0,240,2719,9,Y,,,0
12-Nov,27,Hennepin,279,1,OSSEO PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,10,R,1,All Categories,All Students,N,1444,1201,243,83.2,16.8,57.3,6.2,21.6,4.6,10.9,0.3,56.7-57.9,10,1,0,4,0,0,0,1518,20252,9,Y,,,0
