Data Year,District County Number,District County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Eco Dev Rgn,Test Name,Test Date,Grade,Subject,Report Order,Report Category,Report Description,Filtered,Count Tested,Count Passed,Count Not Passed,Percent Passed,Percent Not Passed,Average Score,VESS Average Score,CSPSS Average Score,LSS Average Score,Standard Deviation,Std. Error of Mean,Confidence Interval,Count Absent,Count Invalid,Count Medical Exempt,Count Not Complete,Count PSO,Count Refused,Count Wrong Grade,October 1 Grade Enrollment,October 1 District Enrollment,Filter Threshold,Public School,School County Number,School County Name,School Classification
9-Aug,82,Washington,4043,7,MATH & SCIENCE ACADEMY,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,41,41,0,100,0,69.6,8.8,24.6,3.6,9.6,1.5,66.7-72.5,0,0,0,0,0,0,0,41,327,9,Y,82,Washington,0
9-Aug,21,Douglas,4045,7,LAKES AREA CHARTER SCHOOL,0,All Schools,4,4,GRAD,20090413,10,R,1,All Categories,All Students,N,12,1,11,8.3,91.7,33.8,4.5,10.1,1.8,11,3.2,27.6-40.0,0,0,0,0,0,0,0,9,56,9,Y,21,Douglas,0
9-Aug,69,St. Louis,4046,7,LAKE SUPERIOR HIGH SCHOOL,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,N,17,6,11,35.3,64.7,45.9,5.6,17.1,2.2,8.8,2.1,41.7-50.1,0,0,0,0,0,0,2,12,69,9,Y,69,St. Louis,0
9-Aug,73,Stearns,4048,7,GREAT RIVER EDUCATION CENTER,0,All Schools,7,07W,GRAD,20090413,10,R,1,All Categories,All Students,Y,6,,,,,,,,,,,,,,,,,,,5,42,9,Y,73,Stearns,0
9-Aug,2,Anoka,4049,7,NORTHWEST PASSAGE HIGH SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,42,21,21,50,50,49.6,6.6,18.5,2.5,8.2,1.3,47.1-52.1,0,0,0,2,0,0,0,32,202,9,Y,2,Anoka,0
9-Aug,27,Hennepin,4052,7,FOUR DIRECTIONS CHARTER SCHOOLS,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,19,5,14,26.3,73.7,43.2,5,16.6,1.8,10.7,2.5,38.4-48.0,0,0,0,1,0,0,0,15,98,9,Y,27,Hennepin,0
9-Aug,82,Washington,4053,7,NORTH LAKES ACADEMY,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,29,23,6,79.3,20.7,57.4,7.6,21.3,3.1,10.5,1.9,53.6-61.2,0,0,0,0,0,0,0,32,230,9,Y,82,Washington,0
9-Aug,55,Olmsted,4056,7,ROCHESTER OFF-CAMPUS CHARTER HIGH,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,26,17,9,65.4,34.6,51.8,6.6,19.3,2.8,12.2,2.4,47.1-56.5,0,0,0,0,0,0,0,35,104,9,Y,55,Olmsted,0
9-Aug,27,Hennepin,4057,7,EL COLEGIO CHARTER SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,17,4,13,23.5,76.5,41.3,5.3,14.7,2,11.5,2.8,35.8-46.8,1,0,0,1,0,0,0,27,104,9,Y,27,Hennepin,0
9-Aug,55,Olmsted,4061,7,STUDIO ACADEMY CHARTER SCHOOL,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,28,18,10,64.3,35.7,52.4,6.7,19.2,3,10.9,2.1,48.3-56.5,0,0,0,1,0,0,0,30,120,9,Y,55,Olmsted,0
9-Aug,85,Winona,4064,7,RIVERWAY LEARNING COMMUNITY CHTR,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,Y,5,,,,,,,,,,,,,,,,,,,7,84,9,Y,85,Winona,0
9-Aug,7,Blue Earth,4066,7,RIVERBEND ACADEMY,0,All Schools,9,9,GRAD,20090413,10,R,1,All Categories,All Students,Y,8,,,,,,,,,,,,,,,,,,,7,86,9,Y,7,Blue Earth,0
9-Aug,62,Ramsey,4074,7,AFSA HIGH SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,41,33,8,80.5,19.5,58.2,7.6,21.6,3.1,11.6,1.8,54.7-61.7,0,0,0,0,0,0,0,41,213,9,Y,62,Ramsey,0
9-Aug,62,Ramsey,4075,7,AVALON SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,34,24,10,70.6,29.4,56.2,7.1,20.3,2.7,16.8,2.9,50.6-61.8,0,0,0,1,0,0,0,39,181,9,Y,62,Ramsey,0
9-Aug,11,Cass,4080,7,PILLAGER AREA CHARTER SCHOOL,0,All Schools,5,5,GRAD,20090413,10,R,1,All Categories,All Students,N,12,0,12,0,100,34.3,4.5,10.3,1.5,7.1,2,30.3-38.3,0,0,0,0,0,0,0,8,42,9,Y,11,Cass,0
9-Aug,66,Rice,4081,7,DISCOVERY PUBLIC SCHOOL FARIBAULT,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,13,6,7,46.2,53.8,47.8,5.5,18.4,2.4,11.1,3.1,41.8-53.8,0,0,0,0,0,0,1,12,51,9,Y,66,Rice,0
9-Aug,62,Ramsey,4082,7,BLUESKY CHARTER SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,102,49,53,48,52,49.1,6.5,17.8,2.7,10.4,1,47.1-51.1,0,0,0,5,0,0,0,101,819,9,Y,62,Ramsey,0
9-Aug,69,St. Louis,4085,7,HARBOR CITY INTERNATIONAL CHARTER,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,N,44,34,10,77.3,22.7,55,7.3,20.8,2.8,11.2,1.7,51.7-58.3,0,0,0,3,0,0,0,53,197,9,Y,69,St. Louis,0
9-Aug,27,Hennepin,4087,7,SAGE ACADEMY CHARTER SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,28,20,8,71.4,28.6,52.1,7.3,19.5,2.6,8.3,1.6,49.0-55.2,0,0,0,0,0,0,9,32,88,9,Y,27,Hennepin,0
9-Aug,66,Rice,4091,7,ARTECH,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,18,16,2,88.9,11.1,59.3,7.8,22,3.3,10.3,2.4,54.5-64.1,0,0,0,0,0,0,0,17,118,9,Y,66,Rice,0
9-Aug,27,Hennepin,4092,7,WATERSHED HIGH SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,25,18,7,72,28,59.3,7.8,21.3,3,14,2.8,53.8-64.8,2,0,0,0,0,0,0,22,89,9,Y,27,Hennepin,0
9-Aug,43,McLeod,4093,7,NEW CENTURY CHARTER SCHOOL,0,All Schools,6,06E,GRAD,20090413,10,R,1,All Categories,All Students,N,22,15,7,68.2,31.8,55.1,7.4,20.5,2.5,12.3,2.6,50.0-60.2,1,0,0,0,0,0,0,25,162,9,Y,43,McLeod,0
9-Aug,13,Chisago,4095,7,TRIO WOLF CREEK DISTANCE LEARNING,0,All Schools,7,07E,GRAD,20090413,10,R,1,All Categories,All Students,N,17,10,7,58.8,41.2,51.7,6.9,18.6,2.7,12.9,3.1,45.6-57.8,1,0,0,0,0,1,0,10,123,9,Y,13,Chisago,0
9-Aug,62,Ramsey,4101,7,MINNESOTA NORTH STAR ACADEMY,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,Y,7,,,,,,,,,,,,,,,,,,,12,32,9,Y,62,Ramsey,0
9-Aug,27,Hennepin,4102,7,MINNESOTA INTERNSHIP CENTER,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,47,4,43,8.5,91.5,32.3,3.6,10.4,1.4,10.2,1.5,29.4-35.2,11,1,0,6,0,0,4,92,414,9,Y,27,Hennepin,0
9-Aug,62,Ramsey,4103,7,HMONG COLLEGE PREP ACADEMY,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,87,38,49,43.7,56.3,45.6,5.2,17.2,2.2,12,1.3,43.1-48.1,0,0,0,0,0,0,0,92,480,9,Y,62,Ramsey,0
9-Aug,2,Anoka,4104,7,LIBERTY HIGH SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,Y,8,,,,,,,,,,,,,,,,,,,6,153,9,Y,2,Anoka,0
9-Aug,27,Hennepin,4105,7,GREAT RIVER SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,34,26,8,76.5,23.5,57.8,7.6,21.2,3.1,11.7,2,53.9-61.7,0,0,0,0,0,0,0,33,231,9,Y,62,Ramsey,0
9-Aug,4,Beltrami,4106,7,TREKNORTH HIGH SCHOOL,0,All Schools,1,2,GRAD,20090413,10,R,1,All Categories,All Students,N,27,23,4,85.2,14.8,57.2,7.4,21.6,3.3,9.8,1.9,53.5-60.9,0,0,0,0,0,0,0,29,172,9,Y,4,Beltrami,0
9-Aug,4,Beltrami,4107,7,VOYAGEURS EXPEDITIONARY,0,All Schools,7,2,GRAD,20090413,10,R,1,All Categories,All Students,Y,8,,,,,,,,,,,,,,,,,,,12,76,9,Y,4,Beltrami,0
9-Aug,62,Ramsey,4108,7,GENERAL JOHN VESSEY JR LEADERSHIP,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,23,9,14,39.1,60.9,45.4,6.2,16,2.4,8,1.7,42.1-48.7,0,0,0,1,0,0,1,22,114,9,Y,62,Ramsey,0
9-Aug,62,Ramsey,4109,7,SOBRIETY HIGH,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,33,23,10,69.7,30.3,52.8,7.4,19.8,2.8,6.8,1.2,50.5-55.1,0,0,0,0,0,0,1,17,156,9,Y,62,Ramsey,0
9-Aug,27,Hennepin,4110,7,MAIN STREET SCHOOL PERFORMING ARTS,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,50,40,10,80,20,57.9,7.6,21.2,3,13,1.8,54.3-61.5,0,0,0,0,0,0,0,57,217,9,Y,27,Hennepin,0
9-Aug,27,Hennepin,4111,7,AUGSBURG FAIRVIEW ACADEMY,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,18,5,13,27.8,72.2,42.8,5.5,15.8,1.7,10.1,2.4,38.1-47.5,0,0,0,0,0,0,0,29,140,9,Y,27,Hennepin,0
9-Aug,62,Ramsey,4112,7,ST PAUL CONSERVATORY PERFORMING ART,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,107,104,3,97.2,2.8,62.6,8.2,23.1,3.3,9.9,1,60.7-64.5,0,0,0,1,0,0,0,106,401,9,Y,62,Ramsey,0
9-Aug,27,Hennepin,4114,7,PRESTIGE ACADEMY CHARTER SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,22,10,12,45.5,54.5,46.5,5.7,17.6,2.4,11.3,2.4,41.8-51.2,0,0,0,0,0,0,0,18,75,9,Y,27,Hennepin,0
9-Aug,19,Dakota,4119,7,RIVER HEIGHTS CHARTER SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,10,8,2,80,20,54.1,7.3,21,2.8,5.8,1.8,50.5-57.7,1,0,0,1,0,0,0,13,74,9,Y,19,Dakota,0
9-Aug,82,Washington,4120,7,ST. CROIX PREPARATORY ACADEMY,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,13,11,2,84.6,15.4,59,7.7,21.5,3.2,12.8,3.6,52.0-66.0,0,0,0,0,0,0,0,13,711,9,Y,82,Washington,0
9-Aug,27,Hennepin,4121,7,UBAH MEDICAL ACADEMY CHARTER SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,67,23,44,34.3,65.7,42.6,4.6,16.1,2,11.9,1.5,39.7-45.5,0,0,0,0,0,0,0,67,242,9,Y,27,Hennepin,0
9-Aug,27,Hennepin,4122,7,EAGLE RIDGE ACADEMY CHARTER SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,37,34,3,91.9,8.1,63.4,8.4,23.2,3.3,10.1,1.7,60.2-66.6,0,0,0,0,0,0,0,40,256,9,Y,27,Hennepin,0
9-Aug,27,Hennepin,4126,7,PRAIRIE SEEDS ACADEMY,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,11,4,7,36.4,63.6,44.7,4.8,17.2,2.1,7.5,2.3,40.2-49.2,0,0,0,0,0,0,0,10,444,9,Y,27,Hennepin,0
9-Aug,27,Hennepin,4131,7,LIGHTHOUSE ACADEMY OF NATIONS,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,62,0,62,0,100,28.7,2.5,9.1,1.3,7.1,0.9,26.9-30.5,1,1,0,0,0,0,0,96,245,9,Y,27,Hennepin,0
9-Aug,62,Ramsey,4132,7,TWIN CITIES ACADEMY HIGH SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,26,22,4,84.6,15.4,59.7,7.7,22.3,2.9,11.6,2.3,55.2-64.2,0,0,0,0,0,0,0,28,102,9,Y,62,Ramsey,0
9-Aug,31,Itasca,4146,7,NORTHERN LIGHTS COMMUNITY SCHOOL,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,N,11,3,8,27.3,72.7,43.8,6.5,15,2.3,12.2,3.7,36.6-51.0,0,0,0,0,0,0,1,14,107,9,Y,31,Itasca,0
9-Aug,27,Hennepin,4150,7,MINNESOTA ONLINE HIGH SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,10,6,4,60,40,53.6,7,19.3,3,14.9,4.7,44.3-62.9,0,0,0,0,0,0,0,22,119,9,Y,27,Hennepin,0
9-Aug,40,Le Sueur,4151,7,EDVISIONS OFF CAMPUS SCHOOL,0,All Schools,9,9,GRAD,20090413,10,R,1,All Categories,All Students,N,23,12,11,52.2,47.8,48.7,6.6,17.3,2.4,13.1,2.7,43.4-54.0,0,0,0,0,0,0,0,24,77,9,Y,40,Le Sueur,0
9-Aug,74,Steele,4154,7,RECOVERY SCHOOL OF SOUTHERN MN,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,10,2,8,20,80,42.9,6.7,13.8,2.2,6.1,1.9,39.1-46.7,0,0,0,0,0,0,0,9,37,9,Y,74,Steele,0
9-Aug,27,Hennepin,4160,7,SPECTRUM HIGH SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,66,50,16,75.8,24.2,57.8,7.5,21.3,3,12,1.5,54.9-60.7,0,0,0,0,0,0,0,69,187,9,Y,27,Hennepin,0
9-Aug,62,Ramsey,4163,7,LEARNING FOR LEADERSHIP CHARTER,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,Y,6,,,,,,,,,,,,,,,,,,,9,181,9,Y,62,Ramsey,0
9-Aug,69,St. Louis,4166,7,EAST RANGE ACADEMY OF TECH &SCIENCE,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,N,37,25,12,67.6,32.4,54.4,7.1,19.9,2.8,13.6,2.2,50.0-58.8,1,0,0,0,0,0,0,38,105,9,Y,69,St. Louis,0
9-Aug,27,Hennepin,4173,7,DUNWOODY ACADEMY,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,71,21,50,29.6,70.4,44.5,5.1,16.7,2.1,7.3,0.9,42.8-46.2,2,0,0,0,0,0,0,82,202,9,Y,27,Hennepin,0
9-Aug,27,Hennepin,4175,7,LONG TIENG ACADEMY,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,24,2,22,8.3,91.7,35.5,3.7,12.1,1.7,11,2.3,31.1-39.9,0,0,0,1,0,0,1,18,54,9,Y,27,Hennepin,0
9-Aug,1,Aitkin,4177,7,MINISINAAKWAANG LEADERSHIP ACADEMY,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,Y,1,,,,,,,,,,,,,,,,,,,,28,9,Y,1,Aitkin,0
9-Aug,27,Hennepin,4178,7,LINCOLN INTERNATIONAL SCHOOL,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,32,1,31,3.1,96.9,30.7,2.7,10.7,0.9,8.1,1.4,27.9-33.5,0,0,0,0,0,0,0,42,149,9,Y,27,Hennepin,0
9-Aug,27,Hennepin,4182,7,QUEST ACADEMY,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,14,7,7,50,50,49.1,6.4,17.6,2.6,15,4,41.2-57.0,0,0,0,0,0,0,0,19,173,9,Y,27,Hennepin,0
9-Aug,27,Hennepin,4183,7,LIONSGATE ACADEMY,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,Y,7,,,,,,,,,,,,,,,,,,,15,71,9,Y,27,Hennepin,0
9-Aug,77,Todd,6004,61,FRESHWATER ED. DIST.,0,All Schools,5,5,GRAD,20090413,10,R,1,All Categories,All Students,N,22,9,13,40.9,59.1,44.2,5.6,15.7,2.4,11.4,2.4,39.4-49.0,0,0,0,1,0,0,2,20,135,9,Y,77,Todd,0
9-Aug,55,Olmsted,6012,61,ZUMBRO EDUCATION DISTRICT,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,23,14,9,60.9,39.1,49.4,6.7,18.3,2.7,8.2,1.7,46.0-52.8,1,2,0,0,0,0,0,26,89,9,Y,55,Olmsted,0
9-Aug,85,Winona,6013,61,HIAWATHA VALLEY ED. DISTRICT,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,N,17,15,2,88.2,11.8,52.5,7.1,19.9,2.9,6.9,1.7,49.2-55.8,0,0,0,0,0,0,1,13,114,9,Y,85,Winona,0
9-Aug,21,Douglas,6014,61,RUNESTONE AREA ED. DISTRICT,0,All Schools,4,4,GRAD,20090413,10,R,1,All Categories,All Students,Y,9,,,,,,,,,,,,,,,,,,,15,120,9,Y,21,Douglas,0
9-Aug,12,Chippewa,6018,61,MN RIVER VALLEY EDUCATION DISTRICT,0,All Schools,6,06W,GRAD,20090413,10,R,1,All Categories,All Students,N,17,6,11,35.3,64.7,43.8,5.6,15.7,2.4,10.5,2.5,38.8-48.8,0,0,0,0,0,0,0,22,122,9,Y,12,Chippewa,0
9-Aug,73,Stearns,6026,61,WEST CENTRAL EDUCATION DISTRICT,0,All Schools,7,07W,GRAD,20090413,10,R,1,All Categories,All Students,Y,7,,,,,,,,,,,,,,,,,,,5,49,9,Y,73,Stearns,0
9-Aug,52,Nicollet,6027,61,MN VALLEY EDUCATION DISTRICT,0,All Schools,9,9,GRAD,20090413,10,R,1,All Categories,All Students,Y,6,,,,,,,,,,,,,,,,,,,9,40,9,Y,52,Nicollet,0
9-Aug,8,Brown,6049,61,RIVER BEND EDUCATION DISTRICT,0,All Schools,9,9,GRAD,20090413,10,R,1,All Categories,All Students,N,21,8,13,38.1,61.9,43.5,5.4,15.6,2.1,9.2,2,39.6-47.4,0,0,0,0,0,0,0,12,96,9,Y,8,Brown,0
9-Aug,25,Goodhue,6051,61,GOODHUE COUNTY EDUCATION  DIST.,0,All Schools,10,10,GRAD,20090413,10,R,1,All Categories,All Students,Y,9,,,,,,,,,,,,,,,,,,,11,62,9,Y,25,Goodhue,0
9-Aug,27,Hennepin,6065,62,METROPOLITAN LEARNING ALLIANCE,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,Y,9,,,,,,,,,,,,,,,,,,,2,67,9,Y,27,Hennepin,0
9-Aug,62,Ramsey,6067,62,EAST METRO INTEGRATION DISTRICT,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,52,45,7,86.5,13.5,58.4,7.7,21.6,3,12.6,1.7,55.0-61.8,0,0,0,0,0,0,0,54,886,9,Y,62,Ramsey,0
9-Aug,27,Hennepin,6069,62,WEST METRO EDUCATION PROGRAM,0,All Schools,11,11,GRAD,20090413,10,R,1,All Categories,All Students,N,26,22,4,84.6,15.4,59.3,7.8,21.7,3.2,12,2.4,54.7-63.9,0,0,0,0,0,0,0,26,986,9,Y,27,Hennepin,0
9-Aug,69,St. Louis,6076,50,NORTHLAND LEARNING CENTER,0,All Schools,3,3,GRAD,20090413,10,R,1,All Categories,All Students,N,10,2,8,20,80,47.5,6.7,16.6,2.3,16.1,5.1,37.5-57.5,0,0,0,0,0,0,1,18,110,9,Y,69,St. Louis,0
9-Aug,30,Isanti,6079,52,RUM RIVER SPECIAL EDUCATION COOP,0,All Schools,7,07E,GRAD,20090413,10,R,1,All Categories,All Students,N,10,1,9,10,90,35.6,4.7,11.4,1.4,13.4,4.2,27.3-43.9,0,0,0,0,0,0,0,9,55,9,Y,30,Isanti,0
9-Aug,73,Stearns,6383,61,BENTON-STEARNS ED. DISTRICT,0,All Schools,7,07W,GRAD,20090413,10,R,1,All Categories,All Students,Y,2,,,,,,,,,,,,,,,,,,,6,36,9,Y,73,Stearns,0
