Data Year,District County Number,District County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Eco Dev Rgn,Test Name,Test Date,Grade,Subject,Report Order,Report Category,Report Description,Filtered,Count Tested,Count Passed,Count Not Passed,Percent Passed,Percent Not Passed,Average Score,GNS Average Score,GPFA Average Score,GDSP Average Score,GSGM Average Score,Standard Deviation,Std. Error of Mean,Confidence Interval,Count Absent,Count Invalid,Count Medical Exempt,Count Not Complete,Count PSO,Count Refused,Count Wrong Grade,October 1 Grade Enrollment,October 1 District Enrollment,Filter Threshold,Public School,School County Number,School County Name,School Classification
12-Nov,4,Beltrami,32,1,BLACKDUCK PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20120417,11,M,1,All Categories,All Students,N,33,20,13,60.6,39.4,53,5.9,10.8,7.5,7.4,11.7,2,49.0-57.0,0,0,0,0,0,0,0,38,585,9,Y,,,0
12-Nov,4,Beltrami,36,1,KELLIHER PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20120417,11,M,1,All Categories,All Students,N,21,11,10,52.4,47.6,55.4,6,10.7,7.6,7.4,14.7,3.2,49.1-61.7,0,0,0,0,0,0,0,21,250,9,Y,,,0
12-Nov,4,Beltrami,38,1,RED LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20120417,11,M,1,All Categories,All Students,N,47,1,46,2.1,97.9,35.1,3.9,6.5,3.8,4.3,9.1,1.3,32.5-37.7,4,0,0,2,0,0,0,77,1322,9,Y,,,0
12-Nov,5,Benton,47,1,SAUK RAPIDS-RICE PUBLIC SCHOOLS,0,All Schools,7,07W,GRAD,20120417,11,M,1,All Categories,All Students,N,288,173,115,60.1,39.9,53.7,5.9,11,7.5,7.3,13.4,0.8,52.2-55.2,0,0,0,1,0,0,0,306,3885,9,Y,,,0
12-Nov,5,Benton,51,1,FOLEY PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20120417,11,M,1,All Categories,All Students,N,107,60,47,56.1,43.9,51.6,5.7,10.5,7.4,7,12,1.2,49.3-53.9,0,0,0,0,0,0,0,119,1873,9,Y,,,0
12-Nov,7,Blue Earth,75,1,ST. CLAIR PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20120417,11,M,1,All Categories,All Students,N,43,22,21,51.2,48.8,51.6,5.9,10.7,7.6,6.8,10.8,1.6,48.4-54.8,0,0,0,0,0,0,0,50,589,9,Y,,,0
12-Nov,7,Blue Earth,77,1,MANKATO PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20120417,11,M,1,All Categories,All Students,N,510,346,164,67.8,32.2,54.7,6,11,7.8,7.5,13.2,0.6,53.6-55.8,1,0,0,2,0,0,0,576,7386,9,Y,,,0
12-Nov,8,Brown,81,1,COMFREY PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20120417,11,M,1,All Categories,All Students,Y,9,,,,,,,,,,,,,,,,,,,,10,174,9,Y,,,0
12-Nov,8,Brown,84,1,SLEEPY EYE PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20120417,11,M,1,All Categories,All Students,N,39,14,25,35.9,64.1,49.1,5.6,10.1,7.1,6.1,11.4,1.8,45.5-52.7,0,0,0,0,0,0,0,49,617,9,Y,,,0
12-Nov,8,Brown,85,1,SPRINGFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20120417,11,M,1,All Categories,All Students,N,53,31,22,58.5,41.5,53.5,5.8,11.3,7.9,7.1,10.8,1.5,50.6-56.4,0,0,0,0,0,0,0,56,588,9,Y,,,0
12-Nov,8,Brown,88,1,NEW ULM PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20120417,11,M,1,All Categories,All Students,N,137,83,54,60.6,39.4,52.7,5.8,10.8,7.4,6.9,13.6,1.2,50.4-55.0,0,0,0,0,0,0,0,147,1939,9,Y,,,0
12-Nov,9,Carlton,91,1,BARNUM PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20120417,11,M,1,All Categories,All Students,N,46,22,24,47.8,52.2,50.2,5.7,9.8,7.4,7,12.5,1.8,46.6-53.8,0,0,0,0,0,0,0,54,764,9,Y,,,0
12-Nov,9,Carlton,93,1,CARLTON PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20120417,11,M,1,All Categories,All Students,N,35,15,20,42.9,57.1,49.1,5.8,10,7,6.4,10.8,1.8,45.5-52.7,1,0,0,0,0,0,0,43,474,9,Y,,,0
12-Nov,9,Carlton,94,1,CLOQUET PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20120417,11,M,1,All Categories,All Students,N,174,101,73,58,42,52.7,5.7,10.8,7.7,7.1,13.2,1,50.7-54.7,0,0,0,0,0,0,0,185,2380,9,Y,,,0
12-Nov,9,Carlton,95,1,CROMWELL-WRIGHT PUBLIC SCHOOLS,0,All Schools,3,3,GRAD,20120417,11,M,1,All Categories,All Students,N,21,13,8,61.9,38.1,52.9,5.9,10.6,8,7.3,10.7,2.3,48.3-57.5,0,0,0,0,0,0,0,25,301,9,Y,,,0
12-Nov,9,Carlton,97,1,MOOSE LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20120417,11,M,1,All Categories,All Students,N,64,35,29,54.7,45.3,50.4,5.8,10.6,7.1,7,9.7,1.2,48.0-52.8,0,0,0,0,0,0,0,70,678,9,Y,,,0
12-Nov,9,Carlton,99,1,ESKO PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20120417,11,M,1,All Categories,All Students,N,95,71,24,74.7,25.3,57.4,6.2,11.6,8.4,7.7,11.7,1.2,55.0-59.8,0,0,0,0,0,0,0,103,1206,9,Y,,,0
12-Nov,9,Carlton,100,1,WRENSHALL PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20120417,11,M,1,All Categories,All Students,N,27,7,20,25.9,74.1,48.4,5.4,9.6,6.1,6.3,14.2,2.7,43.0-53.8,0,0,0,0,0,0,0,31,349,9,Y,,,0
12-Nov,10,Carver,108,1,CENTRAL PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,66,43,23,65.2,34.8,53.4,5.7,11.3,8.1,7.2,10.5,1.3,50.9-55.9,2,0,0,0,0,0,0,65,977,9,Y,,,0
12-Nov,10,Carver,110,1,WACONIA PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,254,184,70,72.4,27.6,54.8,6.2,11.6,8,7.4,11.1,0.7,53.4-56.2,1,0,0,0,0,0,0,273,3419,9,Y,,,0
12-Nov,10,Carver,111,1,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,123,69,54,56.1,43.9,52.4,5.8,11,7.7,7,10.8,1,50.5-54.3,0,0,0,0,0,0,0,130,1562,9,Y,,,0
12-Nov,10,Carver,112,1,EASTERN CARVER COUNTY PUBLIC SCHOOL,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,654,484,170,74,26,55.9,6.2,11.3,8.2,7.6,11.7,0.5,55.0-56.8,2,0,0,0,0,1,0,682,8988,9,Y,,,0
12-Nov,11,Cass,113,1,WALKER-HACKENSACK-AKELEY SCHL. DIST,0,All Schools,5,5,GRAD,20120417,11,M,1,All Categories,All Students,N,39,22,17,56.4,43.6,49.9,5.8,10.2,7,7,12.8,2.1,45.9-53.9,0,0,0,0,0,0,0,43,795,9,Y,,,0
12-Nov,11,Cass,115,1,CASS LAKE-BENA PUBLIC SCHOOLS,0,All Schools,5,5,GRAD,20120417,11,M,1,All Categories,All Students,N,47,15,32,31.9,68.1,45.5,5.4,8.5,6.2,5.9,13.4,2,41.7-49.3,0,0,0,0,0,0,0,59,1103,9,Y,,,0
12-Nov,11,Cass,116,1,PILLAGER PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20120417,11,M,1,All Categories,All Students,N,52,34,18,65.4,34.6,54.1,5.8,11,7.8,7.3,12.5,1.7,50.7-57.5,0,0,0,0,0,0,0,63,834,9,Y,,,0
12-Nov,11,Cass,118,1,NORTHLAND COMMUNITY SCHOOLS,0,All Schools,5,5,GRAD,20120417,11,M,1,All Categories,All Students,N,26,12,14,46.2,53.8,45.9,5,8.8,6.8,6,15,2.9,40.1-51.7,0,0,0,1,0,0,0,30,387,9,Y,,,0
12-Nov,12,Chippewa,129,1,MONTEVIDEO PUBLIC SCHOOL DISTRICT,0,All Schools,6,06W,GRAD,20120417,11,M,1,All Categories,All Students,N,97,50,47,51.5,48.5,51.4,5.9,10,7.3,7.1,13.7,1.4,48.7-54.1,0,0,0,0,0,0,0,111,1306,9,Y,,,0
12-Nov,13,Chisago,138,1,NORTH BRANCH PUBLIC SCHOOLS,0,All Schools,7,07E,GRAD,20120417,11,M,1,All Categories,All Students,N,258,150,108,58.1,41.9,53.2,5.9,10.8,7.9,7.1,12.1,0.8,51.7-54.7,4,1,0,1,0,0,0,271,3212,9,Y,,,0
12-Nov,13,Chisago,139,1,RUSH CITY PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20120417,11,M,1,All Categories,All Students,N,54,32,22,59.3,40.7,49.2,5.8,10.8,6.9,6.7,8.2,1.1,47.0-51.4,0,0,0,0,0,0,0,55,896,9,Y,,,0
12-Nov,14,Clay,146,1,BARNESVILLE PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20120417,11,M,1,All Categories,All Students,N,43,19,24,44.2,55.8,50.7,5.7,10.8,7,6.9,9.8,1.5,47.8-53.6,0,0,0,0,0,0,0,56,844,9,Y,,,0
12-Nov,14,Clay,150,1,HAWLEY PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20120417,11,M,1,All Categories,All Students,N,53,36,17,67.9,32.1,53.7,5.9,10.7,7.5,7.4,16.3,2.2,49.3-58.1,0,0,0,0,0,0,0,62,918,9,Y,,,0
12-Nov,14,Clay,152,1,MOORHEAD PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20120417,11,M,1,All Categories,All Students,N,381,216,165,56.7,43.3,50.5,5.7,10.3,7.1,6.5,14.3,0.7,49.1-51.9,5,0,0,1,0,0,0,428,5406,9,Y,,,0
12-Nov,66,Rice,160,70,MINNESOTA STATE ACADEMIES,0,All Schools,10,10,GRAD,20120417,11,M,1,All Categories,All Students,N,21,4,17,19,81,37.3,4.2,7,4.5,5.2,14.2,3.1,31.2-43.4,0,0,1,0,0,1,0,30,178,9,Y,,,0
12-Nov,15,Clearwater,162,1,BAGLEY PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20120417,11,M,1,All Categories,All Students,N,61,26,35,42.6,57.4,47.2,5.2,9.7,6.1,6.1,13.8,1.8,43.7-50.7,0,0,0,0,0,0,0,72,1006,9,Y,,,0
12-Nov,16,Cook,166,1,COOK COUNTY PUBLIC SCHOOLS,0,All Schools,3,3,GRAD,20120417,11,M,1,All Categories,All Students,N,48,29,19,60.4,39.6,54.1,6.2,10.6,8,7.6,11.4,1.6,50.9-57.3,0,0,0,0,0,0,0,55,459,9,Y,,,0
12-Nov,17,Cottonwood,173,1,MOUNTAIN LAKE PUBLIC SCHOOLS,0,All Schools,6,8,GRAD,20120417,11,M,1,All Categories,All Students,N,27,18,9,66.7,33.3,53.4,5.9,11.1,7.3,7.8,11.1,2.1,49.2-57.6,0,0,0,0,0,0,0,33,462,9,Y,,,0
12-Nov,17,Cottonwood,177,1,WINDOM PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20120417,11,M,1,All Categories,All Students,N,69,38,31,55.1,44.9,50.3,6,10.6,6.9,6.7,11,1.3,47.7-52.9,0,3,0,0,0,0,0,84,934,9,Y,,,0
12-Nov,18,Crow Wing,181,1,BRAINERD PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20120417,11,M,1,All Categories,All Students,N,422,279,143,66.1,33.9,54.1,6,11,7.4,7.6,13.6,0.7,52.8-55.4,0,0,0,1,0,0,0,484,6466,9,Y,,,0
12-Nov,18,Crow Wing,182,1,CROSBY-IRONTON PUBLIC SCHOOL DIST.,0,All Schools,5,5,GRAD,20120417,11,M,1,All Categories,All Students,N,90,51,39,56.7,43.3,50.5,5.7,10.7,7.3,6.5,11.8,1.2,48.1-52.9,0,0,0,0,0,0,0,91,1170,9,Y,,,0
12-Nov,18,Crow Wing,186,1,PEQUOT LAKES PUBLIC SCHOOLS,0,All Schools,5,5,GRAD,20120417,11,M,1,All Categories,All Students,N,118,74,44,62.7,37.3,52.1,6.1,10.7,7.7,7.1,10.3,0.9,50.2-54.0,2,0,0,0,0,0,0,139,1631,9,Y,,,0
12-Nov,19,Dakota,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,656,345,311,52.6,47.4,51.4,5.6,10.2,7.3,6.7,14.8,0.6,50.3-52.5,4,0,0,4,0,0,0,707,9555,9,Y,,,0
12-Nov,19,Dakota,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,420,291,129,69.3,30.7,53.9,6.1,11.1,7.7,7.6,11.5,0.6,52.8-55.0,1,0,0,2,0,0,0,448,6565,9,Y,,,0
12-Nov,19,Dakota,194,1,LAKEVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,845,576,269,68.2,31.8,55.1,6.1,11.2,8,7.4,12.4,0.4,54.3-55.9,3,0,0,0,0,0,0,900,10861,9,Y,,,0
12-Nov,19,Dakota,195,1,RANDOLPH PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,48,25,23,52.1,47.9,51.4,5.9,10.2,7.1,6.9,12.8,1.8,47.8-55.0,0,0,0,0,0,0,0,48,573,9,Y,,,0
12-Nov,19,Dakota,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,2019,1428,591,70.7,29.3,56,6.1,11.1,8.1,7.6,13.1,0.3,55.4-56.6,4,1,4,10,0,0,0,2255,27019,9,Y,,,0
12-Nov,19,Dakota,197,1,WEST ST. PAUL-MENDOTA HTS.-EAGAN,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,304,184,120,60.5,39.5,52.1,5.9,10.7,7.2,6.9,13.3,0.8,50.6-53.6,5,0,0,4,0,0,0,332,4546,9,Y,,,0
12-Nov,19,Dakota,199,1,INVER GROVE HEIGHTS SCHOOLS,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,246,145,101,58.9,41.1,53.8,5.9,10.5,7.6,7.1,14.8,0.9,52.0-55.6,1,0,0,2,0,2,0,274,3697,9,Y,,,0
12-Nov,19,Dakota,200,1,HASTINGS PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,349,244,105,69.9,30.1,55.3,6.1,11.2,8,7.4,12.9,0.7,53.9-56.7,0,0,0,4,0,0,0,386,4612,9,Y,,,0
12-Nov,20,Dodge,203,1,HAYFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20120417,11,M,1,All Categories,All Students,N,56,16,40,28.6,71.4,43.3,5,8.8,6.1,5.5,10.4,1.4,40.6-46.0,0,0,0,0,0,0,0,61,764,9,Y,,,0
12-Nov,20,Dodge,204,1,KASSON-MANTORVILLE SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20120417,11,M,1,All Categories,All Students,N,131,111,20,84.7,15.3,58.5,6.4,11.8,8.8,7.8,11.6,1,56.5-60.5,0,0,0,0,0,0,0,138,2138,9,Y,,,0
12-Nov,21,Douglas,206,1,ALEXANDRIA PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20120417,11,M,1,All Categories,All Students,N,278,197,81,70.9,29.1,57.2,6.2,11.4,8.1,7.8,13.1,0.8,55.7-58.7,1,0,0,0,0,0,0,308,3834,9,Y,,,0
12-Nov,21,Douglas,207,1,BRANDON PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20120417,11,M,1,All Categories,All Students,N,21,13,8,61.9,38.1,55.6,6.4,11,7.6,8.1,12.2,2.7,50.4-60.8,0,0,0,0,0,0,0,21,273,9,Y,,,0
12-Nov,21,Douglas,208,1,EVANSVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20120417,11,M,1,All Categories,All Students,N,16,9,7,56.3,43.8,49.6,5.7,10.3,7.3,7,8.3,2.1,45.5-53.7,0,0,0,0,0,0,0,16,148,9,Y,,,0
12-Nov,21,Douglas,213,1,OSAKIS PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20120417,11,M,1,All Categories,All Students,N,56,40,16,71.4,28.6,56.9,6.3,11.1,8.1,7.8,13.6,1.8,53.3-60.5,0,0,0,0,0,0,0,58,825,9,Y,,,0
12-Nov,55,Olmsted,227,1,CHATFIELD PUBLIC SCHOOLS,0,All Schools,10,10,GRAD,20120417,11,M,1,All Categories,All Students,N,52,29,23,55.8,44.2,52.2,6,11,8.1,6.7,10.3,1.4,49.4-55.0,1,0,0,0,0,0,0,56,880,9,Y,,,0
12-Nov,23,Fillmore,229,1,LANESBORO PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20120417,11,M,1,All Categories,All Students,N,22,8,14,36.4,63.6,48,5.5,9.4,6.4,6.4,14,3,42.2-53.8,0,0,0,0,0,0,0,21,324,9,Y,,,0
12-Nov,23,Fillmore,238,1,MABEL-CANTON PUBLIC SCHOOL DIST.,0,All Schools,10,10,GRAD,20120417,11,M,1,All Categories,All Students,N,21,13,8,61.9,38.1,51.7,5.5,10.5,8,6.8,11,2.4,47.0-56.4,0,0,0,0,0,0,0,23,259,9,Y,,,0
12-Nov,23,Fillmore,239,1,RUSHFORD-PETERSON PUBLIC SCHOOLS,0,All Schools,10,10,GRAD,20120417,11,M,1,All Categories,All Students,N,46,33,13,71.7,28.3,53.8,6.1,11.4,7.9,7.2,10.6,1.6,50.7-56.9,0,0,0,0,0,0,0,49,637,9,Y,,,0
12-Nov,24,Freeborn,241,1,ALBERT LEA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20120417,11,M,1,All Categories,All Students,N,214,105,109,49.1,50.9,48.8,5.4,9.7,6.8,6.3,15.4,1.1,46.7-50.9,7,0,1,1,0,0,0,238,3176,9,Y,,,0
12-Nov,24,Freeborn,242,1,ALDEN-CONGER PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20120417,11,M,1,All Categories,All Students,N,36,20,16,55.6,44.4,50.9,5.9,10.4,7.4,6.5,11.7,2,47.1-54.7,0,0,0,1,0,0,0,40,507,9,Y,,,0
12-Nov,25,Goodhue,252,1,CANNON FALLS PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20120417,11,M,1,All Categories,All Students,N,93,51,42,54.8,45.2,51.1,5.6,10.5,7.7,6.7,11.2,1.2,48.8-53.4,0,0,0,0,0,0,0,99,1185,9,Y,,,0
12-Nov,25,Goodhue,253,1,GOODHUE PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20120417,11,M,1,All Categories,All Students,N,46,25,21,54.3,45.7,49.6,5.7,10.5,6.9,6.5,11.5,1.7,46.3-52.9,0,0,0,0,0,0,0,49,640,9,Y,,,0
12-Nov,25,Goodhue,255,1,PINE ISLAND PUBLIC SCHOOL DIST.,0,All Schools,10,10,GRAD,20120417,11,M,1,All Categories,All Students,N,94,59,35,62.8,37.2,54.2,6.2,10.6,8.2,7.3,13.1,1.3,51.6-56.8,0,0,0,0,0,0,0,96,1171,9,Y,,,0
12-Nov,25,Goodhue,256,1,RED WING PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20120417,11,M,1,All Categories,All Students,N,193,117,76,60.6,39.4,53.5,5.8,10.9,7.6,7.2,13.3,1,51.6-55.4,0,0,0,1,0,0,0,218,2822,9,Y,,,0
12-Nov,26,Grant,261,1,ASHBY PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20120417,11,M,1,All Categories,All Students,N,14,10,4,71.4,28.6,58.3,6.1,11.9,8.4,8.2,11.5,3.1,52.3-64.3,0,0,0,0,0,0,0,11,244,9,Y,,,0
12-Nov,26,Grant,264,1,HERMAN-NORCROSS SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20120417,11,M,1,All Categories,All Students,Y,7,,,,,,,,,,,,,,,,,,,,9,85,9,Y,,,0
12-Nov,27,Hennepin,270,1,HOPKINS PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,571,360,211,63,37,53.6,5.8,10.7,7.8,7.3,13.4,0.6,52.5-54.7,3,0,2,1,0,0,0,605,7025,9,Y,,,0
12-Nov,27,Hennepin,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,771,494,277,64.1,35.9,53.6,5.9,11.1,7.5,7.2,13.1,0.5,52.7-54.5,4,0,0,1,0,0,0,838,10443,9,Y,,,0
12-Nov,27,Hennepin,272,1,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,731,553,178,75.6,24.4,57.8,6.3,11.6,8.3,7.8,12.9,0.5,56.9-58.7,7,0,0,3,0,0,0,786,9272,9,Y,,,0
12-Nov,27,Hennepin,273,1,EDINA PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,630,541,89,85.9,14.1,60.6,6.5,12,8.8,8.2,12.4,0.5,59.6-61.6,0,0,0,0,0,0,0,664,8254,9,Y,,,0
12-Nov,27,Hennepin,276,1,MINNETONKA PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,691,575,116,83.2,16.8,60.5,6.4,11.6,8.8,8.2,13.5,0.5,59.5-61.5,11,4,0,1,0,0,2,725,9044,9,Y,,,0
12-Nov,27,Hennepin,277,1,WESTONKA PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20120417,11,M,1,All Categories,All Students,N,168,135,33,80.4,19.6,58.2,6.3,11.8,8.3,8,11.7,0.9,56.4-60.0,1,0,0,0,0,0,0,179,2204,9,Y,,,0
