dat_yer,dst_num,dst_tye,dst_nam,grd,cou_num,ecu_num,ami_mal,ami_fem,api_mal,api_fem,his_mal,his_fem,blk_mal,blk_fem,wht_mal,wht_fem,tot_mal,tot_fem,tot_mny,tot_tot,eco_dev
00-01,0001,01,AITKIN,01,01,03,2,2,0,0,0,0,0,0,44,50,46,52,4,98,03
00-01,0001,01,AITKIN,02,01,03,0,1,0,1,1,0,2,0,45,43,48,45,5,93,03
00-01,0001,01,AITKIN,03,01,03,0,1,0,1,0,0,1,0,47,35,48,37,3,85,03
00-01,0001,01,AITKIN,04,01,03,0,0,0,0,0,0,0,0,52,45,52,45,0,97,03
00-01,0001,01,AITKIN,05,01,03,1,1,0,0,0,1,0,1,56,42,57,45,4,102,03
00-01,0001,01,AITKIN,06,01,03,0,0,0,0,1,0,0,0,47,43,48,43,1,91,03
00-01,0001,01,AITKIN,07,01,03,0,1,1,0,1,0,0,0,54,41,56,42,3,98,03
00-01,0001,01,AITKIN,08,01,03,2,1,0,0,1,2,0,0,54,59,57,62,6,119,03
00-01,0001,01,AITKIN,09,01,03,2,1,1,1,0,2,0,1,55,43,58,48,8,106,03
00-01,0001,01,AITKIN,10,01,03,0,1,2,1,0,0,2,1,60,63,64,66,7,130,03
00-01,0001,01,AITKIN,11,01,03,2,3,0,0,0,2,0,0,63,60,65,65,7,130,03
00-01,0001,01,AITKIN,12,01,03,0,0,1,2,0,1,0,0,69,45,70,48,4,118,03
00-01,0001,01,AITKIN,KG,01,03,3,0,1,0,0,0,0,1,39,48,43,49,5,92,03
00-01,0001,01,AITKIN,PK,01,03,0,0,0,0,0,0,0,0,7,3,7,3,0,10,03
00-01,0001,03,MINNEAPOLIS,01,27,11,84,87,277,285,292,222,812,772,555,468,2020,1834,2831,3854,11
00-01,0001,03,MINNEAPOLIS,02,27,11,104,94,305,265,210,208,867,854,537,486,2023,1907,2907,3930,11
00-01,0001,03,MINNEAPOLIS,03,27,11,101,102,314,306,236,206,955,863,557,435,2163,1912,3083,4075,11
00-01,0001,03,MINNEAPOLIS,04,27,11,109,107,317,292,177,181,940,878,536,502,2079,1960,3001,4039,11
00-01,0001,03,MINNEAPOLIS,05,27,11,96,103,322,302,204,174,943,871,508,517,2073,1967,3015,4040,11
00-01,0001,03,MINNEAPOLIS,06,27,11,102,91,270,286,144,131,901,830,465,475,1882,1813,2755,3695,11
00-01,0001,03,MINNEAPOLIS,07,27,11,87,72,276,264,181,101,855,816,442,454,1841,1707,2652,3548,11
00-01,0001,03,MINNEAPOLIS,08,27,11,81,72,265,243,136,113,824,678,513,429,1819,1535,2412,3354,11
00-01,0001,03,MINNEAPOLIS,09,27,11,88,77,272,288,178,155,934,868,525,482,1997,1870,2860,3867,11
00-01,0001,03,MINNEAPOLIS,10,27,11,81,83,246,250,177,125,929,955,562,564,1995,1977,2846,3972,11
00-01,0001,03,MINNEAPOLIS,11,27,11,36,56,198,250,116,67,613,672,504,460,1467,1505,2008,2972,11
00-01,0001,03,MINNEAPOLIS,12,27,11,43,45,219,227,79,64,515,573,490,487,1346,1396,1765,2742,11
00-01,0001,03,MINNEAPOLIS,KG,27,11,86,77,299,309,280,264,933,900,595,566,2193,2116,3148,4309,11
00-01,0001,03,MINNEAPOLIS,PK,27,11,13,7,8,6,34,16,118,56,113,66,286,151,258,437,11
00-01,0002,01,HILL CITY,01,01,03,0,0,0,0,0,1,0,0,11,8,11,9,1,20,03
00-01,0002,01,HILL CITY,02,01,03,0,0,0,0,0,0,0,0,10,11,10,11,0,21,03
00-01,0002,01,HILL CITY,03,01,03,1,0,0,0,0,1,0,0,17,12,18,13,2,31,03
00-01,0002,01,HILL CITY,04,01,03,1,0,0,0,0,1,0,0,13,10,14,11,2,25,03
00-01,0002,01,HILL CITY,05,01,03,0,0,0,0,0,0,0,0,19,8,19,8,0,27,03
00-01,0002,01,HILL CITY,06,01,03,0,0,0,0,0,0,0,0,5,16,5,16,0,21,03
00-01,0002,01,HILL CITY,07,01,03,0,1,0,0,0,0,0,0,21,12,21,13,1,34,03
00-01,0002,01,HILL CITY,08,01,03,0,1,0,0,2,0,0,0,19,17,21,18,3,39,03
00-01,0002,01,HILL CITY,09,01,03,1,1,0,0,0,1,0,0,13,20,14,22,3,36,03
00-01,0002,01,HILL CITY,10,01,03,1,1,0,0,0,0,0,0,14,17,15,18,2,33,03
00-01,0002,01,HILL CITY,11,01,03,0,1,0,0,0,1,0,0,12,14,12,16,2,28,03
00-01,0002,01,HILL CITY,12,01,03,0,3,0,0,0,0,0,0,15,15,15,18,3,33,03
00-01,0002,01,HILL CITY,KG,01,03,0,0,0,0,0,0,0,0,11,11,11,11,0,22,03
00-01,0002,01,HILL CITY,PK,01,03,0,0,0,0,0,0,0,0,3,3,3,3,0,6,03
00-01,0004,01,MCGREGOR,01,01,03,3,2,0,0,0,0,0,0,10,18,13,20,5,33,03
00-01,0004,01,MCGREGOR,02,01,03,1,0,0,0,0,0,0,0,13,15,14,15,1,29,03
00-01,0004,01,MCGREGOR,03,01,03,2,8,0,0,0,0,0,1,14,15,16,24,11,40,03
00-01,0004,01,MCGREGOR,04,01,03,4,6,0,0,0,0,0,0,21,17,25,23,10,48,03
00-01,0004,01,MCGREGOR,05,01,03,2,1,0,1,0,0,0,0,21,12,23,14,4,37,03
00-01,0004,01,MCGREGOR,06,01,03,2,6,0,0,0,0,0,0,15,14,17,20,8,37,03
00-01,0004,01,MCGREGOR,07,01,03,4,3,0,0,1,0,0,0,30,14,35,17,8,52,03
00-01,0004,01,MCGREGOR,08,01,03,3,7,0,1,0,0,0,1,21,19,24,28,12,52,03
00-01,0004,01,MCGREGOR,09,01,03,0,0,1,0,0,0,0,0,29,14,30,14,1,44,03
00-01,0004,01,MCGREGOR,10,01,03,3,1,0,0,0,0,0,0,18,20,21,21,4,42,03
00-01,0004,01,MCGREGOR,11,01,03,1,0,0,1,0,0,0,1,20,20,21,22,3,43,03
00-01,0004,01,MCGREGOR,12,01,03,0,1,0,0,0,0,0,0,21,22,21,23,1,44,03
00-01,0004,01,MCGREGOR,KG,01,03,8,1,0,0,0,0,0,0,16,17,24,18,9,42,03
00-01,0004,01,MCGREGOR,PK,01,03,2,0,0,0,0,0,0,0,1,0,3,0,2,3,03
00-01,0006,03,SOUTH ST. PAUL,01,19,11,1,0,2,1,7,12,3,7,122,119,135,139,33,274,11
00-01,0006,03,SOUTH ST. PAUL,02,19,11,2,1,0,1,15,11,5,4,100,96,122,113,39,235,11
00-01,0006,03,SOUTH ST. PAUL,03,19,11,1,2,1,2,9,10,3,2,118,101,132,117,30,249,11
00-01,0006,03,SOUTH ST. PAUL,04,19,11,1,0,0,2,14,10,8,3,96,102,119,117,38,236,11
00-01,0006,03,SOUTH ST. PAUL,05,19,11,1,1,0,1,11,11,3,4,121,98,136,115,32,251,11
00-01,0006,03,SOUTH ST. PAUL,06,19,11,0,1,0,1,11,11,6,3,104,108,121,124,33,245,11
00-01,0006,03,SOUTH ST. PAUL,07,19,11,2,2,0,3,12,8,2,2,112,121,128,136,31,264,11
00-01,0006,03,SOUTH ST. PAUL,08,19,11,0,1,1,0,8,15,1,2,135,132,145,150,28,295,11
00-01,0006,03,SOUTH ST. PAUL,09,19,11,0,1,3,4,7,8,1,4,166,136,177,153,28,330,11
00-01,0006,03,SOUTH ST. PAUL,10,19,11,0,0,0,3,4,9,4,2,125,154,133,168,22,301,11
00-01,0006,03,SOUTH ST. PAUL,11,19,11,1,1,4,3,4,9,1,1,146,130,156,144,24,300,11
00-01,0006,03,SOUTH ST. PAUL,12,19,11,0,2,1,7,8,7,1,2,139,137,149,155,28,304,11
00-01,0006,03,SOUTH ST. PAUL,KG,19,11,0,0,2,1,11,5,2,1,93,89,108,96,22,204,11
00-01,0006,03,SOUTH ST. PAUL,PK,19,11,1,0,0,1,4,2,1,0,29,7,35,10,9,45,11
00-01,0011,01,ANOKA-HENNEPIN,01,02,11,18,14,58,39,17,18,63,58,1435,1349,1591,1478,285,3069,11
00-01,0011,01,ANOKA-HENNEPIN,02,02,11,13,10,42,44,24,31,59,57,1409,1381,1547,1523,280,3070,11
00-01,0011,01,ANOKA-HENNEPIN,03,02,11,12,16,38,41,24,20,55,58,1485,1386,1614,1521,264,3135,11
00-01,0011,01,ANOKA-HENNEPIN,04,02,11,14,12,58,42,21,20,52,63,1475,1430,1620,1567,282,3187,11
00-01,0011,01,ANOKA-HENNEPIN,05,02,11,20,19,56,53,19,21,50,66,1515,1508,1660,1667,304,3327,11
00-01,0011,01,ANOKA-HENNEPIN,06,02,11,18,13,63,51,30,22,55,55,1492,1385,1658,1526,307,3184,11
00-01,0011,01,ANOKA-HENNEPIN,07,02,11,27,25,45,66,16,23,50,54,1440,1405,1578,1573,306,3151,11
00-01,0011,01,ANOKA-HENNEPIN,08,02,11,26,13,62,42,18,28,50,44,1469,1427,1625,1554,283,3179,11
00-01,0011,01,ANOKA-HENNEPIN,09,02,11,20,22,54,56,19,20,46,43,1483,1443,1622,1584,280,3206,11
00-01,0011,01,ANOKA-HENNEPIN,10,02,11,29,18,57,57,19,24,47,48,1510,1443,1662,1590,299,3252,11
00-01,0011,01,ANOKA-HENNEPIN,11,02,11,29,32,40,51,20,26,37,41,1336,1394,1462,1544,276,3006,11
00-01,0011,01,ANOKA-HENNEPIN,12,02,11,15,19,68,65,14,29,34,25,1534,1358,1665,1496,269,3161,11
00-01,0011,01,ANOKA-HENNEPIN,KG,02,11,10,10,32,45,20,20,55,50,1361,1244,1478,1369,242,2847,11
00-01,0011,01,ANOKA-HENNEPIN,PK,02,11,2,6,2,5,3,7,11,4,349,151,367,173,40,540,11
00-01,0012,01,CENTENNIAL,01,02,11,0,0,3,4,3,4,2,3,271,254,279,265,19,544,11
00-01,0012,01,CENTENNIAL,02,02,11,0,0,4,1,2,3,0,2,277,258,283,264,12,547,11
00-01,0012,01,CENTENNIAL,03,02,11,1,1,0,1,0,1,1,1,285,257,287,261,6,548,11
00-01,0012,01,CENTENNIAL,04,02,11,2,0,2,2,1,2,1,2,301,255,307,261,12,568,11
00-01,0012,01,CENTENNIAL,05,02,11,2,4,6,7,1,3,3,4,265,259,277,277,30,554,11
00-01,0012,01,CENTENNIAL,06,02,11,4,3,2,1,1,3,2,2,276,277,285,286,18,571,11
00-01,0012,01,CENTENNIAL,07,02,11,3,7,5,3,5,2,4,1,259,264,276,277,30,553,11
00-01,0012,01,CENTENNIAL,08,02,11,5,5,4,1,2,1,4,3,257,236,272,246,25,518,11
00-01,0012,01,CENTENNIAL,09,02,11,5,10,8,6,5,6,5,5,265,271,288,298,50,586,11
00-01,0012,01,CENTENNIAL,10,02,11,3,5,7,7,3,2,3,2,282,237,298,253,32,551,11
00-01,0012,01,CENTENNIAL,11,02,11,5,6,3,4,1,5,3,1,217,219,229,235,28,464,11
00-01,0012,01,CENTENNIAL,12,02,11,4,2,7,3,3,3,0,3,241,189,255,200,25,455,11
00-01,0012,01,CENTENNIAL,KG,02,11,1,1,5,4,4,5,4,1,229,233,243,244,25,487,11
00-01,0013,01,COLUMBIA HEIGHTS,01,02,11,4,7,8,6,8,12,8,11,78,86,106,122,64,228,11
00-01,0013,01,COLUMBIA HEIGHTS,02,02,11,4,5,11,2,8,4,8,12,96,74,127,97,54,224,11
00-01,0013,01,COLUMBIA HEIGHTS,03,02,11,5,4,5,7,5,7,10,12,72,77,97,107,55,204,11
00-01,0013,01,COLUMBIA HEIGHTS,04,02,11,6,6,6,4,10,4,19,11,95,101,136,126,66,262,11
00-01,0013,01,COLUMBIA HEIGHTS,05,02,11,5,2,6,13,4,4,10,15,82,87,107,121,59,228,11
00-01,0013,01,COLUMBIA HEIGHTS,06,02,11,11,1,8,10,3,5,13,14,67,88,102,118,65,220,11
00-01,0013,01,COLUMBIA HEIGHTS,07,02,11,5,3,5,13,4,3,8,13,95,79,117,111,54,228,11
00-01,0013,01,COLUMBIA HEIGHTS,08,02,11,4,7,6,5,3,9,6,7,90,92,109,120,47,229,11
00-01,0013,01,COLUMBIA HEIGHTS,09,02,11,3,5,6,9,6,2,12,18,91,93,118,127,61,245,11
00-01,0013,01,COLUMBIA HEIGHTS,10,02,11,8,2,6,6,6,2,7,20,82,80,109,110,57,219,11
00-01,0013,01,COLUMBIA HEIGHTS,11,02,11,6,0,5,6,8,4,11,13,93,89,123,112,53,235,11
00-01,0013,01,COLUMBIA HEIGHTS,12,02,11,0,2,6,5,3,8,12,7,100,77,121,99,43,220,11
00-01,0013,01,COLUMBIA HEIGHTS,KG,02,11,2,7,7,5,9,5,13,9,106,82,137,108,57,245,11
00-01,0013,01,COLUMBIA HEIGHTS,PK,02,11,1,0,0,0,0,0,2,0,20,8,23,8,3,31,11
00-01,0014,01,FRIDLEY,01,02,11,1,3,4,3,2,2,11,5,73,76,91,89,31,180,11
00-01,0014,01,FRIDLEY,02,02,11,4,0,3,2,3,2,8,8,77,70,95,82,30,177,11
00-01,0014,01,FRIDLEY,03,02,11,3,2,3,5,4,1,8,13,74,76,92,97,39,189,11
00-01,0014,01,FRIDLEY,04,02,11,0,2,3,4,0,1,7,10,75,81,85,98,27,183,11
00-01,0014,01,FRIDLEY,05,02,11,1,4,2,3,3,2,7,5,79,77,92,91,27,183,11
00-01,0014,01,FRIDLEY,06,02,11,3,1,6,3,4,4,7,6,75,76,95,90,34,185,11
00-01,0014,01,FRIDLEY,07,02,11,5,0,5,4,2,0,5,8,90,94,107,106,29,213,11
00-01,0014,01,FRIDLEY,08,02,11,5,4,6,6,4,1,9,9,97,82,121,102,44,223,11
00-01,0014,01,FRIDLEY,09,02,11,1,4,6,3,3,4,8,5,100,69,118,85,34,203,11
00-01,0014,01,FRIDLEY,10,02,11,4,1,8,3,1,2,6,4,98,111,117,121,29,238,11
00-01,0014,01,FRIDLEY,11,02,11,2,3,4,5,1,3,5,8,77,88,89,107,31,196,11
00-01,0014,01,FRIDLEY,12,02,11,0,1,8,5,1,3,5,4,95,99,109,112,27,221,11
00-01,0014,01,FRIDLEY,KG,02,11,3,1,3,2,2,2,6,1,75,56,89,62,20,151,11
00-01,0014,01,FRIDLEY,PK,02,11,0,0,0,0,0,0,0,0,9,3,9,3,0,12,11
00-01,0015,01,ST. FRANCIS,01,02,11,0,2,3,2,0,1,1,2,206,211,210,218,11,428,11
00-01,0015,01,ST. FRANCIS,02,02,11,3,0,5,1,1,3,1,1,214,202,224,207,15,431,11
00-01,0015,01,ST. FRANCIS,03,02,11,0,3,2,5,3,0,0,1,209,215,214,224,14,438,11
00-01,0015,01,ST. FRANCIS,04,02,11,1,3,2,5,3,4,5,4,229,194,240,210,27,450,11
00-01,0015,01,ST. FRANCIS,05,02,11,2,3,5,5,3,2,5,0,232,244,247,254,25,501,11
00-01,0015,01,ST. FRANCIS,06,02,11,1,4,7,5,2,2,2,1,235,231,247,243,24,490,11
00-01,0015,01,ST. FRANCIS,07,02,11,6,3,7,3,1,5,4,3,241,225,259,239,32,498,11
00-01,0015,01,ST. FRANCIS,08,02,11,3,6,2,4,4,1,4,2,224,204,237,217,26,454,11
00-01,0015,01,ST. FRANCIS,09,02,11,4,6,5,2,4,4,6,4,272,249,291,265,35,556,11
00-01,0015,01,ST. FRANCIS,10,02,11,11,2,5,7,6,5,6,1,251,217,279,232,43,511,11
00-01,0015,01,ST. FRANCIS,11,02,11,5,1,3,3,6,2,6,4,168,197,188,207,30,395,11
00-01,0015,01,ST. FRANCIS,12,02,11,5,6,3,1,3,2,2,2,170,139,183,150,24,333,11
00-01,0015,01,ST. FRANCIS,KG,02,11,2,2,3,2,1,2,0,0,224,186,230,192,12,422,11
00-01,0015,01,ST. FRANCIS,PK,02,11,0,0,0,0,1,0,0,0,37,18,38,18,1,56,11
00-01,0016,01,SPRING LAKE PARK,01,02,11,1,0,5,3,3,4,6,5,148,155,163,167,27,330,11
00-01,0016,01,SPRING LAKE PARK,02,02,11,0,2,9,5,6,8,6,5,121,146,142,166,41,308,11
00-01,0016,01,SPRING LAKE PARK,03,02,11,2,2,4,8,7,7,2,5,136,148,151,170,37,321,11
00-01,0016,01,SPRING LAKE PARK,04,02,11,2,4,5,5,4,9,5,4,152,133,168,155,38,323,11
00-01,0016,01,SPRING LAKE PARK,05,02,11,4,3,8,8,6,7,3,3,138,130,159,151,42,310,11
00-01,0016,01,SPRING LAKE PARK,06,02,11,4,4,5,11,3,4,2,6,141,144,155,169,39,324,11
00-01,0016,01,SPRING LAKE PARK,07,02,11,0,1,12,3,2,4,5,4,145,155,164,167,31,331,11
00-01,0016,01,SPRING LAKE PARK,08,02,11,5,2,6,4,4,3,2,4,147,141,164,154,30,318,11
00-01,0016,01,SPRING LAKE PARK,09,02,11,3,2,7,9,8,1,5,3,173,137,196,152,38,348,11
00-01,0016,01,SPRING LAKE PARK,10,02,11,4,2,9,8,3,3,2,2,136,158,154,173,33,327,11
00-01,0016,01,SPRING LAKE PARK,11,02,11,2,0,9,5,2,2,5,2,155,145,173,154,27,327,11
00-01,0016,01,SPRING LAKE PARK,12,02,11,3,0,4,15,2,2,2,2,146,162,157,181,30,338,11
00-01,0016,01,SPRING LAKE PARK,KG,02,11,0,2,3,1,6,4,3,2,135,136,147,145,21,292,11
00-01,0016,01,SPRING LAKE PARK,PK,02,11,0,0,0,0,1,0,0,1,21,14,22,15,2,37,11
00-01,0022,01,DETROIT LAKES,01,03,04,10,13,1,0,0,0,1,2,71,69,83,84,27,167,04
00-01,0022,01,DETROIT LAKES,02,03,04,16,10,1,1,0,1,1,0,69,76,87,88,30,175,04
00-01,0022,01,DETROIT LAKES,03,03,04,18,14,1,0,1,1,0,0,86,70,106,85,35,191,04
00-01,0022,01,DETROIT LAKES,04,03,04,11,11,0,1,2,1,1,0,85,98,99,111,27,210,04
00-01,0022,01,DETROIT LAKES,05,03,04,15,19,0,0,2,0,1,1,93,91,111,111,38,222,04
00-01,0022,01,DETROIT LAKES,06,03,04,12,15,1,0,4,1,0,0,98,112,115,128,33,243,04
00-01,0022,01,DETROIT LAKES,07,03,04,20,23,2,0,1,4,0,2,102,91,125,120,52,245,04
00-01,0022,01,DETROIT LAKES,08,03,04,14,11,2,0,1,1,1,2,102,97,120,111,32,231,04
00-01,0022,01,DETROIT LAKES,09,03,04,14,25,0,1,3,5,2,3,134,99,153,133,53,286,04
00-01,0022,01,DETROIT LAKES,10,03,04,9,14,3,2,0,3,1,1,113,132,126,152,33,278,04
00-01,0022,01,DETROIT LAKES,11,03,04,7,8,0,2,1,2,0,2,117,106,125,120,22,245,04
00-01,0022,01,DETROIT LAKES,12,03,04,5,9,1,0,1,0,0,0,83,101,90,110,16,200,04
00-01,0022,01,DETROIT LAKES,KG,03,04,4,8,0,1,1,0,1,1,77,65,83,75,16,158,04
00-01,0022,01,DETROIT LAKES,PK,03,04,1,0,0,0,0,0,1,0,24,19,26,19,2,45,04
00-01,0023,01,FRAZEE,01,03,04,2,3,1,0,0,0,1,1,39,27,43,31,8,74,04
00-01,0023,01,FRAZEE,02,03,04,2,1,1,0,0,0,1,1,30,35,34,37,6,71,04
00-01,0023,01,FRAZEE,03,03,04,3,2,0,0,0,0,0,0,30,45,33,47,5,80,04
00-01,0023,01,FRAZEE,04,03,04,7,3,0,0,0,0,2,0,36,38,45,41,12,86,04
00-01,0023,01,FRAZEE,05,03,04,2,5,0,1,0,0,1,0,48,47,51,53,9,104,04
00-01,0023,01,FRAZEE,06,03,04,3,3,0,0,0,1,0,0,54,57,57,61,7,118,04
00-01,0023,01,FRAZEE,07,03,04,3,2,0,0,0,0,1,0,48,40,52,42,6,94,04
00-01,0023,01,FRAZEE,08,03,04,7,3,0,0,0,0,0,1,56,47,63,51,11,114,04
00-01,0023,01,FRAZEE,09,03,04,7,4,0,0,0,0,1,2,46,50,54,56,14,110,04
00-01,0023,01,FRAZEE,10,03,04,3,4,0,0,0,0,0,0,40,53,43,57,7,100,04
00-01,0023,01,FRAZEE,11,03,04,2,3,0,0,0,0,1,0,44,35,47,38,6,85,04
00-01,0023,01,FRAZEE,12,03,04,2,2,0,1,0,0,1,0,36,52,39,55,6,94,04
00-01,0023,01,FRAZEE,KG,03,04,3,3,1,0,0,0,0,0,53,38,57,41,7,98,04
00-01,0023,01,FRAZEE,PK,03,04,0,0,0,0,0,0,0,0,13,3,13,3,0,16,04
00-01,0025,01,PINE POINT,01,03,04,4,2,0,0,0,0,0,0,0,0,4,2,6,6,04
00-01,0025,01,PINE POINT,02,03,04,3,4,0,0,0,0,0,0,0,0,3,4,7,7,04
00-01,0025,01,PINE POINT,03,03,04,3,3,0,0,0,0,0,0,0,0,3,3,6,6,04
00-01,0025,01,PINE POINT,04,03,04,2,1,0,0,0,0,0,0,0,0,2,1,3,3,04
00-01,0025,01,PINE POINT,05,03,04,5,4,0,0,0,0,0,0,0,0,5,4,9,9,04
00-01,0025,01,PINE POINT,06,03,04,2,2,0,0,0,0,0,0,0,0,2,2,4,4,04
00-01,0025,01,PINE POINT,07,03,04,4,2,0,0,0,0,0,0,0,0,4,2,6,6,04
00-01,0025,01,PINE POINT,08,03,04,3,2,0,0,0,0,0,0,0,0,3,2,5,5,04
00-01,0025,01,PINE POINT,KG,03,04,9,5,0,0,0,0,0,0,0,0,9,5,14,14,04
00-01,0025,01,PINE POINT,PK,03,04,3,0,0,0,0,0,0,0,0,0,3,0,3,3,04
00-01,0031,01,BEMIDJI,01,04,01,39,29,2,1,0,1,7,0,141,136,189,167,79,356,02
00-01,0031,01,BEMIDJI,02,04,01,33,27,3,0,2,3,0,0,152,124,190,154,68,344,02
00-01,0031,01,BEMIDJI,03,04,01,38,28,1,1,1,3,4,0,136,134,180,166,76,346,02
00-01,0031,01,BEMIDJI,04,04,01,45,28,0,1,1,1,1,1,156,149,203,180,78,383,02
00-01,0031,01,BEMIDJI,05,04,01,33,36,1,4,3,1,3,9,178,162,218,212,90,430,02
00-01,0031,01,BEMIDJI,06,04,01,37,49,2,0,1,4,2,2,160,146,202,201,97,403,02
00-01,0031,01,BEMIDJI,07,04,01,48,37,1,3,0,1,1,2,190,145,240,188,93,428,02
00-01,0031,01,BEMIDJI,08,04,01,42,29,1,1,1,0,1,1,168,153,213,184,76,397,02
00-01,0031,01,BEMIDJI,09,04,01,47,32,1,2,1,1,4,2,215,207,268,244,90,512,02
00-01,0031,01,BEMIDJI,10,04,01,33,33,1,3,2,2,3,0,212,193,251,231,77,482,02
00-01,0031,01,BEMIDJI,11,04,01,25,23,2,2,4,2,0,4,210,179,241,210,62,451,02
00-01,0031,01,BEMIDJI,12,04,01,30,22,2,3,0,2,1,0,186,197,219,224,60,443,02
00-01,0031,01,BEMIDJI,KG,04,01,24,26,2,2,1,0,3,3,168,143,198,174,61,372,02
00-01,0031,01,BEMIDJI,PK,04,01,4,1,0,0,0,0,0,0,33,13,37,14,5,51,02
00-01,0032,01,BLACKDUCK,01,04,01,3,3,0,0,0,0,1,3,21,16,25,22,10,47,02
00-01,0032,01,BLACKDUCK,02,04,01,6,2,0,0,0,1,0,0,20,24,26,27,9,53,02
00-01,0032,01,BLACKDUCK,03,04,01,7,1,0,0,2,0,1,0,29,21,39,22,11,61,02
00-01,0032,01,BLACKDUCK,04,04,01,2,6,0,0,1,0,1,1,31,30,35,37,11,72,02
00-01,0032,01,BLACKDUCK,05,04,01,1,3,0,0,0,0,0,0,26,39,27,42,4,69,02
00-01,0032,01,BLACKDUCK,06,04,01,4,5,0,0,1,0,0,1,28,31,33,37,11,70,02
00-01,0032,01,BLACKDUCK,07,04,01,4,4,0,0,0,0,0,0,26,44,30,48,8,78,02
00-01,0032,01,BLACKDUCK,08,04,01,4,4,0,0,0,0,0,0,28,33,32,37,8,69,02
00-01,0032,01,BLACKDUCK,09,04,01,3,6,0,0,0,0,0,0,40,33,43,39,9,82,02
00-01,0032,01,BLACKDUCK,10,04,01,4,3,0,1,0,0,0,0,29,34,33,38,8,71,02
00-01,0032,01,BLACKDUCK,11,04,01,4,2,0,0,0,2,0,0,36,23,40,27,8,67,02
00-01,0032,01,BLACKDUCK,12,04,01,4,2,1,0,1,1,0,0,35,32,41,35,9,76,02
00-01,0032,01,BLACKDUCK,KG,04,01,4,0,0,0,0,0,1,0,24,17,29,17,5,46,02
00-01,0032,01,BLACKDUCK,PK,04,01,1,1,0,0,0,0,0,0,2,1,3,2,2,5,02
00-01,0036,01,KELLIHER,01,04,01,2,2,0,0,0,0,2,0,7,7,11,9,6,20,02
00-01,0036,01,KELLIHER,02,04,01,1,2,0,0,0,0,1,0,6,7,8,9,4,17,02
00-01,0036,01,KELLIHER,03,04,01,2,3,0,0,0,0,1,0,7,8,10,11,6,21,02
00-01,0036,01,KELLIHER,04,04,01,3,0,0,0,0,0,0,0,9,5,12,5,3,17,02
00-01,0036,01,KELLIHER,05,04,01,0,4,0,0,0,0,0,0,7,4,7,8,4,15,02
00-01,0036,01,KELLIHER,06,04,01,1,4,0,0,0,0,0,0,10,5,11,9,5,20,02
00-01,0036,01,KELLIHER,07,04,01,3,4,0,0,0,0,0,0,8,9,11,13,7,24,02
00-01,0036,01,KELLIHER,08,04,01,6,1,0,0,0,0,0,0,7,11,13,12,7,25,02
00-01,0036,01,KELLIHER,09,04,01,3,3,0,0,0,0,0,0,10,6,13,9,6,22,02
00-01,0036,01,KELLIHER,10,04,01,2,4,1,0,0,0,0,1,12,11,15,16,8,31,02
00-01,0036,01,KELLIHER,11,04,01,1,3,0,0,0,0,0,0,10,12,11,15,4,26,02
00-01,0036,01,KELLIHER,12,04,01,0,0,0,0,0,0,0,1,5,6,5,7,1,12,02
00-01,0036,01,KELLIHER,KG,04,01,0,3,0,0,0,0,0,0,8,7,8,10,3,18,02
00-01,0038,01,RED LAKE,01,04,01,58,54,0,0,0,0,0,0,0,0,58,54,112,112,02
00-01,0038,01,RED LAKE,02,04,01,60,50,0,0,0,0,0,0,0,0,60,50,110,110,02
00-01,0038,01,RED LAKE,03,04,01,59,59,0,0,0,0,0,0,0,0,59,59,118,118,02
00-01,0038,01,RED LAKE,04,04,01,64,73,0,0,0,0,0,0,0,0,64,73,137,137,02
00-01,0038,01,RED LAKE,05,04,01,42,47,0,0,0,0,0,0,0,0,42,47,89,89,02
00-01,0038,01,RED LAKE,06,04,01,53,55,0,0,0,0,0,0,0,0,53,55,108,108,02
00-01,0038,01,RED LAKE,07,04,01,67,57,0,0,0,0,0,0,0,0,67,57,124,124,02
00-01,0038,01,RED LAKE,08,04,01,62,55,0,0,0,0,0,0,0,0,62,55,117,117,02
00-01,0038,01,RED LAKE,09,04,01,52,56,0,0,0,0,0,0,0,0,52,56,108,108,02
00-01,0038,01,RED LAKE,10,04,01,65,45,0,0,0,0,0,0,0,0,65,45,110,110,02
00-01,0038,01,RED LAKE,11,04,01,43,51,0,0,0,0,0,0,0,0,43,51,94,94,02
00-01,0038,01,RED LAKE,12,04,01,28,14,0,0,0,0,0,0,0,0,28,14,42,42,02
00-01,0038,01,RED LAKE,KG,04,01,60,62,0,0,0,0,0,0,0,0,60,62,122,122,02
00-01,0038,01,RED LAKE,PK,04,01,9,6,0,0,0,0,0,0,0,0,9,6,15,15,02
00-01,0047,01,SAUK RAPIDS,01,05,07,0,0,2,0,1,0,2,2,123,110,128,112,7,240,07W
00-01,0047,01,SAUK RAPIDS,02,05,07,0,1,5,1,0,0,0,2,109,94,114,98,9,212,07W
00-01,0047,01,SAUK RAPIDS,03,05,07,0,0,0,2,6,1,0,0,124,98,130,101,9,231,07W
00-01,0047,01,SAUK RAPIDS,04,05,07,0,0,1,2,1,0,2,2,119,113,123,117,8,240,07W
00-01,0047,01,SAUK RAPIDS,05,05,07,0,1,2,1,1,1,4,4,114,108,121,115,14,236,07W
00-01,0047,01,SAUK RAPIDS,06,05,07,1,5,2,2,1,2,1,1,122,129,127,139,15,266,07W
