DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,ASI_Male,ASI_Female,BLK_Male,BLK_Female,HIS_Male,HIS_Female,HPI_Male,HPI_Female,MLT_Male,MLT_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
15-16,49,Morrison                                     ,0485,01,ROYALTON PUBLIC SCHOOL DISTRICT    ,000, ,05,05,05,0,0,0,0,0,0,0,0,0,0,0,0,42,33,42,33,0,75,District,EC-12,, ,
15-16,49,Morrison                                     ,0485,01,ROYALTON PUBLIC SCHOOL DISTRICT    ,000, ,05,05,06,1,0,1,0,0,0,4,0,0,0,0,1,29,32,35,33,7,68,District,EC-12,, ,
15-16,49,Morrison                                     ,0485,01,ROYALTON PUBLIC SCHOOL DISTRICT    ,000, ,05,05,07,1,1,0,0,0,0,1,1,0,0,1,0,46,35,49,37,5,86,District,EC-12,, ,
15-16,49,Morrison                                     ,0485,01,ROYALTON PUBLIC SCHOOL DISTRICT    ,000, ,05,05,08,0,0,0,1,0,0,1,0,0,0,0,0,28,40,29,41,2,70,District,EC-12,, ,
15-16,49,Morrison                                     ,0485,01,ROYALTON PUBLIC SCHOOL DISTRICT    ,000, ,05,05,09,0,0,1,0,0,0,0,1,0,0,3,1,33,33,37,35,6,72,District,EC-12,, ,
15-16,49,Morrison                                     ,0485,01,ROYALTON PUBLIC SCHOOL DISTRICT    ,000, ,05,05,10,0,0,0,0,0,0,0,0,0,0,0,0,30,35,30,35,0,65,District,EC-12,, ,
15-16,49,Morrison                                     ,0485,01,ROYALTON PUBLIC SCHOOL DISTRICT    ,000, ,05,05,11,0,1,0,0,0,0,1,0,0,0,1,0,29,35,31,36,3,67,District,EC-12,, ,
15-16,49,Morrison                                     ,0485,01,ROYALTON PUBLIC SCHOOL DISTRICT    ,000, ,05,05,12,0,0,0,0,0,0,0,0,0,0,0,0,35,29,35,29,0,64,District,EC-12,, ,
15-16,49,Morrison                                     ,0485,01,ROYALTON PUBLIC SCHOOL DISTRICT    ,000, ,05,05,All Grades,3,3,2,1,1,0,16,8,0,0,7,4,475,432,504,448,45,952,District,EC-12,, ,
15-16,49,Morrison                                     ,0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT   ,000, ,05,05,EC,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,1,3,District,EC-12,, ,
15-16,49,Morrison                                     ,0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT   ,000, ,05,05,KG,0,0,0,0,0,0,1,1,0,0,0,0,12,12,13,13,2,26,District,EC-12,, ,
15-16,49,Morrison                                     ,0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT   ,000, ,05,05,01,0,0,0,0,0,0,1,0,0,0,0,0,18,14,19,14,1,33,District,EC-12,, ,
15-16,49,Morrison                                     ,0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT   ,000, ,05,05,02,0,0,0,0,0,0,0,0,0,0,0,0,14,7,14,7,0,21,District,EC-12,, ,
15-16,49,Morrison                                     ,0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT   ,000, ,05,05,03,0,0,0,0,0,0,0,0,0,0,0,0,17,13,17,13,0,30,District,EC-12,, ,
15-16,49,Morrison                                     ,0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT   ,000, ,05,05,04,0,0,0,0,0,0,0,0,0,0,0,0,10,8,10,8,0,18,District,EC-12,, ,
15-16,49,Morrison                                     ,0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT   ,000, ,05,05,05,0,0,0,0,0,0,0,1,0,0,0,0,24,8,24,9,1,33,District,EC-12,, ,
15-16,49,Morrison                                     ,0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT   ,000, ,05,05,06,0,0,0,0,0,0,0,1,0,0,0,0,14,4,14,5,1,19,District,EC-12,, ,
15-16,49,Morrison                                     ,0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT   ,000, ,05,05,07,0,0,0,0,0,0,0,0,0,0,0,0,15,3,15,3,0,18,District,EC-12,, ,
15-16,49,Morrison                                     ,0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT   ,000, ,05,05,08,0,0,0,0,0,0,1,0,0,0,0,0,7,6,8,6,1,14,District,EC-12,, ,
15-16,49,Morrison                                     ,0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT   ,000, ,05,05,09,0,0,0,0,0,0,0,0,0,0,0,0,9,16,9,16,0,25,District,EC-12,, ,
15-16,49,Morrison                                     ,0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT   ,000, ,05,05,10,0,0,0,0,0,0,0,0,0,0,0,0,15,6,15,6,0,21,District,EC-12,, ,
15-16,49,Morrison                                     ,0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT   ,000, ,05,05,11,0,0,0,0,0,0,0,0,0,0,0,1,12,10,12,11,1,23,District,EC-12,, ,
15-16,49,Morrison                                     ,0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT   ,000, ,05,05,12,0,0,0,0,0,0,0,0,0,0,1,0,16,8,17,8,1,25,District,EC-12,, ,
15-16,49,Morrison                                     ,0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT   ,000, ,05,05,All Grades,0,0,0,0,0,0,4,3,0,0,1,1,185,115,190,119,9,309,District,EC-12,, ,
15-16,49,Morrison                                     ,0487,01,UPSALA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,EC,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,0,9,District,EC-12,, ,
15-16,49,Morrison                                     ,0487,01,UPSALA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,KG,0,0,0,0,0,0,0,0,0,0,0,1,11,11,11,12,1,23,District,EC-12,, ,
15-16,49,Morrison                                     ,0487,01,UPSALA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,01,0,0,0,0,0,0,1,0,0,0,0,0,16,9,17,9,1,26,District,EC-12,, ,
15-16,49,Morrison                                     ,0487,01,UPSALA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,02,0,0,0,0,1,0,1,0,0,0,0,0,12,10,14,10,2,24,District,EC-12,, ,
15-16,49,Morrison                                     ,0487,01,UPSALA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,03,0,0,0,0,0,0,1,0,0,0,0,0,10,14,11,14,1,25,District,EC-12,, ,
15-16,49,Morrison                                     ,0487,01,UPSALA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,04,0,0,0,0,0,0,0,0,0,0,0,0,12,14,12,14,0,26,District,EC-12,, ,
15-16,49,Morrison                                     ,0487,01,UPSALA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,05,0,0,0,0,1,0,0,0,0,0,0,0,14,10,15,10,1,25,District,EC-12,, ,
15-16,49,Morrison                                     ,0487,01,UPSALA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,06,0,0,0,0,0,0,0,1,0,0,0,0,17,16,17,17,1,34,District,EC-12,, ,
15-16,49,Morrison                                     ,0487,01,UPSALA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,07,0,0,0,0,0,0,0,1,0,0,0,0,14,19,14,20,1,34,District,EC-12,, ,
15-16,49,Morrison                                     ,0487,01,UPSALA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,08,0,0,0,1,0,0,1,0,0,0,0,0,14,12,15,13,2,28,District,EC-12,, ,
15-16,49,Morrison                                     ,0487,01,UPSALA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,09,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,0,36,District,EC-12,, ,
15-16,49,Morrison                                     ,0487,01,UPSALA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,10,0,0,0,1,0,0,0,1,0,0,0,0,13,9,13,11,2,24,District,EC-12,, ,
15-16,49,Morrison                                     ,0487,01,UPSALA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,11,0,0,0,0,0,0,0,1,0,0,0,0,18,11,18,12,1,30,District,EC-12,, ,
15-16,49,Morrison                                     ,0487,01,UPSALA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,12,0,0,0,0,0,0,0,0,0,0,0,0,17,10,17,10,0,27,District,EC-12,, ,
15-16,49,Morrison                                     ,0487,01,UPSALA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,All Grades,0,0,0,2,2,0,4,4,0,0,0,1,190,168,196,175,13,371,District,EC-12,, ,
15-16,50,Mower                                        ,0492,01,AUSTIN PUBLIC SCHOOL DISTRICT      ,000, ,10,10,EC,0,0,3,0,5,5,12,12,1,0,2,2,35,12,58,31,42,89,District,EC-12,, ,
15-16,50,Mower                                        ,0492,01,AUSTIN PUBLIC SCHOOL DISTRICT      ,000, ,10,10,KG,0,0,13,12,15,9,45,53,0,0,9,6,86,109,168,189,162,357,District,EC-12,, ,
15-16,50,Mower                                        ,0492,01,AUSTIN PUBLIC SCHOOL DISTRICT      ,000, ,10,10,01,0,0,12,26,18,12,60,60,1,0,7,7,90,86,188,191,203,379,District,EC-12,, ,
15-16,50,Mower                                        ,0492,01,AUSTIN PUBLIC SCHOOL DISTRICT      ,000, ,10,10,02,0,0,10,8,17,13,70,58,0,2,6,7,105,113,208,201,191,409,District,EC-12,, ,
15-16,50,Mower                                        ,0492,01,AUSTIN PUBLIC SCHOOL DISTRICT      ,000, ,10,10,03,0,0,10,5,17,16,57,59,1,0,8,6,93,101,186,187,179,373,District,EC-12,, ,
15-16,50,Mower                                        ,0492,01,AUSTIN PUBLIC SCHOOL DISTRICT      ,000, ,10,10,04,0,0,9,8,9,12,70,59,0,1,8,12,103,90,199,182,188,381,District,EC-12,, ,
15-16,50,Mower                                        ,0492,01,AUSTIN PUBLIC SCHOOL DISTRICT      ,000, ,10,10,05,0,0,12,9,12,12,41,50,1,0,5,6,101,94,172,171,148,343,District,EC-12,, ,
15-16,50,Mower                                        ,0492,01,AUSTIN PUBLIC SCHOOL DISTRICT      ,000, ,10,10,06,0,0,13,7,13,13,45,52,2,0,6,7,102,96,181,175,158,356,District,EC-12,, ,
15-16,50,Mower                                        ,0492,01,AUSTIN PUBLIC SCHOOL DISTRICT      ,000, ,10,10,07,0,0,10,14,11,8,43,48,0,3,10,2,114,97,188,172,149,360,District,EC-12,, ,
15-16,50,Mower                                        ,0492,01,AUSTIN PUBLIC SCHOOL DISTRICT      ,000, ,10,10,08,0,0,9,8,22,10,41,42,1,0,10,5,101,97,184,162,148,346,District,EC-12,, ,
15-16,50,Mower                                        ,0492,01,AUSTIN PUBLIC SCHOOL DISTRICT      ,000, ,10,10,09,0,0,5,8,11,9,50,41,0,2,7,5,125,104,198,169,138,367,District,EC-12,, ,
15-16,50,Mower                                        ,0492,01,AUSTIN PUBLIC SCHOOL DISTRICT      ,000, ,10,10,10,0,1,12,10,15,10,39,39,0,1,5,4,117,126,188,191,136,379,District,EC-12,, ,
15-16,50,Mower                                        ,0492,01,AUSTIN PUBLIC SCHOOL DISTRICT      ,000, ,10,10,11,0,0,8,6,10,8,41,33,1,2,2,10,118,98,180,157,121,337,District,EC-12,, ,
15-16,50,Mower                                        ,0492,01,AUSTIN PUBLIC SCHOOL DISTRICT      ,000, ,10,10,12,0,0,9,8,14,18,35,32,0,1,3,6,116,114,177,179,126,356,District,EC-12,, ,
15-16,50,Mower                                        ,0492,01,AUSTIN PUBLIC SCHOOL DISTRICT      ,000, ,10,10,All Grades,0,1,135,129,189,155,649,638,8,12,88,85,1406,1337,2475,2357,2089,4832,District,EC-12,, ,
15-16,50,Mower                                        ,0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,000, ,10,10,EC,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,0,5,District,EC-12,, ,
15-16,50,Mower                                        ,0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,000, ,10,10,KG,0,0,0,0,0,0,1,1,0,0,0,0,7,13,8,14,2,22,District,EC-12,, ,
15-16,50,Mower                                        ,0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,000, ,10,10,01,0,0,0,0,1,1,0,0,0,0,0,0,16,16,17,17,2,34,District,EC-12,, ,
15-16,50,Mower                                        ,0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,000, ,10,10,02,0,1,0,0,0,0,0,0,0,0,0,1,10,21,10,23,2,33,District,EC-12,, ,
15-16,50,Mower                                        ,0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,000, ,10,10,03,0,0,0,0,1,0,0,1,0,0,0,0,17,10,18,11,2,29,District,EC-12,, ,
15-16,50,Mower                                        ,0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,000, ,10,10,04,0,0,0,0,0,0,0,1,0,0,0,0,12,17,12,18,1,30,District,EC-12,, ,
15-16,50,Mower                                        ,0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,000, ,10,10,05,0,0,0,0,1,1,0,0,0,0,0,1,15,19,16,21,3,37,District,EC-12,, ,
15-16,50,Mower                                        ,0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,000, ,10,10,06,0,0,1,0,1,1,1,0,0,0,0,0,18,11,21,12,4,33,District,EC-12,, ,
15-16,50,Mower                                        ,0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,000, ,10,10,07,0,0,0,0,1,1,2,0,0,0,1,0,21,12,25,13,5,38,District,EC-12,, ,
15-16,50,Mower                                        ,0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,000, ,10,10,08,0,0,0,0,0,0,1,0,0,0,0,0,23,15,24,15,1,39,District,EC-12,, ,
15-16,50,Mower                                        ,0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,000, ,10,10,09,0,0,0,0,0,1,2,1,0,0,1,1,14,18,17,21,6,38,District,EC-12,, ,
15-16,50,Mower                                        ,0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,000, ,10,10,10,0,0,0,0,0,0,2,0,0,0,0,0,16,13,18,13,2,31,District,EC-12,, ,
15-16,50,Mower                                        ,0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,000, ,10,10,11,0,0,0,0,1,0,0,0,0,0,0,1,10,16,11,17,2,28,District,EC-12,, ,
15-16,50,Mower                                        ,0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,000, ,10,10,12,0,0,0,0,0,0,0,1,0,0,1,0,13,12,14,13,2,27,District,EC-12,, ,
15-16,50,Mower                                        ,0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,000, ,10,10,All Grades,0,1,1,0,6,5,9,5,0,0,3,4,196,194,215,209,34,424,District,EC-12,, ,
15-16,50,Mower                                        ,0497,01,LYLE PUBLIC SCHOOL DISTRICT        ,000, ,10,10,EC,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,4,District,EC-12,, ,
15-16,50,Mower                                        ,0497,01,LYLE PUBLIC SCHOOL DISTRICT        ,000, ,10,10,KG,0,0,0,0,0,0,0,4,0,0,1,1,13,5,14,10,6,24,District,EC-12,, ,
15-16,50,Mower                                        ,0497,01,LYLE PUBLIC SCHOOL DISTRICT        ,000, ,10,10,01,0,0,0,0,0,0,0,3,0,0,0,0,7,7,7,10,3,17,District,EC-12,, ,
15-16,50,Mower                                        ,0497,01,LYLE PUBLIC SCHOOL DISTRICT        ,000, ,10,10,02,0,0,0,0,2,0,2,0,0,0,0,0,14,7,18,7,4,25,District,EC-12,, ,
15-16,50,Mower                                        ,0497,01,LYLE PUBLIC SCHOOL DISTRICT        ,000, ,10,10,03,0,1,0,0,1,0,0,2,0,0,0,0,8,6,9,9,4,18,District,EC-12,, ,
15-16,50,Mower                                        ,0497,01,LYLE PUBLIC SCHOOL DISTRICT        ,000, ,10,10,04,0,0,0,0,1,0,2,2,0,0,0,0,9,4,12,6,5,18,District,EC-12,, ,
15-16,50,Mower                                        ,0497,01,LYLE PUBLIC SCHOOL DISTRICT        ,000, ,10,10,05,0,0,0,0,1,0,2,0,0,0,0,0,11,4,14,4,3,18,District,EC-12,, ,
15-16,50,Mower                                        ,0497,01,LYLE PUBLIC SCHOOL DISTRICT        ,000, ,10,10,06,0,0,0,0,0,0,1,0,0,0,0,0,4,7,5,7,1,12,District,EC-12,, ,
15-16,50,Mower                                        ,0497,01,LYLE PUBLIC SCHOOL DISTRICT        ,000, ,10,10,07,0,0,0,0,1,0,4,1,0,0,0,0,11,9,16,10,6,26,District,EC-12,, ,
15-16,50,Mower                                        ,0497,01,LYLE PUBLIC SCHOOL DISTRICT        ,000, ,10,10,08,0,0,0,0,0,0,2,4,0,0,1,0,8,8,11,12,7,23,District,EC-12,, ,
15-16,50,Mower                                        ,0497,01,LYLE PUBLIC SCHOOL DISTRICT        ,000, ,10,10,09,0,0,0,0,0,1,2,0,0,0,0,0,12,11,14,12,3,26,District,EC-12,, ,
15-16,50,Mower                                        ,0497,01,LYLE PUBLIC SCHOOL DISTRICT        ,000, ,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,13,10,13,10,0,23,District,EC-12,, ,
15-16,50,Mower                                        ,0497,01,LYLE PUBLIC SCHOOL DISTRICT        ,000, ,10,10,11,0,0,0,0,0,0,1,1,0,0,1,1,9,5,11,7,4,18,District,EC-12,, ,
15-16,50,Mower                                        ,0497,01,LYLE PUBLIC SCHOOL DISTRICT        ,000, ,10,10,12,0,0,0,0,0,0,1,0,0,0,0,0,10,7,11,7,1,18,District,EC-12,, ,
15-16,50,Mower                                        ,0497,01,LYLE PUBLIC SCHOOL DISTRICT        ,000, ,10,10,All Grades,0,1,0,0,6,1,17,17,0,0,3,2,132,91,158,112,47,270,District,EC-12,, ,
15-16,50,Mower                                        ,0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS     ,000, ,10,10,EC,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,4,District,EC-12,, ,
15-16,50,Mower                                        ,0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS     ,000, ,10,10,KG,0,0,1,0,0,0,0,1,0,0,0,0,5,13,6,14,2,20,District,EC-12,, ,
15-16,50,Mower                                        ,0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS     ,000, ,10,10,01,0,0,0,0,0,0,2,1,0,0,0,0,4,10,6,11,3,17,District,EC-12,, ,
15-16,50,Mower                                        ,0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS     ,000, ,10,10,02,0,0,0,0,0,0,0,3,0,0,1,0,17,13,18,16,4,34,District,EC-12,, ,
15-16,50,Mower                                        ,0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS     ,000, ,10,10,03,0,0,0,0,0,0,0,2,0,0,0,0,11,11,11,13,2,24,District,EC-12,, ,
15-16,50,Mower                                        ,0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS     ,000, ,10,10,04,1,0,1,1,0,0,0,0,0,0,0,1,10,7,12,9,4,21,District,EC-12,, ,
15-16,50,Mower                                        ,0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS     ,000, ,10,10,05,0,0,0,0,0,0,0,1,0,0,1,0,11,11,12,12,2,24,District,EC-12,, ,
15-16,50,Mower                                        ,0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS     ,000, ,10,10,06,0,0,0,0,0,0,2,2,0,0,0,0,10,11,12,13,4,25,District,EC-12,, ,
15-16,50,Mower                                        ,0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS     ,000, ,10,10,07,0,0,0,0,0,0,0,1,0,0,0,1,13,7,13,9,2,22,District,EC-12,, ,
15-16,50,Mower                                        ,0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS     ,000, ,10,10,08,0,0,0,0,0,0,1,1,0,0,1,0,8,6,10,7,3,17,District,EC-12,, ,
15-16,50,Mower                                        ,0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS     ,000, ,10,10,09,0,0,0,0,0,0,0,2,0,0,0,0,12,6,12,8,2,20,District,EC-12,, ,
15-16,50,Mower                                        ,0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS     ,000, ,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,15,3,15,3,0,18,District,EC-12,, ,
15-16,50,Mower                                        ,0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS     ,000, ,10,10,11,0,0,0,0,0,0,0,0,0,0,0,0,7,11,7,11,0,18,District,EC-12,, ,
15-16,50,Mower                                        ,0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS     ,000, ,10,10,12,0,0,0,0,0,0,1,0,0,0,0,0,11,14,12,14,1,26,District,EC-12,, ,
15-16,50,Mower                                        ,0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS     ,000, ,10,10,All Grades,1,0,2,1,0,0,6,14,0,0,3,2,136,125,148,142,29,290,District,EC-12,, ,
15-16,50,Mower                                        ,0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,EC,0,0,0,0,0,0,0,0,0,0,0,0,14,9,14,9,0,23,District,EC-12,, ,
15-16,50,Mower                                        ,0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,KG,0,0,0,0,0,0,0,0,1,0,0,0,8,11,9,11,1,20,District,EC-12,, ,
15-16,50,Mower                                        ,0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,01,1,0,0,0,0,0,1,0,0,0,0,0,16,19,18,19,2,37,District,EC-12,, ,
15-16,50,Mower                                        ,0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,02,0,0,0,1,0,0,4,1,0,0,0,0,12,10,16,12,6,28,District,EC-12,, ,
15-16,50,Mower                                        ,0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,03,0,0,0,0,0,0,0,3,0,0,0,0,15,13,15,16,3,31,District,EC-12,, ,
15-16,50,Mower                                        ,0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,04,0,0,0,1,0,0,0,1,0,0,0,0,14,12,14,14,2,28,District,EC-12,, ,
15-16,50,Mower                                        ,0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,05,0,0,0,0,0,0,5,2,0,0,0,0,13,7,18,9,7,27,District,EC-12,, ,
15-16,50,Mower                                        ,0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,06,0,0,0,0,1,0,0,0,0,0,0,0,11,12,12,12,1,24,District,EC-12,, ,
15-16,50,Mower                                        ,0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,07,0,0,0,0,0,0,1,0,0,0,0,0,15,14,16,14,1,30,District,EC-12,, ,
15-16,50,Mower                                        ,0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,08,0,1,0,0,0,0,0,1,0,0,0,0,13,13,13,15,2,28,District,EC-12,, ,
15-16,50,Mower                                        ,0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,09,0,0,0,0,0,0,0,0,0,0,0,0,19,18,19,18,0,37,District,EC-12,, ,
15-16,50,Mower                                        ,0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,10,0,1,0,0,1,0,1,0,0,0,0,0,30,22,32,23,3,55,District,EC-12,, ,
15-16,50,Mower                                        ,0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,11,0,0,0,0,0,0,0,1,0,0,0,0,21,24,21,25,1,46,District,EC-12,, ,
15-16,50,Mower                                        ,0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,12,0,0,0,1,0,0,0,0,0,1,0,0,19,26,19,28,2,47,District,EC-12,, ,
15-16,50,Mower                                        ,0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,All Grades,1,2,0,3,2,0,12,9,1,1,0,0,220,210,236,225,31,461,District,EC-12,, ,
15-16,51,Murray                                       ,0505,01,FULDA PUBLIC SCHOOL DISTRICT       ,000, ,06,08,EC,0,0,0,0,0,0,1,0,0,0,1,0,3,0,5,0,2,5,District,EC-12,, ,
15-16,51,Murray                                       ,0505,01,FULDA PUBLIC SCHOOL DISTRICT       ,000, ,06,08,KG,0,0,0,1,0,0,0,2,0,0,1,0,11,13,12,16,4,28,District,EC-12,, ,
15-16,51,Murray                                       ,0505,01,FULDA PUBLIC SCHOOL DISTRICT       ,000, ,06,08,01,0,0,0,2,1,0,2,0,0,0,0,0,12,10,15,12,5,27,District,EC-12,, ,
15-16,51,Murray                                       ,0505,01,FULDA PUBLIC SCHOOL DISTRICT       ,000, ,06,08,02,0,0,0,0,0,0,1,1,0,0,0,0,9,8,10,9,2,19,District,EC-12,, ,
15-16,51,Murray                                       ,0505,01,FULDA PUBLIC SCHOOL DISTRICT       ,000, ,06,08,03,0,0,1,0,0,0,0,2,0,0,0,0,9,10,10,12,3,22,District,EC-12,, ,
15-16,51,Murray                                       ,0505,01,FULDA PUBLIC SCHOOL DISTRICT       ,000, ,06,08,04,0,0,1,0,0,0,1,0,0,0,0,0,11,10,13,10,2,23,District,EC-12,, ,
15-16,51,Murray                                       ,0505,01,FULDA PUBLIC SCHOOL DISTRICT       ,000, ,06,08,05,0,1,0,1,0,0,2,1,0,0,0,0,9,6,11,9,5,20,District,EC-12,, ,
15-16,51,Murray                                       ,0505,01,FULDA PUBLIC SCHOOL DISTRICT       ,000, ,06,08,06,0,0,1,0,0,0,1,0,0,0,0,0,12,10,14,10,2,24,District,EC-12,, ,
15-16,51,Murray                                       ,0505,01,FULDA PUBLIC SCHOOL DISTRICT       ,000, ,06,08,07,0,0,1,0,0,0,1,1,0,0,0,0,9,10,11,11,3,22,District,EC-12,, ,
15-16,51,Murray                                       ,0505,01,FULDA PUBLIC SCHOOL DISTRICT       ,000, ,06,08,08,0,0,0,0,1,1,0,2,0,0,0,0,10,14,11,17,4,28,District,EC-12,, ,
15-16,51,Murray                                       ,0505,01,FULDA PUBLIC SCHOOL DISTRICT       ,000, ,06,08,09,0,0,0,0,0,0,0,3,0,0,0,0,11,13,11,16,3,27,District,EC-12,, ,
15-16,51,Murray                                       ,0505,01,FULDA PUBLIC SCHOOL DISTRICT       ,000, ,06,08,10,0,0,0,0,0,1,2,0,0,0,0,0,11,14,13,15,3,28,District,EC-12,, ,
15-16,51,Murray                                       ,0505,01,FULDA PUBLIC SCHOOL DISTRICT       ,000, ,06,08,11,0,0,0,0,1,0,1,0,0,0,0,0,18,20,20,20,2,40,District,EC-12,, ,
15-16,51,Murray                                       ,0505,01,FULDA PUBLIC SCHOOL DISTRICT       ,000, ,06,08,12,0,0,1,1,2,0,0,0,0,0,0,0,12,13,15,14,4,29,District,EC-12,, ,
15-16,51,Murray                                       ,0505,01,FULDA PUBLIC SCHOOL DISTRICT       ,000, ,06,08,All Grades,0,1,5,5,5,2,12,12,0,0,2,0,147,151,171,171,44,342,District,EC-12,, ,
15-16,52,Nicollet                                     ,0507,01,NICOLLET PUBLIC SCHOOL DISTRICT    ,000, ,09,09,EC,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,District,EC-12,, ,
15-16,52,Nicollet                                     ,0507,01,NICOLLET PUBLIC SCHOOL DISTRICT    ,000, ,09,09,KG,0,0,0,0,0,0,0,0,0,0,1,0,10,12,11,12,1,23,District,EC-12,, ,
15-16,52,Nicollet                                     ,0507,01,NICOLLET PUBLIC SCHOOL DISTRICT    ,000, ,09,09,01,0,0,0,0,0,0,0,0,0,0,0,0,18,12,18,12,0,30,District,EC-12,, ,
