DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,ASI_Male,ASI_Female,BLK_Male,BLK_Female,HIS_Male,HIS_Female,HPI_Male,HPI_Female,MLT_Male,MLT_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
17-18,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,EC,0,0,4,0,8,3,8,4,0,0,2,1,37,19,59,27,30,86,District,EC-12,, ,
17-18,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,PK,0,1,1,3,3,7,2,1,1,0,1,0,6,5,14,17,20,31,District,EC-12,, ,
17-18,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,KG,2,1,19,12,23,17,35,34,1,1,21,20,115,107,216,192,186,408,District,EC-12,, ,
17-18,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,01,0,1,12,22,15,15,47,35,0,1,17,28,141,129,232,231,193,463,District,EC-12,, ,
17-18,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,02,0,0,16,20,32,16,35,38,0,0,25,17,151,123,259,214,199,473,District,EC-12,, ,
17-18,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,03,2,1,13,20,28,21,32,39,2,0,16,18,124,127,217,226,192,443,District,EC-12,, ,
17-18,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,04,2,2,14,19,26,25,39,37,0,0,16,23,146,133,243,239,203,482,District,EC-12,, ,
17-18,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,05,2,3,19,12,25,24,39,40,1,1,15,15,142,126,243,221,196,464,District,EC-12,, ,
17-18,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,06,2,5,29,18,33,33,28,31,0,1,15,24,134,125,241,237,219,478,District,EC-12,, ,
17-18,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,07,2,0,19,15,24,28,38,25,0,1,12,12,128,116,223,197,176,420,District,EC-12,, ,
17-18,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,08,0,1,22,19,12,20,34,39,0,1,12,20,121,142,201,242,180,443,District,EC-12,, ,
17-18,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,09,1,0,15,18,26,32,34,25,0,2,13,16,114,126,203,219,182,422,District,EC-12,, ,
17-18,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,10,1,1,15,21,33,26,23,35,1,0,12,9,127,125,212,217,177,429,District,EC-12,, ,
17-18,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,11,0,1,23,20,29,23,24,31,0,0,13,5,109,135,198,215,169,413,District,EC-12,, ,
17-18,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,12,2,3,20,15,31,32,21,27,0,0,9,8,128,126,211,211,168,422,District,EC-12,, ,
17-18,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,All Grades,16,20,241,234,348,322,439,441,6,8,199,216,1723,1664,2972,2905,2490,5877,District,EC-12,, ,
17-18,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,EC,12,9,0,0,3,1,1,1,0,0,6,5,43,19,65,35,38,100,District,EC-12,, ,
17-18,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,KG,7,7,0,1,2,1,2,0,0,0,13,15,75,87,99,111,48,210,District,EC-12,, ,
17-18,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,01,16,6,0,1,2,1,4,4,0,0,11,18,77,79,110,109,63,219,District,EC-12,, ,
17-18,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,02,8,12,1,0,2,3,4,2,0,0,12,13,78,91,105,121,57,226,District,EC-12,, ,
17-18,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,03,8,11,1,1,1,2,7,4,0,0,8,12,68,86,93,116,55,209,District,EC-12,, ,
17-18,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,04,13,6,0,0,1,0,1,4,0,0,15,17,85,76,115,103,57,218,District,EC-12,, ,
17-18,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,05,14,11,0,1,2,3,4,3,0,0,21,12,96,80,137,110,71,247,District,EC-12,, ,
17-18,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,06,18,9,2,1,2,4,6,3,0,0,17,9,103,83,148,109,71,257,District,EC-12,, ,
17-18,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,07,7,8,2,1,1,1,3,3,0,0,7,20,106,90,126,123,53,249,District,EC-12,, ,
17-18,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,08,13,6,0,0,2,2,5,2,0,0,8,25,79,77,107,112,63,219,District,EC-12,, ,
17-18,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,09,9,5,1,0,1,1,1,4,0,0,15,9,107,90,134,109,46,243,District,EC-12,, ,
17-18,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,10,10,8,2,1,2,0,3,1,0,0,5,13,97,90,119,113,45,232,District,EC-12,, ,
17-18,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,11,14,13,2,2,1,0,2,1,0,0,8,6,79,91,106,113,49,219,District,EC-12,, ,
17-18,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,12,14,9,0,0,2,1,1,3,0,0,2,4,105,92,124,109,36,233,District,EC-12,, ,
17-18,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,All Grades,163,120,11,9,24,20,44,35,0,0,148,178,1198,1131,1588,1493,752,3081,District,EC-12,, ,
17-18,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,EC,1,0,0,0,0,0,0,0,0,0,0,0,10,5,11,5,1,16,District,EC-12,, ,
17-18,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,KG,3,0,0,0,0,0,3,2,0,0,2,4,34,24,42,30,14,72,District,EC-12,, ,
17-18,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,01,0,1,0,0,0,0,2,1,0,0,3,1,21,37,26,40,8,66,District,EC-12,, ,
17-18,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,02,0,1,0,0,0,0,3,1,0,0,1,6,29,23,33,31,12,64,District,EC-12,, ,
17-18,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,03,0,0,0,0,0,0,2,1,0,0,3,1,30,26,35,28,7,63,District,EC-12,, ,
17-18,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,04,0,0,0,0,0,0,0,0,0,0,0,1,41,34,41,35,1,76,District,EC-12,, ,
17-18,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,05,0,0,0,0,0,0,1,0,0,0,1,1,29,27,31,28,3,59,District,EC-12,, ,
17-18,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,06,0,0,0,0,0,0,3,1,0,0,4,6,33,33,40,40,14,80,District,EC-12,, ,
17-18,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,07,0,0,0,0,0,1,0,1,0,0,2,5,30,34,32,41,9,73,District,EC-12,, ,
17-18,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,08,1,0,0,0,1,0,0,1,0,0,1,2,29,33,32,36,6,68,District,EC-12,, ,
17-18,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,09,1,1,1,0,0,0,1,1,0,0,2,2,42,31,47,35,9,82,District,EC-12,, ,
17-18,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,10,7,2,0,0,0,0,0,0,0,0,3,2,24,38,34,42,14,76,District,EC-12,, ,
17-18,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,11,2,4,0,0,0,0,2,1,0,0,4,1,29,26,37,32,14,69,District,EC-12,, ,
17-18,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,12,1,0,0,0,1,0,0,0,0,0,4,0,31,26,37,26,6,63,District,EC-12,, ,
17-18,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,All Grades,16,9,1,0,2,1,17,10,0,0,30,32,412,397,478,449,118,927,District,EC-12,, ,
17-18,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,KG,7,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,12,District,KG-08,, ,
17-18,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,01,4,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,9,District,KG-08,, ,
17-18,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,02,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,12,District,KG-08,, ,
17-18,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,03,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,10,District,KG-08,, ,
17-18,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,04,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,District,KG-08,, ,
17-18,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,05,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,5,District,KG-08,, ,
17-18,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,06,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,District,KG-08,, ,
17-18,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,07,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,6,District,KG-08,, ,
17-18,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,District,KG-08,, ,
17-18,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,All Grades,27,37,0,0,0,0,0,0,0,0,0,0,0,0,27,37,64,64,District,KG-08,, ,
17-18,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,EC,28,9,0,0,0,0,1,1,0,0,13,4,49,25,91,39,56,130,District,EC-12,, ,
17-18,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,PK,2,3,0,0,0,0,0,0,0,0,2,4,4,5,8,12,11,20,District,EC-12,, ,
17-18,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,KG,36,30,1,0,3,3,1,4,0,0,22,14,163,117,226,168,114,394,District,EC-12,, ,
17-18,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,01,28,35,3,0,4,4,4,4,0,0,17,17,148,141,204,201,116,405,District,EC-12,, ,
17-18,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,02,33,28,0,1,1,0,9,2,0,0,28,14,148,136,219,181,116,400,District,EC-12,, ,
17-18,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,03,41,29,0,1,5,3,4,5,0,0,25,23,150,118,225,179,136,404,District,EC-12,, ,
17-18,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,04,43,44,0,0,4,2,6,2,0,0,26,19,162,129,241,196,146,437,District,EC-12,, ,
17-18,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,05,40,29,0,1,2,5,5,3,1,0,23,27,137,135,208,200,136,408,District,EC-12,, ,
17-18,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,06,28,25,4,1,4,1,5,1,0,0,29,16,108,126,178,170,114,348,District,EC-12,, ,
17-18,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,07,37,21,1,1,2,2,6,4,0,0,13,15,131,136,190,179,102,369,District,EC-12,, ,
17-18,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,08,29,35,3,1,1,4,8,2,0,0,7,6,138,114,186,162,96,348,District,EC-12,, ,
17-18,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,09,34,28,5,2,6,6,4,5,0,0,2,13,163,140,214,194,105,408,District,EC-12,, ,
17-18,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,10,34,31,3,1,1,5,3,2,0,0,7,3,159,146,207,188,90,395,District,EC-12,, ,
17-18,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,11,27,25,4,4,2,5,4,1,0,0,6,7,164,130,207,172,85,379,District,EC-12,, ,
17-18,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,12,27,25,3,1,2,4,2,2,0,0,9,4,156,151,199,187,79,386,District,EC-12,, ,
17-18,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,All Grades,467,397,27,14,37,44,62,38,1,0,229,186,1980,1749,2803,2428,1502,5231,District,EC-12,, ,
17-18,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,EC,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,6,District,EC-12,, ,
17-18,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,PK,0,1,0,0,0,0,0,0,0,0,0,1,12,18,12,20,2,32,District,EC-12,, ,
17-18,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,KG,4,0,0,0,0,0,2,0,0,0,1,2,22,20,29,22,9,51,District,EC-12,, ,
17-18,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,01,2,1,0,0,0,0,1,0,0,0,0,0,17,11,20,12,4,32,District,EC-12,, ,
17-18,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,02,0,6,0,0,0,0,0,0,0,0,1,4,14,18,15,28,11,43,District,EC-12,, ,
17-18,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,03,3,3,0,0,0,0,1,1,0,0,1,1,17,20,22,25,10,47,District,EC-12,, ,
17-18,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,04,4,1,0,0,0,0,0,1,0,0,2,1,16,22,22,25,9,47,District,EC-12,, ,
17-18,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,05,4,1,0,0,0,1,1,0,0,0,1,2,20,15,26,19,10,45,District,EC-12,, ,
17-18,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,06,5,2,0,0,0,0,1,0,0,0,3,2,17,15,26,19,13,45,District,EC-12,, ,
17-18,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,07,3,4,0,0,0,0,0,0,0,0,2,3,23,22,28,29,12,57,District,EC-12,, ,
17-18,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,08,1,2,0,1,0,1,1,0,0,0,0,1,19,22,21,27,7,48,District,EC-12,, ,
17-18,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,09,3,3,0,1,1,1,0,0,0,0,2,2,16,20,22,27,13,49,District,EC-12,, ,
17-18,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,10,1,1,0,0,0,0,0,1,0,0,1,0,27,12,29,14,4,43,District,EC-12,, ,
17-18,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,11,2,1,0,0,1,0,2,1,0,0,2,0,29,18,36,20,9,56,District,EC-12,, ,
