DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,K12Enr,FreeK12,RedK12,LEPIdentifiedK12,LEPServedK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEPIdentifiedEC12,LEPServedEC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,MinMaxGrade,SchoolClassification
14-15,01,Aitkin                                       ,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT   ,000, ,03,03,04,25,11,3,,,4,25,11,3,,,4,, ,EC-12,
14-15,01,Aitkin                                       ,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT   ,000, ,03,03,05,30,16,3,,,1,30,16,3,,,1,, ,EC-12,
14-15,01,Aitkin                                       ,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT   ,000, ,03,03,06,16,10,1,,,4,16,10,1,,,4,, ,EC-12,
14-15,01,Aitkin                                       ,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT   ,000, ,03,03,07,20,10,1,,,4,20,10,1,,,4,, ,EC-12,
14-15,01,Aitkin                                       ,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT   ,000, ,03,03,08,18,10,2,,,5,18,10,2,,,5,, ,EC-12,
14-15,01,Aitkin                                       ,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT   ,000, ,03,03,09,17,8,,,,6,17,8,,,,6,, ,EC-12,
14-15,01,Aitkin                                       ,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT   ,000, ,03,03,10,22,11,1,,,3,22,11,1,,,3,, ,EC-12,
14-15,01,Aitkin                                       ,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT   ,000, ,03,03,11,19,7,2,,,3,19,7,2,,,3,, ,EC-12,
14-15,01,Aitkin                                       ,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT   ,000, ,03,03,12,36,11,6,,,7,36,11,6,,,7,, ,EC-12,
14-15,01,Aitkin                                       ,0002,01,HILL CITY PUBLIC SCHOOL DISTRICT   ,000, ,03,03,All Grades,277,129,29,,,47,286,133,30,,,56,, ,EC-12,
14-15,01,Aitkin                                       ,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT    ,000, ,03,03,EC,,,,,,,21,7,,,,21,, ,EC-12,
14-15,01,Aitkin                                       ,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT    ,000, ,03,03,KG,40,22,1,,,6,40,22,1,,,6,, ,EC-12,
14-15,01,Aitkin                                       ,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT    ,000, ,03,03,01,33,22,2,,,6,33,22,2,,,6,, ,EC-12,
14-15,01,Aitkin                                       ,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT    ,000, ,03,03,02,44,22,3,,,7,44,22,3,,,7,, ,EC-12,
14-15,01,Aitkin                                       ,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT    ,000, ,03,03,03,31,20,,,,6,31,20,,,,6,, ,EC-12,
14-15,01,Aitkin                                       ,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT    ,000, ,03,03,04,27,13,,,,5,27,13,,,,5,, ,EC-12,
14-15,01,Aitkin                                       ,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT    ,000, ,03,03,05,31,19,,,,1,31,19,,,,1,, ,EC-12,
14-15,01,Aitkin                                       ,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT    ,000, ,03,03,06,43,25,2,,,9,43,25,2,,,9,, ,EC-12,
14-15,01,Aitkin                                       ,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT    ,000, ,03,03,07,32,19,,,,7,32,19,,,,7,, ,EC-12,
14-15,01,Aitkin                                       ,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT    ,000, ,03,03,08,23,12,,,,4,23,12,,,,4,, ,EC-12,
14-15,01,Aitkin                                       ,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT    ,000, ,03,03,09,25,9,1,,,1,25,9,1,,,1,, ,EC-12,
14-15,01,Aitkin                                       ,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT    ,000, ,03,03,10,39,15,5,,,7,39,15,5,,,7,, ,EC-12,
14-15,01,Aitkin                                       ,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT    ,000, ,03,03,11,24,9,1,,,4,24,9,1,,,4,, ,EC-12,
14-15,01,Aitkin                                       ,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT    ,000, ,03,03,12,29,12,2,,,2,29,12,2,,,2,, ,EC-12,
14-15,01,Aitkin                                       ,0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT    ,000, ,03,03,All Grades,421,219,17,,,65,442,226,17,,,86,, ,EC-12,
14-15,19,Dakota                                       ,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST. ,000, ,11,11,EC,,,,,,,80,11,3,,,80,, ,EC-12,
14-15,19,Dakota                                       ,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST. ,000, ,11,11,KG,268,104,24,26,26,21,268,104,24,26,26,21,, ,EC-12,
14-15,19,Dakota                                       ,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST. ,000, ,11,11,01,278,131,20,30,30,29,278,131,20,30,30,29,, ,EC-12,
14-15,19,Dakota                                       ,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST. ,000, ,11,11,02,287,118,38,27,27,51,287,118,38,27,27,51,, ,EC-12,
14-15,19,Dakota                                       ,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST. ,000, ,11,11,03,283,127,24,33,33,35,283,127,24,33,33,35,, ,EC-12,
14-15,19,Dakota                                       ,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST. ,000, ,11,11,04,290,117,35,16,16,44,290,117,35,16,16,44,, ,EC-12,
14-15,19,Dakota                                       ,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST. ,000, ,11,11,05,261,117,23,6,6,48,261,117,23,6,6,48,, ,EC-12,
14-15,19,Dakota                                       ,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST. ,000, ,11,11,06,253,93,28,7,7,41,253,93,28,7,7,41,, ,EC-12,
14-15,19,Dakota                                       ,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST. ,000, ,11,11,07,252,90,17,10,10,39,252,90,17,10,10,39,, ,EC-12,
14-15,19,Dakota                                       ,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST. ,000, ,11,11,08,256,87,26,15,15,40,256,87,26,15,15,40,, ,EC-12,
14-15,19,Dakota                                       ,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST. ,000, ,11,11,09,252,89,27,13,13,31,252,89,27,13,13,31,, ,EC-12,
14-15,19,Dakota                                       ,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST. ,000, ,11,11,10,237,79,19,6,6,37,237,79,19,6,6,37,, ,EC-12,
14-15,19,Dakota                                       ,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST. ,000, ,11,11,11,251,82,22,2,2,41,251,82,22,2,2,41,, ,EC-12,
14-15,19,Dakota                                       ,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST. ,000, ,11,11,12,258,78,14,2,2,30,258,78,14,2,2,30,, ,EC-12,
14-15,19,Dakota                                       ,0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST. ,000, ,11,11,All Grades,3426,1312,317,193,193,487,3506,1323,320,193,193,567,, ,EC-12,
14-15,02,Anoka                                        ,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. ,000, ,11,11,EC,,,,,,,726,176,12,,,726,, ,EC-12,
14-15,02,Anoka                                        ,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. ,000, ,11,11,KG,2638,719,189,316,292,304,2638,719,189,316,292,304,, ,EC-12,
14-15,02,Anoka                                        ,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. ,000, ,11,11,01,2620,722,229,293,274,346,2620,722,229,293,274,346,, ,EC-12,
14-15,02,Anoka                                        ,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. ,000, ,11,11,02,2707,751,215,307,288,345,2707,751,215,307,288,345,, ,EC-12,
14-15,02,Anoka                                        ,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. ,000, ,11,11,03,2760,804,211,343,324,391,2760,804,211,343,324,391,, ,EC-12,
14-15,02,Anoka                                        ,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. ,000, ,11,11,04,2737,691,233,215,207,407,2737,691,233,215,207,407,, ,EC-12,
14-15,02,Anoka                                        ,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. ,000, ,11,11,05,2794,698,235,144,139,411,2794,698,235,144,139,411,, ,EC-12,
14-15,02,Anoka                                        ,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. ,000, ,11,11,06,2761,709,230,104,101,422,2761,709,230,104,101,422,, ,EC-12,
14-15,02,Anoka                                        ,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. ,000, ,11,11,07,2829,716,225,106,98,373,2829,716,225,106,98,373,, ,EC-12,
14-15,02,Anoka                                        ,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. ,000, ,11,11,08,2976,722,283,155,141,370,2976,722,283,155,141,370,, ,EC-12,
14-15,02,Anoka                                        ,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. ,000, ,11,11,09,2975,676,255,153,136,320,2975,676,255,153,136,320,, ,EC-12,
14-15,02,Anoka                                        ,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. ,000, ,11,11,10,3013,697,242,90,77,364,3013,697,242,90,77,364,, ,EC-12,
14-15,02,Anoka                                        ,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. ,000, ,11,11,11,2955,602,247,54,44,315,2955,602,247,54,44,315,, ,EC-12,
14-15,02,Anoka                                        ,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. ,000, ,11,11,12,3362,742,251,91,84,535,3362,742,251,91,84,535,, ,EC-12,
14-15,02,Anoka                                        ,0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. ,000, ,11,11,All Grades,37127,9249,3045,2371,2205,4903,37853,9425,3057,2371,2205,5629,, ,EC-12,
14-15,02,Anoka                                        ,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT  ,000, ,11,11,EC,,,,,,,90,11,2,,,90,, ,EC-12,
14-15,02,Anoka                                        ,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT  ,000, ,11,11,KG,485,72,14,15,15,46,485,72,14,15,15,46,, ,EC-12,
14-15,02,Anoka                                        ,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT  ,000, ,11,11,01,422,75,24,11,11,41,422,75,24,11,11,41,, ,EC-12,
14-15,02,Anoka                                        ,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT  ,000, ,11,11,02,490,77,21,15,15,54,490,77,21,15,15,54,, ,EC-12,
14-15,02,Anoka                                        ,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT  ,000, ,11,11,03,435,64,19,10,10,70,435,64,19,10,10,70,, ,EC-12,
14-15,02,Anoka                                        ,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT  ,000, ,11,11,04,453,72,14,10,10,89,453,72,14,10,10,89,, ,EC-12,
14-15,02,Anoka                                        ,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT  ,000, ,11,11,05,517,70,17,5,4,85,517,70,17,5,4,85,, ,EC-12,
14-15,02,Anoka                                        ,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT  ,000, ,11,11,06,506,64,27,7,4,82,506,64,27,7,4,82,, ,EC-12,
14-15,02,Anoka                                        ,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT  ,000, ,11,11,07,515,76,28,8,6,85,515,76,28,8,6,85,, ,EC-12,
14-15,02,Anoka                                        ,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT  ,000, ,11,11,08,494,71,31,3,2,87,494,71,31,3,2,87,, ,EC-12,
14-15,02,Anoka                                        ,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT  ,000, ,11,11,09,510,74,28,7,7,96,510,74,28,7,7,96,, ,EC-12,
14-15,02,Anoka                                        ,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT  ,000, ,11,11,10,551,65,16,2,2,83,551,65,16,2,2,83,, ,EC-12,
14-15,02,Anoka                                        ,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT  ,000, ,11,11,11,515,56,23,1,1,100,515,56,23,1,1,100,, ,EC-12,
14-15,02,Anoka                                        ,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT  ,000, ,11,11,12,599,56,26,3,2,145,599,56,26,3,2,145,, ,EC-12,
14-15,02,Anoka                                        ,0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT  ,000, ,11,11,All Grades,6492,892,288,97,89,1063,6582,903,290,97,89,1153,, ,EC-12,
14-15,02,Anoka                                        ,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000, ,11,11,EC,,,,,,,66,27,,,,66,, ,EC-12,
14-15,02,Anoka                                        ,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000, ,11,11,KG,217,151,24,105,105,13,217,151,24,105,105,13,, ,EC-12,
14-15,02,Anoka                                        ,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000, ,11,11,01,282,198,34,127,127,37,282,198,34,127,127,37,, ,EC-12,
14-15,02,Anoka                                        ,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000, ,11,11,02,252,182,23,107,107,18,252,182,23,107,107,18,, ,EC-12,
14-15,02,Anoka                                        ,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000, ,11,11,03,255,179,24,86,86,34,255,179,24,86,86,34,, ,EC-12,
14-15,02,Anoka                                        ,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000, ,11,11,04,262,187,19,59,59,37,262,187,19,59,59,37,, ,EC-12,
14-15,02,Anoka                                        ,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000, ,11,11,05,270,189,25,51,50,44,270,189,25,51,50,44,, ,EC-12,
14-15,02,Anoka                                        ,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000, ,11,11,06,215,171,14,27,27,35,215,171,14,27,27,35,, ,EC-12,
14-15,02,Anoka                                        ,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000, ,11,11,07,240,166,23,35,35,41,240,166,23,35,35,41,, ,EC-12,
14-15,02,Anoka                                        ,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000, ,11,11,08,232,160,20,47,47,34,232,160,20,47,47,34,, ,EC-12,
14-15,02,Anoka                                        ,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000, ,11,11,09,224,172,21,50,50,41,224,172,21,50,50,41,, ,EC-12,
14-15,02,Anoka                                        ,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000, ,11,11,10,230,162,21,24,24,36,230,162,21,24,24,36,, ,EC-12,
14-15,02,Anoka                                        ,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000, ,11,11,11,220,148,24,22,22,29,220,148,24,22,22,29,, ,EC-12,
14-15,02,Anoka                                        ,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000, ,11,11,12,196,132,16,18,18,42,196,132,16,18,18,42,, ,EC-12,
14-15,02,Anoka                                        ,0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,000, ,11,11,All Grades,3095,2197,288,758,757,441,3161,2224,288,758,757,507,, ,EC-12,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,EC,,,,,,,30,13,,,,30,, ,EC-12,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,KG,221,108,22,37,37,17,221,108,22,37,37,17,, ,EC-12,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,01,249,140,23,52,51,20,249,140,23,52,51,20,, ,EC-12,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,02,224,133,24,52,49,22,224,133,24,52,49,22,, ,EC-12,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,03,233,121,30,55,54,35,233,121,30,55,54,35,, ,EC-12,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,04,197,112,21,53,53,29,197,112,21,53,53,29,, ,EC-12,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,05,231,117,18,44,26,32,231,117,18,44,26,32,, ,EC-12,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,06,227,121,25,40,39,32,227,121,25,40,39,32,, ,EC-12,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,07,236,128,32,29,28,35,236,128,32,29,28,35,, ,EC-12,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,08,229,121,24,31,31,28,229,121,24,31,31,28,, ,EC-12,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,09,224,121,22,35,32,35,224,121,22,35,32,35,, ,EC-12,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,10,235,110,30,23,21,41,235,110,30,23,21,41,, ,EC-12,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,11,220,94,19,13,13,28,220,94,19,13,13,28,, ,EC-12,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,12,222,94,16,21,21,46,222,94,16,21,21,46,, ,EC-12,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,All Grades,2948,1520,306,485,455,400,2978,1533,306,485,455,430,, ,EC-12,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,EC,,,,,,,110,22,,,,110,, ,EC-12,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,KG,305,67,29,10,7,45,305,67,29,10,7,45,, ,EC-12,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,01,324,77,32,13,11,46,324,77,32,13,11,46,, ,EC-12,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,02,325,75,30,21,18,30,325,75,30,21,18,30,, ,EC-12,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,03,327,62,39,14,11,46,327,62,39,14,11,46,, ,EC-12,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,04,355,66,42,15,10,36,355,66,42,15,10,36,, ,EC-12,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,05,357,82,42,15,11,52,357,82,42,15,11,52,, ,EC-12,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,06,378,85,36,19,8,41,378,85,36,19,8,41,, ,EC-12,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,07,367,83,35,8,6,39,367,83,35,8,6,39,, ,EC-12,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,08,355,70,43,14,9,33,355,70,43,14,9,33,, ,EC-12,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,09,350,64,38,7,6,43,350,64,38,7,6,43,, ,EC-12,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,10,420,80,36,6,4,41,420,80,36,6,4,41,, ,EC-12,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,11,391,70,39,6,4,37,391,70,39,6,4,37,, ,EC-12,
