DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
06-07,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,01,32,29,2,1,2,0,7,1,140,131,183,162,74,345,  , ,  
06-07,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,02,26,23,1,1,2,4,4,1,152,136,185,165,62,350,  , ,  
06-07,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,03,32,25,1,3,1,3,1,4,141,134,176,169,70,345,  , ,  
06-07,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,04,24,30,0,4,4,0,2,0,146,127,176,161,64,337,  , ,  
06-07,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,05,30,32,3,2,2,3,5,3,126,124,166,164,80,330,  , ,  
06-07,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,06,33,26,3,2,2,1,2,2,131,138,171,169,71,340,  , ,  
06-07,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,07,36,30,2,2,2,4,2,2,137,115,179,153,80,332,  , ,  
06-07,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,08,30,34,1,1,2,3,2,1,138,113,173,152,74,325,  , ,  
06-07,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,09,41,33,2,2,2,4,3,1,158,155,206,195,88,401,  , ,  
06-07,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,10,32,29,1,2,4,1,1,1,172,165,210,198,71,408,  , ,  
06-07,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,11,33,31,3,3,3,1,2,6,201,167,242,208,82,450,  , ,  
06-07,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,12,35,41,2,3,3,1,4,0,197,182,241,227,89,468,  , ,  
06-07,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02 ,All Grades,418,386,27,29,31,26,40,24,2036,1830,2552,2295,981,4847,  , ,  
06-07,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,EC,0,0,0,0,1,0,0,0,6,4,7,4,1,11,  , ,  
06-07,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,KG,5,0,0,0,1,0,0,0,27,24,33,24,6,57,  , ,  
06-07,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,01,4,1,0,0,2,0,0,0,25,20,31,21,7,52,  , ,  
06-07,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,02,1,1,0,0,1,0,0,0,19,23,21,24,3,45,  , ,  
06-07,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,03,4,1,0,0,0,0,0,0,25,16,29,17,5,46,  , ,  
06-07,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,04,1,1,0,0,1,1,3,1,16,19,21,22,8,43,  , ,  
06-07,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,05,1,5,0,0,0,0,1,1,22,22,24,28,8,52,  , ,  
06-07,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,06,3,1,0,0,0,1,2,0,22,19,27,21,7,48,  , ,  
06-07,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,07,3,2,0,0,0,0,1,2,21,18,25,22,8,47,  , ,  
06-07,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,08,8,3,0,0,0,0,0,0,30,23,38,26,11,64,  , ,  
06-07,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,09,3,3,0,0,0,0,0,0,32,20,35,23,6,58,  , ,  
06-07,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,10,4,5,0,1,1,3,0,1,27,30,32,40,15,72,  , ,  
06-07,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,11,2,6,1,1,0,0,0,0,29,30,32,37,10,69,  , ,  
06-07,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,12,2,3,0,0,1,0,0,1,23,33,26,37,7,63,  , ,  
06-07,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02 ,All Grades,41,32,1,2,8,5,7,6,324,301,381,346,102,727,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,EC,0,0,0,0,0,0,2,0,0,1,2,1,2,3,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,KG,2,4,0,0,0,0,0,0,5,7,7,11,6,18,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,01,3,8,0,0,0,0,0,1,6,3,9,12,12,21,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,02,2,5,0,0,0,0,0,0,8,2,10,7,7,17,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,03,3,3,0,0,0,0,0,0,7,8,10,11,6,21,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,04,6,3,0,0,1,0,0,0,7,6,14,9,10,23,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,05,5,5,0,0,0,0,0,0,8,4,13,9,10,22,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,06,6,6,0,0,0,0,1,0,9,6,16,12,13,28,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,07,4,6,0,0,0,0,1,0,9,7,14,13,11,27,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,08,5,2,0,0,0,0,1,0,8,9,14,11,8,25,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,09,7,3,0,0,0,0,1,0,8,6,16,9,11,25,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,10,4,4,0,0,0,0,0,0,12,4,16,8,8,24,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,11,2,2,0,0,0,0,0,0,9,4,11,6,4,17,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,12,0,1,0,0,0,0,0,0,8,4,8,5,1,13,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,All Grades,49,52,0,0,1,0,6,1,104,71,160,124,109,284,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,EC,17,14,0,0,0,0,0,0,0,0,17,14,31,31,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,KG,76,61,0,0,0,0,0,0,0,0,76,61,137,137,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,01,62,69,0,0,0,0,0,0,0,0,62,69,131,131,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,02,55,47,0,0,0,0,0,0,0,0,55,47,102,102,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,03,58,53,0,0,0,0,0,0,0,0,58,53,111,111,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,04,49,58,0,0,0,0,0,0,0,0,49,58,107,107,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,05,47,38,0,0,0,0,0,0,0,0,47,38,85,85,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,06,37,45,0,0,0,0,0,0,0,0,37,45,82,82,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,07,43,28,0,0,0,0,0,0,0,0,43,28,71,71,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,08,44,34,0,0,0,0,0,0,0,0,44,34,78,78,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,09,55,61,0,0,0,0,0,0,0,0,55,61,116,116,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,10,42,54,0,0,0,0,0,0,0,0,42,54,96,96,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,11,30,42,0,0,0,0,0,0,0,1,30,43,72,73,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,12,49,45,0,0,0,0,0,0,0,0,49,45,94,94,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,All Grades,664,649,0,0,0,0,0,0,0,1,664,650,1313,1314,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,EC,0,0,0,0,2,0,0,0,29,31,31,31,2,62,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG,2,1,5,4,5,0,3,3,151,119,166,127,23,293,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01,0,0,7,4,0,2,7,5,145,122,159,133,25,292,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02,0,0,3,7,3,1,2,5,115,124,123,137,21,260,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03,1,2,3,3,6,0,1,6,151,128,162,139,22,301,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04,0,0,3,3,5,4,5,4,136,111,149,122,24,271,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05,1,2,1,5,2,1,3,5,114,112,121,125,20,246,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06,0,1,1,2,0,2,4,3,129,132,134,140,13,274,  , ,  
