DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
04-05,27,Hennepin                                     ,4082,07,BLUESKY CHARTER SCHOOL             ,000, ,11,11 ,All Grades,1,0,1,0,1,1,4,5,21,18,28,24,13,52,  , ,  
04-05,27,Hennepin                                     ,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000, ,11,11 ,All Grades,0,0,0,0,0,0,102,93,0,0,102,93,195,195,  , ,  
04-05,27,Hennepin                                     ,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,000, ,11,11 ,All Grades,3,2,1,0,1,1,6,7,30,28,41,38,21,79,  , ,  
04-05,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11 ,All Grades,3,3,1,4,0,2,23,18,21,18,48,45,54,93,  , ,  
04-05,27,Hennepin                                     ,4092,07,WATERSHED HIGH SCHOOL              ,000, ,11,11 ,All Grades,0,0,1,1,2,2,2,5,49,53,54,61,13,115,  , ,  
04-05,27,Hennepin                                     ,4096,07,CHIRON CHARTER SCHOOL              ,000, ,11,11 ,All Grades,0,0,1,0,1,3,41,46,3,8,46,57,92,103,  , ,  
04-05,27,Hennepin                                     ,4097,07,"PARTNERSHIP ACADEMY, INC.          ",000, ,11,11 ,All Grades,2,0,1,0,57,66,13,20,7,4,80,90,159,170,  , ,  
04-05,27,Hennepin                                     ,4102,07,MINNESOTA INTERNSHIP CENTER        ,000, ,11,11 ,All Grades,1,2,2,2,54,23,142,173,3,2,202,202,399,404,  , ,  
04-05,27,Hennepin                                     ,4103,07,HMONG ACADEMY                      ,000, ,11,11 ,All Grades,0,0,110,81,0,0,0,0,0,0,110,81,191,191,  , ,  
04-05,27,Hennepin                                     ,4105,07,GREAT RIVER SCHOOL                 ,000, ,11,11 ,All Grades,2,2,3,3,2,1,4,4,29,31,40,41,21,81,  , ,  
04-05,27,Hennepin                                     ,4110,07,MAIN STREET SCHOOL PERFORMING ARTS ,000, ,11,11 ,All Grades,0,1,1,1,0,0,7,9,22,65,30,76,19,106,  , ,  
04-05,27,Hennepin                                     ,4113,07,FRASER ACADEMY                     ,000, ,11,11 ,All Grades,1,0,1,1,3,0,11,5,34,7,50,13,22,63,  , ,  
04-05,27,Hennepin                                     ,4114,07,ASCENSION ACADEMY CHARTER SCHOOL   ,000, ,11,11 ,All Grades,0,0,0,0,0,3,9,16,0,1,9,20,28,29,  , ,  
04-05,27,Hennepin                                     ,4115,07,MINNEAPOLIS ACADEMY CHARTER SCHOOL ,000, ,11,11 ,All Grades,0,4,1,1,9,6,18,16,4,3,32,30,55,62,  , ,  
04-05,27,Hennepin                                     ,4121,07,UBAH MEDICAL ACADEMY CHARTER SCHOOL,000, ,11,11 ,All Grades,0,0,0,0,0,0,62,61,0,0,62,61,123,123,  , ,  
04-05,27,Hennepin                                     ,4122,07,EAGLE RIDGE ACADEMY CHARTER SCHOOL ,000, ,11,11 ,All Grades,0,0,0,2,3,1,2,0,50,62,55,65,8,120,  , ,  
04-05,27,Hennepin                                     ,4124,07,BEACON ACADEMY                     ,000, ,11,11 ,All Grades,0,0,3,2,1,5,8,5,38,42,50,54,24,104,  , ,  
04-05,27,Hennepin                                     ,4126,07,PRAIRIE SEEDS ACADEMY              ,000, ,11,11 ,All Grades,0,0,61,58,0,0,0,0,1,4,62,62,119,124,  , ,  
04-05,27,Hennepin                                     ,6065,62,METROPOLITAN LEARNING ALLIANCE     ,000, ,11,11 ,All Grades,0,0,5,1,1,1,11,10,18,25,35,37,29,72,  , ,  
04-05,27,Hennepin                                     ,6069,62,WEST METRO EDUCATION PROGRAM       ,000, ,11,11 ,All Grades,11,5,14,19,11,20,188,238,230,307,454,589,506,1043,  , ,  
04-05,28,Houston                                      ,0294,01,HOUSTON                            ,000, ,10,10 ,All Grades,2,1,3,2,3,2,0,1,455,459,463,465,14,928,  , ,  
04-05,28,Houston                                      ,0297,01,SPRING GROVE                       ,000, ,10,10 ,All Grades,0,2,0,0,0,0,0,0,181,187,181,189,2,370,  , ,  
04-05,28,Houston                                      ,0299,01,CALEDONIA                          ,000, ,10,10 ,All Grades,0,2,2,1,1,1,9,9,454,407,466,420,25,886,  , ,  
04-05,28,Houston                                      ,0300,01,LACRESCENT-HOKAH                   ,000, ,10,10 ,All Grades,1,0,10,14,3,6,20,16,723,730,757,766,70,1523,  , ,  
04-05,28,Houston                                      ,4054,07,LACRESCENT MONTESSORI ACADEMY      ,000, ,10,10 ,All Grades,0,0,0,0,0,1,1,1,38,29,39,31,3,70,  , ,  
04-05,29,Hubbard                                      ,0306,01,LAPORTE                            ,000, ,01,02 ,All Grades,30,20,1,1,1,3,1,0,122,124,155,148,57,303,  , ,  
04-05,29,Hubbard                                      ,0308,01,NEVIS                              ,000, ,01,02 ,All Grades,4,3,0,2,15,6,4,3,278,228,301,242,37,543,  , ,  
04-05,29,Hubbard                                      ,0309,01,PARK RAPIDS                        ,000, ,01,02 ,All Grades,53,59,4,6,9,9,12,5,825,726,903,805,157,1708,  , ,  
04-05,30,Isanti                                       ,0314,01,BRAHAM                             ,000, ,07,07E,All Grades,4,3,3,3,4,1,2,4,512,405,525,416,24,941,  , ,  
04-05,30,Isanti                                       ,0911,01,CAMBRIDGE-ISANTI                   ,000, ,07,07E,All Grades,31,35,40,34,32,46,38,30,2422,2310,2563,2455,286,5018,  , ,  
04-05,30,Isanti                                       ,0957,51,OAK LAND VOC. CNTR.                ,000, ,07,07E,All Grades,2,1,2,0,1,1,1,2,155,162,161,166,10,327,  , ,  
04-05,31,Itasca                                       ,0316,01,GREENWAY                           ,000, ,03,03 ,All Grades,67,66,1,2,0,1,1,0,585,581,654,650,138,1304,  , ,  
04-05,31,Itasca                                       ,0317,01,DEER RIVER                         ,000, ,03,03 ,All Grades,177,155,0,3,1,1,3,2,352,326,533,487,342,1020,  , ,  
04-05,31,Itasca                                       ,0318,01,GRAND RAPIDS                       ,000, ,03,03 ,All Grades,118,93,18,18,23,9,18,14,1904,1754,2081,1888,311,3969,  , ,  
04-05,31,Itasca                                       ,0319,01,NASHWAUK-KEEWATIN                  ,000, ,03,03 ,All Grades,17,15,0,0,0,2,6,4,338,286,361,307,44,668,  , ,  
04-05,32,Jackson                                      ,0330,01,HERON LAKE-OKABENA                 ,000, ,06,08 ,All Grades,1,0,1,2,31,12,0,1,138,138,171,153,48,324,  , ,  
04-05,32,Jackson                                      ,2895,01,JACKSON COUNTY CENTRAL             ,000, ,06,08 ,All Grades,1,0,18,26,9,11,2,2,582,555,612,594,69,1206,  , ,  
04-05,33,Kanabec                                      ,0332,01,MORA                               ,000, ,07,07E,All Grades,21,17,10,9,16,15,17,7,939,884,1003,932,112,1935,  , ,  
04-05,33,Kanabec                                      ,0333,01,OGILVIE                            ,000, ,07,07E,All Grades,1,2,2,0,0,0,2,3,331,306,336,311,10,647,  , ,  
04-05,34,Kandiyohi                                    ,0345,01,NEW LONDON-SPICER                  ,000, ,06,06E,All Grades,5,3,3,1,5,5,5,0,851,792,869,801,27,1670,  , ,  
04-05,34,Kandiyohi                                    ,0347,01,WILLMAR                            ,000, ,06,06E,All Grades,16,13,12,9,580,533,61,47,1526,1454,2195,2056,1271,4251,  , ,  
04-05,35,Kittson                                      ,0356,01,LANCASTER                          ,000, ,01,01 ,All Grades,0,0,4,0,0,0,3,0,119,86,126,86,7,212,  , ,  
04-05,35,Kittson                                      ,2171,01,KITTSON CENTRAL                    ,000, ,01,01 ,All Grades,1,1,0,3,14,16,1,0,167,182,183,202,36,385,  , ,  
04-05,35,Kittson                                      ,2358,01,TRI-COUNTY                         ,000, ,01,01 ,All Grades,0,2,0,1,2,0,0,3,135,134,137,140,8,277,  , ,  
04-05,36,Koochiching                                  ,0361,01,INTERNATIONAL FALLS                ,000, ,03,03 ,All Grades,90,79,0,3,4,1,2,5,629,560,725,648,184,1373,  , ,  
04-05,36,Koochiching                                  ,0362,01,LITTLEFORK-BIG FALLS               ,000, ,03,03 ,All Grades,0,2,1,0,1,1,0,0,183,162,185,165,5,350,  , ,  
04-05,36,Koochiching                                  ,0363,01,SOUTH KOOCHICHING                  ,000, ,01,03 ,All Grades,5,9,0,1,0,1,1,2,210,180,216,193,19,409,  , ,  
04-05,37,Lac qui Parle                                ,0371,01,BELLINGHAM                         ,000, ,06,06W,All Grades,0,0,0,0,0,0,0,0,43,38,43,38,0,81,  , ,  
04-05,37,Lac qui Parle                                ,0378,01,DAWSON-BOYD                        ,000, ,06,06W,All Grades,1,0,3,3,5,1,3,2,264,287,276,293,18,569,  , ,  
04-05,37,Lac qui Parle                                ,2853,01,LAC QUI PARLE VALLEY               ,000, ,06,06W,All Grades,4,5,10,11,15,23,5,6,515,455,549,500,79,1049,  , ,  
04-05,38,Lake                                         ,0381,01,LAKE SUPERIOR                      ,000, ,03,03 ,All Grades,17,12,4,3,4,5,13,14,797,766,835,800,72,1635,  , ,  
04-05,39,Lake of the Woods                            ,0390,01,LAKE OF THE WOODS                  ,000, ,01,02 ,All Grades,6,6,1,2,4,0,2,4,327,325,340,337,25,677,  , ,  
04-05,40,Le Sueur                                     ,0391,01,CLEVELAND PUBLIC SCHOOL            ,000, ,09,09 ,All Grades,0,0,2,0,6,1,0,0,218,175,226,176,9,402,  , ,  
04-05,40,Le Sueur                                     ,0392,01,LECENTER                           ,000, ,09,09 ,All Grades,0,0,7,2,54,42,2,0,272,294,335,338,107,673,  , ,  
04-05,40,Le Sueur                                     ,0394,01,MONTGOMERY-LONSDALE                ,000, ,09,09 ,All Grades,3,2,3,1,46,39,6,4,449,467,507,513,104,1020,  , ,  
04-05,40,Le Sueur                                     ,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN      ,000, ,09,09 ,All Grades,4,2,2,2,12,16,0,1,488,485,506,506,39,1012,  , ,  
04-05,40,Le Sueur                                     ,2397,01,LESUEUR-HENDERSON                  ,000, ,09,09 ,All Grades,1,3,7,5,89,72,7,6,564,574,668,660,190,1328,  , ,  
04-05,41,Lincoln                                      ,0402,01,HENDRICKS                          ,000, ,06,08 ,All Grades,0,0,0,3,0,0,0,0,94,97,94,100,3,194,  , ,  
04-05,41,Lincoln                                      ,0403,01,IVANHOE                            ,000, ,06,08 ,All Grades,0,0,0,0,0,0,0,0,101,81,101,81,0,182,  , ,  
04-05,41,Lincoln                                      ,0404,01,LAKE BENTON                        ,000, ,06,08 ,All Grades,0,0,0,0,0,0,0,0,99,68,99,68,0,167,  , ,  
04-05,41,Lincoln                                      ,0409,01,TYLER                              ,000, ,06,08 ,All Grades,0,2,0,0,2,1,1,1,95,96,98,100,7,198,  , ,  
04-05,42,Lyon                                         ,0411,01,BALATON                            ,000, ,06,08 ,All Grades,0,0,0,0,0,0,0,0,33,41,33,41,0,74,  , ,  
04-05,42,Lyon                                         ,0413,01,MARSHALL                           ,000, ,06,08 ,All Grades,3,6,31,36,96,105,52,38,906,947,1088,1132,367,2220,  , ,  
04-05,42,Lyon                                         ,0414,01,MINNEOTA                           ,000, ,06,08 ,All Grades,0,0,1,1,5,11,1,0,229,215,236,227,19,463,  , ,  
04-05,42,Lyon                                         ,0415,01,LYND                               ,000, ,06,08 ,All Grades,4,0,1,0,14,21,1,0,31,29,51,50,41,101,  , ,  
04-05,42,Lyon                                         ,0417,01,TRACY                              ,000, ,06,08 ,All Grades,1,0,78,60,20,17,0,4,335,298,434,379,180,813,  , ,  
04-05,42,Lyon                                         ,0418,01,RUSSELL                            ,000, ,06,08 ,All Grades,0,0,1,0,2,2,1,0,68,68,72,70,6,142,  , ,  
04-05,42,Lyon                                         ,0991,83,REGN 6 & 8-S.W/W.C. SRV COOPERATIVE,000, ,06,08 ,All Grades,2,2,6,0,3,0,1,0,37,25,49,27,14,76,  , ,  
04-05,42,Lyon                                         ,2167,01,LAKEVIEW                           ,000, ,06,08 ,All Grades,1,1,5,3,11,10,1,2,301,253,319,269,34,588,  , ,  
04-05,42,Lyon                                         ,4072,07,YANKTON COUNTRY CHARTER SCHOOL     ,000, ,06,08 ,All Grades,0,0,0,0,1,0,0,1,17,15,18,16,2,34,  , ,  
04-05,43,McLeod                                       ,0423,01,HUTCHINSON                         ,000, ,06,06E,All Grades,10,6,11,19,71,67,23,12,1475,1348,1590,1452,219,3042,  , ,  
04-05,43,McLeod                                       ,0424,01,LESTER PRAIRIE                     ,000, ,06,06E,All Grades,0,0,0,0,14,8,0,0,223,202,237,210,22,447,  , ,  
04-05,43,McLeod                                       ,0937,52,CROW RIVER SP. ED. COOP.           ,000, ,06,06E,All Grades,0,0,1,0,5,0,2,0,35,16,43,16,8,59,  , ,  
04-05,43,McLeod                                       ,2859,01,GLENCOE-SILVER LAKE                ,000, ,06,06E,All Grades,0,0,2,2,116,137,2,1,743,720,863,860,260,1723,  , ,  
04-05,43,McLeod                                       ,2887,01,MCLEOD WEST SCHOOLS                ,000, ,06,06E,All Grades,0,0,3,4,11,6,0,1,200,208,214,219,25,433,  , ,  
04-05,43,McLeod                                       ,4093,07,NEW CENTURY CHARTER SCHOOL         ,000, ,06,06E,All Grades,0,0,0,1,2,4,0,1,82,60,84,66,8,150,  , ,  
04-05,44,Mahnomen                                     ,0432,01,MAHNOMEN                           ,000, ,01,02 ,All Grades,243,235,1,1,2,1,0,0,143,118,389,355,483,744,  , ,  
04-05,44,Mahnomen                                     ,0435,01,WAUBUN                             ,000, ,01,02 ,All Grades,189,211,0,0,1,0,0,0,104,91,294,302,401,596,  , ,  
04-05,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,01 ,All Grades,3,1,0,2,1,0,2,2,195,157,201,162,11,363,  , ,  
04-05,45,Marshall                                     ,0447,01,GRYGLA                             ,000, ,01,01 ,All Grades,1,1,1,1,0,0,1,0,101,99,104,101,5,205,  , ,  
04-05,45,Marshall                                     ,2176,01,WARREN-ALVARADO-OSLO               ,000, ,01,01 ,All Grades,3,1,0,0,34,29,0,0,251,218,288,248,67,536,  , ,  
04-05,45,Marshall                                     ,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,000, ,01,01 ,All Grades,2,1,0,0,10,16,1,3,191,167,204,187,33,391,  , ,  
04-05,46,Martin                                       ,0458,01,TRUMAN                             ,000, ,09,09 ,All Grades,0,0,2,1,7,2,4,5,195,168,208,176,21,384,  , ,  
04-05,46,Martin                                       ,0915,52,SOUTHERN PLAINS ED. COOP.          ,000, ,09,09 ,All Grades,0,0,0,0,18,11,1,1,81,60,100,72,31,172,  , ,  
04-05,46,Martin                                       ,2448,01,MARTIN COUNTY WEST                 ,000, ,09,09 ,All Grades,0,0,1,1,4,7,5,5,415,420,425,433,23,858,  , ,  
04-05,46,Martin                                       ,2536,01,GRANADA HUNTLEY-EAST CHAIN         ,000, ,09,09 ,All Grades,0,0,0,5,4,2,0,0,154,142,158,149,11,307,  , ,  
04-05,46,Martin                                       ,2752,01,FAIRMONT AREA SCHOOLS              ,000, ,09,09 ,All Grades,1,2,4,10,70,59,3,6,896,771,974,848,155,1822,  , ,  
04-05,47,Meeker                                       ,0463,01,EDEN VALLEY-WATKINS                ,000, ,06,06E,All Grades,0,0,0,3,3,2,2,6,422,397,427,408,16,835,  , ,  
04-05,47,Meeker                                       ,0465,01,LITCHFIELD                         ,000, ,06,06E,All Grades,1,3,7,6,61,66,8,11,924,820,1001,906,163,1907,  , ,  
04-05,47,Meeker                                       ,0466,01,DASSEL-COKATO                      ,000, ,06,07W,All Grades,6,2,5,12,26,16,2,2,1176,1096,1215,1128,71,2343,  , ,  
04-05,47,Meeker                                       ,2396,01,A.C.G.C.                           ,000, ,06,06E,All Grades,0,0,3,2,13,10,1,1,418,414,435,427,30,862,  , ,  
04-05,48,Mille Lacs                                   ,0473,01,ISLE                               ,000, ,07,07E,All Grades,26,29,0,1,2,0,3,1,249,274,280,305,62,585,  , ,  
04-05,48,Mille Lacs                                   ,0477,01,PRINCETON                          ,000, ,07,07E,All Grades,14,16,12,14,13,18,14,16,1730,1593,1783,1657,117,3440,  , ,  
04-05,48,Mille Lacs                                   ,0480,01,ONAMIA                             ,000, ,07,07E,All Grades,81,88,4,5,3,1,8,7,323,305,419,406,197,825,  , ,  
04-05,48,Mille Lacs                                   ,0912,01,MILACA                             ,000, ,07,07E,All Grades,19,21,5,3,11,5,5,5,1004,867,1044,901,74,1945,  , ,  
04-05,49,Morrison                                     ,0482,01,LITTLE FALLS                       ,000, ,05,05 ,All Grades,9,7,15,14,21,9,11,11,1361,1343,1417,1384,97,2801,  , ,  
04-05,49,Morrison                                     ,0484,01,PIERZ                              ,000, ,05,05 ,All Grades,0,2,2,1,4,2,2,1,519,488,527,494,14,1021,  , ,  
04-05,49,Morrison                                     ,0485,01,ROYALTON                           ,000, ,05,05 ,All Grades,1,5,5,5,1,3,3,3,375,336,385,352,26,737,  , ,  
04-05,49,Morrison                                     ,0486,01,SWANVILLE                          ,000, ,05,05 ,All Grades,0,0,1,1,3,3,0,0,187,164,191,168,8,359,  , ,  
04-05,49,Morrison                                     ,0487,01,UPSALA                             ,000, ,05,05 ,All Grades,0,0,1,1,0,1,0,0,214,206,215,208,3,423,  , ,  
04-05,49,Morrison                                     ,6979,61,MID STATE ED. DISTRICT             ,000, ,05,05 ,All Grades,0,0,0,0,1,0,0,0,8,10,9,10,1,19,  , ,  
04-05,50,Mower                                        ,0492,01,AUSTIN                             ,000, ,10,10 ,All Grades,8,8,67,47,295,258,79,75,1695,1614,2144,2002,837,4146,  , ,  
04-05,50,Mower                                        ,0495,01,GRAND MEADOW                       ,000, ,10,10 ,All Grades,0,0,1,4,3,1,3,1,179,161,186,167,13,353,  , ,  
04-05,50,Mower                                        ,0497,01,LYLE                               ,000, ,10,10 ,All Grades,0,0,1,1,0,0,1,1,128,126,130,128,4,258,  , ,  
04-05,50,Mower                                        ,0499,01,LEROY                              ,000, ,10,10 ,All Grades,0,0,0,1,2,1,0,0,189,175,191,177,4,368,  , ,  
04-05,50,Mower                                        ,0500,01,SOUTHLAND                          ,000, ,10,10 ,All Grades,1,2,1,3,4,4,2,0,351,336,359,345,17,704,  , ,  
04-05,51,Murray                                       ,0505,01,FULDA                              ,000, ,06,08 ,All Grades,1,3,2,3,13,7,0,2,249,221,265,236,31,501,  , ,  
04-05,51,Murray                                       ,2169,01,MURRAY COUNTY CENTRAL              ,000, ,06,08 ,All Grades,2,0,1,4,13,7,2,0,369,373,387,384,29,771,  , ,  
04-05,52,Nicollet                                     ,0507,01,NICOLLET                           ,000, ,09,09 ,All Grades,0,0,1,1,1,2,0,0,160,154,162,157,5,319,  , ,  
04-05,52,Nicollet                                     ,0508,01,ST. PETER                          ,000, ,09,09 ,All Grades,7,1,15,14,64,52,36,22,866,798,988,887,211,1875,  , ,  
04-05,52,Nicollet                                     ,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL    ,000, ,09,09 ,All Grades,0,0,0,0,1,0,0,3,46,55,47,58,4,105,  , ,  
04-05,52,Nicollet                                     ,6027,61,MINNESOTA VALLEY ED. DISTRICT      ,000, ,09,09 ,All Grades,0,0,0,0,3,2,0,1,62,38,65,41,6,106,  , ,  
04-05,53,Nobles                                       ,0511,01,ADRIAN                             ,000, ,06,08 ,All Grades,0,0,2,3,5,6,0,0,333,279,340,288,16,628,  , ,  
04-05,53,Nobles                                       ,0513,01,BREWSTER                           ,000, ,06,08 ,All Grades,1,1,2,2,4,6,0,1,75,70,82,80,17,162,  , ,  
04-05,53,Nobles                                       ,0514,01,ELLSWORTH                          ,000, ,06,08 ,All Grades,1,0,0,0,4,0,4,1,109,84,118,85,10,203,  , ,  
04-05,53,Nobles                                       ,0516,01,ROUND LAKE                         ,000, ,06,08 ,All Grades,0,0,0,1,2,2,0,1,80,84,82,88,6,170,  , ,  
04-05,53,Nobles                                       ,0518,01,WORTHINGTON                        ,000, ,06,08 ,All Grades,7,2,112,126,359,330,26,13,671,663,1175,1134,975,2309,  , ,  
04-05,54,Norman                                       ,2215,01,NORMAN COUNTY EAST                 ,000, ,01,01 ,All Grades,19,11,1,3,8,6,5,4,174,153,207,177,57,384,  , ,  
04-05,54,Norman                                       ,2527,01,NORMAN COUNTY WEST                 ,000, ,01,01 ,All Grades,6,4,0,0,17,15,0,0,141,141,164,160,42,324,  , ,  
04-05,54,Norman                                       ,2854,01,ADA-BORUP                          ,000, ,01,01 ,All Grades,7,7,5,6,23,24,4,3,227,237,266,277,79,543,  , ,  
04-05,55,Olmsted                                      ,0227,01,CHATFIELD                          ,000, ,10,10 ,All Grades,0,0,5,2,2,7,2,2,468,428,477,439,20,916,  , ,  
04-05,55,Olmsted                                      ,0531,01,BYRON                              ,000, ,10,10 ,All Grades,4,2,7,5,9,6,8,3,777,750,805,766,44,1571,  , ,  
04-05,55,Olmsted                                      ,0533,01,DOVER-EYOTA                        ,000, ,10,10 ,All Grades,0,0,5,6,5,5,0,2,579,523,589,536,23,1125,  , ,  
04-05,55,Olmsted                                      ,0534,01,STEWARTVILLE                       ,000, ,10,10 ,All Grades,3,7,7,4,9,13,10,7,846,844,875,875,60,1750,  , ,  
04-05,55,Olmsted                                      ,0535,01,ROCHESTER                          ,000, ,10,10 ,All Grades,29,29,724,687,421,388,890,791,6276,5961,8340,7856,3959,16196,  , ,  
04-05,55,Olmsted                                      ,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH  ,000, ,10,10 ,All Grades,2,1,1,5,3,4,4,4,43,56,53,70,24,123,  , ,  
04-05,55,Olmsted                                      ,4061,07,STUDIO ACADEMY CHARTER SCHOOL      ,000, ,10,10 ,All Grades,0,0,0,0,1,0,3,3,54,67,58,70,7,128,  , ,  
04-05,55,Olmsted                                      ,6012,61,ZUMBRO ED. DISTRICT                ,000, ,10,10 ,All Grades,0,0,0,0,4,2,2,0,52,24,58,26,8,84,  , ,  
04-05,55,Olmsted                                      ,6042,61,ROOT RIVER ED. DISTRICT            ,000, ,10,10 ,All Grades,0,0,0,0,0,0,0,0,7,3,7,3,0,10,  , ,  
04-05,56,Otter Tail                                   ,0542,01,BATTLE LAKE                        ,000, ,04,04 ,All Grades,3,2,1,3,4,1,3,5,280,238,291,249,22,540,  , ,  
04-05,56,Otter Tail                                   ,0544,01,FERGUS FALLS                       ,000, ,04,04 ,All Grades,19,24,12,19,15,15,18,18,1327,1251,1391,1327,140,2718,  , ,  
04-05,56,Otter Tail                                   ,0545,01,HENNING                            ,000, ,04,04 ,All Grades,3,4,1,2,0,0,2,0,176,176,182,182,12,364,  , ,  
04-05,56,Otter Tail                                   ,0547,01,PARKERS PRAIRIE                    ,000, ,04,04 ,All Grades,1,0,6,0,3,0,2,2,287,265,299,267,14,566,  , ,  
04-05,56,Otter Tail                                   ,0548,01,PELICAN RAPIDS                     ,000, ,04,04 ,All Grades,0,1,12,12,131,120,18,6,442,381,603,520,300,1123,  , ,  
04-05,56,Otter Tail                                   ,0549,01,PERHAM                             ,000, ,04,04 ,All Grades,7,8,2,6,28,28,12,7,810,698,859,747,98,1606,  , ,  
04-05,56,Otter Tail                                   ,0550,01,UNDERWOOD                          ,000, ,04,04 ,All Grades,3,3,8,2,0,0,0,0,262,221,273,226,16,499,  , ,  
04-05,56,Otter Tail                                   ,0553,01,NEW YORK MILLS                     ,000, ,04,04 ,All Grades,4,3,0,0,0,5,0,0,376,379,380,387,12,767,  , ,  
04-05,56,Otter Tail                                   ,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,000, ,04,04 ,All Grades,2,4,0,0,3,4,0,1,16,30,21,39,14,60,  , ,  
04-05,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04 ,All Grades,1,0,0,0,0,3,7,4,41,21,49,28,15,77,  , ,  
04-05,57,Pennington                                   ,0561,01,GOODRIDGE                          ,000, ,01,01 ,All Grades,5,1,1,2,1,1,2,0,75,85,84,89,13,173,  , ,  
04-05,57,Pennington                                   ,0564,01,THIEF RIVER FALLS                  ,000, ,01,01 ,All Grades,28,15,7,5,35,26,10,12,987,912,1067,970,138,2037,  , ,  
04-05,58,Pine                                         ,0577,01,WILLOW RIVER                       ,000, ,07,07E,All Grades,0,1,0,0,0,4,1,2,231,226,232,233,8,465,  , ,  
04-05,58,Pine                                         ,0578,01,PINE CITY                          ,000, ,07,07E,All Grades,11,5,2,2,4,6,5,7,850,785,872,805,42,1677,  , ,  
04-05,58,Pine                                         ,2165,01,HINCKLEY-FINLAYSON                 ,000, ,07,07E,All Grades,49,45,4,5,13,15,9,7,494,423,569,495,147,1064,  , ,  
04-05,58,Pine                                         ,2580,01,EAST CENTRAL                       ,000, ,07,07E,All Grades,37,35,6,4,5,6,21,11,441,374,510,430,125,940,  , ,  
04-05,59,Pipestone                                    ,0581,01,EDGERTON                           ,000, ,06,08 ,All Grades,0,1,1,0,10,1,0,0,161,123,172,125,13,297,  , ,  
04-05,59,Pipestone                                    ,0584,01,RUTHTON                            ,000, ,06,08 ,All Grades,0,0,1,1,2,0,0,3,114,122,117,126,7,243,  , ,  
04-05,59,Pipestone                                    ,2689,01,PIPESTONE AREA SCHOOLS             ,000, ,06,08 ,All Grades,12,23,0,8,9,10,5,4,612,574,638,619,71,1257,  , ,  
04-05,60,Polk                                         ,0592,01,CLIMAX                             ,000, ,01,01 ,All Grades,2,1,0,0,14,15,0,0,48,72,64,88,32,152,  , ,  
04-05,60,Polk                                         ,0593,01,CROOKSTON                          ,000, ,01,01 ,All Grades,17,18,0,1,127,132,5,6,582,582,731,739,306,1470,  , ,  
04-05,60,Polk                                         ,0595,01,EAST GRAND FORKS                   ,000, ,01,01 ,All Grades,26,11,7,2,97,87,3,4,778,753,911,857,237,1768,  , ,  
04-05,60,Polk                                         ,0599,01,FERTILE-BELTRAMI                   ,000, ,01,01 ,All Grades,15,5,2,3,2,4,2,2,289,222,310,236,35,546,  , ,  
04-05,60,Polk                                         ,0600,01,FISHER                             ,000, ,01,01 ,All Grades,2,4,0,0,19,16,0,0,138,131,159,151,41,310,  , ,  
04-05,60,Polk                                         ,0601,01,FOSSTON                            ,000, ,01,01 ,All Grades,22,20,1,2,1,3,4,0,289,307,317,332,53,649,  , ,  
04-05,60,Polk                                         ,2609,01,WIN-E-MAC                          ,000, ,01,01 ,All Grades,4,1,1,0,1,0,1,2,250,282,257,285,10,542,  , ,  
04-05,61,Pope                                         ,0611,01,CYRUS                              ,000, ,04,04 ,All Grades,0,0,0,0,0,0,0,0,33,22,33,22,0,55,  , ,  
04-05,61,Pope                                         ,2149,01,MINNEWASKA                         ,000, ,04,04 ,All Grades,9,2,5,1,3,3,4,4,714,620,735,630,31,1365,  , ,  
04-05,62,Ramsey                                       ,0621,01,MOUNDS VIEW                        ,000, ,11,11 ,All Grades,67,50,433,415,161,143,315,307,4597,4162,5573,5077,1891,10650,  , ,  
04-05,62,Ramsey                                       ,0622,01,NORTH ST PAUL-MAPLEWOOD            ,000, ,11,11 ,All Grades,77,66,563,556,243,261,510,488,4299,4164,5692,5535,2764,11227,  , ,  
04-05,62,Ramsey                                       ,0623,01,ROSEVILLE                          ,000, ,11,11 ,All Grades,27,33,396,355,168,148,271,280,2354,2306,3216,3122,1678,6338,  , ,  
04-05,62,Ramsey                                       ,0624,01,WHITE BEAR LAKE                    ,000, ,11,11 ,All Grades,26,19,292,298,102,89,127,132,4005,3684,4552,4222,1085,8774,  , ,  
