SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,AdminALL,Superintendent,AsstSuper,Principals,AsstPrinc,Director,OtherAdmin,Coord/Supv,SpEdProgCoord,VocFacil/Eval,OtherNonInstruct,Counselors,Media/Librarian,SchNurse,Psychologist,SocWorker,SpeechLangPath,TchrALL,PreK/ECFE,Kindgtn,GenElemEd,SpEdTchr,VocEdTchr,AllOtherTchr
02-03,0279,01,OSSEO,0 ,0,District Totals: ,27,HENNEPIN,11,54.00,1.00,5.00,27.00,13.00,8.00,0.00,3.50,7.00,0.00,15.88,30.98,31.00,0.50,15.96,16.99,41.16,"1,193.59",11.67,47.00,403.02,191.59,17.94,522.37
02-03,0280,01,RICHFIELD,0 ,0,District Totals: ,27,HENNEPIN,11,12.93,1.00,0.50,5.00,3.43,2.00,1.00,0.00,2.00,0.00,3.00,5.00,3.00,1.00,3.00,5.73,6.77,252.28,0.00,7.00,60.68,44.82,3.00,136.78
02-03,0281,01,ROBBINSDALE,0 ,0,District Totals: ,27,HENNEPIN,11,31.00,1.00,0.00,16.00,10.00,2.00,2.00,2.47,0.00,0.00,34.50,16.83,15.96,5.00,12.77,11.62,13.73,779.07,17.90,31.80,239.20,106.49,7.65,376.03
02-03,0282,01,ST. ANTHONY-NEW BRIGHTON,0 ,0,District Totals: ,27,HENNEPIN,11,6.80,1.00,0.00,3.00,0.00,1.80,1.00,0.70,0.00,0.00,1.17,3.00,2.00,1.20,1.60,0.00,1.50,88.68,0.00,3.00,21.00,9.66,0.00,55.02
02-03,0283,01,ST. LOUIS PARK,0 ,0,District Totals: ,27,HENNEPIN,11,13.00,1.00,1.00,6.00,3.00,2.00,0.00,1.00,1.00,0.00,1.40,6.83,7.00,3.10,0.00,11.60,7.40,295.75,4.74,8.33,84.50,57.50,2.60,138.08
02-03,0284,01,WAYZATA,0 ,0,District Totals: ,27,HENNEPIN,11,25.00,1.00,0.00,11.00,6.00,3.00,4.00,3.67,0.00,0.00,14.82,8.00,12.00,4.00,4.80,12.40,11.53,503.55,6.99,17.50,159.32,59.77,3.94,256.03
02-03,0286,01,BROOKLYN CENTER,0 ,0,District Totals: ,27,HENNEPIN,11,8.00,1.00,1.00,2.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,0.00,2.00,1.00,104.59,0.00,6.00,30.00,13.83,2.97,51.79
02-03,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,0 ,0,District Totals: ,27,HENNEPIN,11,4.00,2.00,0.00,0.00,0.00,1.00,1.00,4.67,26.44,4.00,12.17,0.00,0.00,2.00,0.99,16.56,12.00,252.23,0.00,0.00,0.00,151.23,46.05,54.95
02-03,0294,01,HOUSTON,0 ,0,District Totals: ,28,HOUSTON,10,3.83,1.00,0.00,1.83,0.00,1.00,0.00,0.46,0.00,0.00,0.00,1.43,0.07,0.67,0.80,0.00,0.50,33.75,0.13,1.00,11.38,2.83,0.40,18.01
02-03,0297,01,SPRING GROVE,0 ,0,District Totals: ,28,HOUSTON,10,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.78,0.00,0.26,0.00,0.14,31.24,0.13,1.00,10.00,3.90,0.66,15.55
02-03,0299,01,CALEDONIA,0 ,0,District Totals: ,28,HOUSTON,10,3.83,1.00,0.00,1.83,0.00,1.00,0.00,0.33,0.00,0.00,0.50,1.50,1.34,1.00,0.77,0.46,1.00,61.69,0.17,1.67,13.07,9.60,2.64,34.54
02-03,0300,01,LACRESCENT-HOKAH,0 ,0,District Totals: ,28,HOUSTON,10,5.00,1.00,0.00,3.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,3.00,1.83,2.00,1.00,1.00,1.25,100.65,1.66,4.51,27.00,14.20,1.17,52.11
02-03,0306,01,LAPORTE,0 ,0,District Totals: ,29,HUBBARD,02,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.00,0.17,0.00,0.67,27.50,0.27,1.00,6.00,5.37,1.36,13.50
02-03,0308,01,NEVIS,0 ,0,District Totals: ,29,HUBBARD,02,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.40,0.00,1.00,42.23,2.00,1.00,12.00,4.00,2.97,20.26
02-03,0309,01,PARK RAPIDS,0 ,0,District Totals: ,29,HUBBARD,02,7.00,1.00,0.00,3.00,0.00,2.00,1.00,0.00,0.00,0.00,7.48,2.00,2.00,0.67,1.60,0.00,3.00,106.95,3.00,3.00,32.00,17.26,3.33,48.36
02-03,0314,01,BRAHAM,0 ,0,District Totals: ,30,ISANTI,07E,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.46,0.00,0.33,1.00,0.67,0.00,0.40,1.00,2.00,57.43,1.07,1.50,18.00,7.25,1.34,28.27
02-03,0316,01,GREENWAY,0 ,0,District Totals: ,31,ITASCA,03,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,2.00,3.00,1.00,0.80,0.00,1.60,88.72,1.80,4.01,24.16,17.99,3.83,36.93
02-03,0317,01,DEER RIVER,0 ,0,District Totals: ,31,ITASCA,03,4.17,1.00,0.00,2.00,0.50,0.67,0.00,0.00,0.00,0.00,1.53,2.00,1.00,1.00,2.00,0.00,0.30,78.35,1.83,5.13,25.03,9.16,0.20,37.00
02-03,0318,01,GRAND RAPIDS,0 ,0,District Totals: ,31,ITASCA,03,13.50,1.00,1.00,7.00,3.00,1.50,0.00,0.33,1.00,0.00,2.01,6.84,2.57,1.00,2.00,0.00,6.40,239.04,2.80,7.00,66.49,37.00,6.48,119.27
02-03,0319,01,NASHWAUK-KEEWATIN,0 ,0,District Totals: ,31,ITASCA,03,1.99,0.53,0.00,0.46,0.00,0.17,0.83,0.00,0.00,0.00,2.38,0.00,1.00,0.00,0.00,0.00,1.00,41.00,0.00,1.00,12.17,8.10,1.12,18.61
02-03,0330,01,HERON LAKE-OKABENA,0 ,0,District Totals: ,32,JACKSON,08,2.16,1.00,0.00,0.00,0.00,0.33,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.74,0.40,28.47,0.20,1.00,6.71,2.60,1.98,15.98
02-03,0332,01,MORA,0 ,0,District Totals: ,33,KANABEC,07E,5.00,1.00,0.00,2.83,0.00,0.17,1.00,1.00,0.83,0.00,3.04,2.00,3.00,1.00,0.80,2.00,2.83,120.53,0.00,4.00,42.70,13.88,3.23,56.72
02-03,0333,01,OGILVIE,0 ,0,District Totals: ,33,KANABEC,07E,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.27,1.00,0.00,47.65,0.00,1.00,18.00,5.45,0.66,22.54
02-03,0345,01,NEW LONDON-SPICER,0 ,0,District Totals: ,34,KANDIYOHI,06E,6.00,1.00,1.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,4.18,2.00,2.00,1.00,0.17,2.17,2.00,106.07,1.34,3.00,32.90,13.59,0.67,54.57
02-03,0347,01,WILLMAR,0 ,0,District Totals: ,34,KANDIYOHI,06E,12.00,1.00,0.00,5.00,2.00,1.00,3.00,1.47,5.04,1.00,3.30,4.04,2.53,1.67,3.40,7.00,6.60,302.36,5.50,9.00,78.00,50.65,5.79,153.42
02-03,0356,01,LANCASTER,0 ,0,District Totals: ,35,KITTSON,01,1.36,0.33,0.00,1.00,0.00,0.03,0.00,0.10,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,18.85,0.30,0.60,5.97,2.01,0.50,9.47
02-03,0361,01,INTERNATIONAL FALLS,0 ,0,District Totals: ,36,KOOCHICHING,03,5.50,1.00,0.00,2.00,0.00,1.50,1.00,0.00,0.00,0.00,2.66,1.00,1.67,1.00,0.00,0.00,2.00,85.64,1.17,4.00,26.00,10.23,3.58,40.66
02-03,0362,01,LITTLEFORK-BIG FALLS,0 ,0,District Totals: ,36,KOOCHICHING,03,1.33,1.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.17,0.17,1.00,0.00,0.00,0.00,0.70,21.95,0.50,1.00,7.00,2.34,0.20,10.91
02-03,0363,01,SOUTH KOOCHICHING,0 ,0,District Totals: ,36,KOOCHICHING,03,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.17,0.00,0.80,44.34,1.00,2.00,12.06,3.87,1.70,23.71
02-03,0371,01,BELLINGHAM,0 ,0,District Totals: ,37,LAC QUI PARLE,06W,1.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,10.80,0.60,0.60,7.60,1.00,0.00,1.00
02-03,0378,01,DAWSON-BOYD,0 ,0,District Totals: ,37,LAC QUI PARLE,06W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.57,0.33,0.00,0.00,1.00,1.50,45.56,0.60,1.34,14.00,6.90,1.40,21.32
02-03,0381,01,LAKE SUPERIOR,0 ,0,District Totals: ,38,LAKE,03,7.00,1.00,0.00,4.00,1.00,1.00,0.00,0.50,0.37,0.00,0.00,3.00,1.00,1.00,1.00,0.00,0.00,101.33,0.25,0.50,33.00,18.66,0.93,47.99
02-03,0382,52,NORTHWEST RGN INTRDST COUNCIL,0 ,0,District Totals: ,45,MARSHALL,01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,1.00,3.60,4.15,0.00,0.00,0.00,4.15,0.00,0.00
02-03,0390,01,LAKE OF THE WOODS,0 ,0,District Totals: ,39,LAKE OF THE WOODS,02,2.00,0.50,0.00,1.50,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.67,0.00,0.37,1.00,1.00,43.72,0.00,1.00,12.00,7.00,0.00,23.72
02-03,0391,01,CLEVELAND,0 ,0,District Totals: ,40,LESUEUR,09,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,0.84,0.34,0.00,0.20,0.00,0.50,27.39,0.00,1.00,10.00,3.60,0.50,12.29
02-03,0392,01,LECENTER,0 ,0,District Totals: ,40,LESUEUR,09,4.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.57,0.67,0.50,0.00,0.40,1.00,1.00,48.91,0.10,2.00,15.00,6.23,1.00,24.58
02-03,0394,01,MONTGOMERY-LONSDALE,0 ,0,District Totals: ,40,LESUEUR,09,3.00,1.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.67,1.00,1.00,1.00,0.50,3.00,2.27,70.79,0.00,4.00,21.00,10.83,1.20,33.76
02-03,0397,52,LAKE AGASSIZ SP. ED. COOP.,0 ,0,District Totals: ,03,BECKER,04,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,3.00,0.00,0.00,0.00,3.00,0.00,0.00
02-03,0398,52,MIDWEST SP. ED. COOP.,0 ,0,District Totals: ,75,STEVENS,04,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,3.23,0.00,0.00,0.00,2.23,1.00,0.00
02-03,0402,01,HENDRICKS,0 ,0,District Totals: ,41,LINCOLN,08,1.17,0.50,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.10,0.00,0.50,18.38,0.60,2.00,10.00,3.37,0.00,2.41
02-03,0403,01,IVANHOE,0 ,0,District Totals: ,41,LINCOLN,08,1.73,0.50,0.00,0.00,0.00,0.23,1.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.10,0.00,0.10,16.47,0.00,0.00,0.00,3.00,0.33,13.14
02-03,0404,01,LAKE BENTON,0 ,0,District Totals: ,41,LINCOLN,08,0.30,0.27,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.07,0.00,0.00,0.07,0.06,0.40,15.47,0.23,0.80,3.90,1.07,1.00,8.47
02-03,0409,01,TYLER,0 ,0,District Totals: ,41,LINCOLN,08,1.60,0.27,0.00,1.00,0.00,0.33,0.00,0.20,0.00,0.00,0.00,0.60,0.17,0.00,0.27,0.27,0.03,16.08,0.64,0.00,0.00,1.24,1.40,12.80
02-03,0411,01,BALATON,0 ,0,District Totals: ,42,LYON,08,0.17,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.47,9.72,0.00,1.00,6.50,0.53,0.00,1.69
02-03,0413,01,MARSHALL,0 ,0,District Totals: ,42,LYON,08,6.50,1.00,0.00,3.00,1.00,1.00,0.50,1.00,0.00,0.00,0.00,4.00,1.67,4.20,1.00,0.00,0.00,169.35,2.33,8.00,41.00,26.54,9.95,81.53
02-03,0414,01,MINNEOTA,0 ,0,District Totals: ,42,LYON,08,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.23,1.00,1.00,39.28,1.00,3.00,11.00,3.73,0.17,20.38
02-03,0415,01,LYND,0 ,0,District Totals: ,42,LYON,08,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.13,0.00,0.30,12.42,0.50,1.00,5.66,1.11,0.00,4.15
02-03,0417,01,TRACY,0 ,0,District Totals: ,42,LYON,08,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,1.00,1.00,0.80,0.57,0.00,0.67,50.09,0.00,2.00,14.50,7.07,2.00,24.52
02-03,0418,01,RUSSELL,0 ,0,District Totals: ,42,LYON,08,0.66,0.33,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.27,0.13,11.90,0.84,0.00,1.50,1.32,0.00,8.24
02-03,0423,01,HUTCHINSON,0 ,0,District Totals: ,43,MCLEOD,06E,10.00,1.00,1.00,4.00,3.00,1.00,0.00,1.00,1.00,0.00,1.00,6.00,2.00,1.00,1.30,2.00,4.00,197.42,1.24,8.00,60.47,28.11,2.38,97.22
02-03,0424,01,LESTER PRAIRIE,0 ,0,District Totals: ,43,MCLEOD,06E,2.67,1.00,0.00,0.67,0.00,0.00,1.00,0.00,0.00,0.00,0.17,0.00,0.83,0.00,0.20,0.20,0.50,33.41,0.33,1.00,12.17,1.33,0.20,18.38
02-03,0432,01,MAHNOMEN,0 ,0,District Totals: ,44,MAHNOMEN,02,4.00,1.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.40,1.00,1.00,0.00,0.40,0.00,2.33,61.62,0.00,3.00,16.00,10.00,2.28,30.34
02-03,0435,01,WAUBUN,0 ,0,District Totals: ,44,MAHNOMEN,02,2.83,1.00,0.00,1.00,0.00,0.83,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.37,1.00,0.70,51.06,1.00,3.00,15.00,6.53,1.17,24.36
02-03,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS,0 ,0,District Totals: ,45,MARSHALL,01,2.99,1.00,0.00,1.66,0.00,0.33,0.00,0.50,0.00,0.00,0.26,0.40,0.00,0.60,0.00,0.00,1.00,30.74,0.40,1.00,8.00,4.73,0.86,15.75
02-03,0447,01,GRYGLA,0 ,0,District Totals: ,45,MARSHALL,01,1.27,0.60,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,19.16,0.00,1.00,6.00,1.33,1.42,9.41
02-03,0458,01,TRUMAN,0 ,0,District Totals: ,46,MARTIN,09,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.03,0.00,0.00,2.38,0.50,0.84,0.00,0.00,1.00,1.00,27.19,0.97,1.00,9.60,2.33,0.17,13.12
02-03,0463,01,EDEN VALLEY-WATKINS,0 ,0,District Totals: ,47,MEEKER,06E,3.40,0.50,0.00,1.33,0.00,0.57,1.00,0.73,0.00,0.00,0.84,0.83,0.00,0.80,0.00,1.00,1.90,57.43,0.27,3.00,18.50,8.54,0.50,26.62
02-03,0465,01,LITCHFIELD,0 ,0,District Totals: ,47,MEEKER,06E,5.60,1.00,0.00,3.00,1.00,0.60,0.00,1.00,0.00,0.00,1.60,2.00,2.00,1.00,0.00,1.50,4.00,124.68,1.44,3.50,31.00,16.72,1.00,71.02
02-03,0466,01,DASSEL-COKATO,0 ,0,District Totals: ,47,MEEKER,06E,8.40,1.00,0.00,4.00,1.00,0.40,2.00,2.00,0.00,0.00,0.00,1.00,4.00,1.00,0.00,4.00,2.53,131.29,0.00,4.00,42.00,15.26,2.52,67.51
02-03,0473,01,ISLE,0 ,0,District Totals: ,48,MILLE LACS,07E,1.27,1.00,0.00,0.27,0.00,0.00,0.00,0.23,0.07,0.00,2.17,0.00,0.83,0.00,0.23,0.00,1.00,38.88,0.39,2.10,12.92,4.00,0.33,19.14
02-03,0477,01,PRINCETON,0 ,0,District Totals: ,48,MILLE LACS,07E,9.00,1.00,0.00,4.00,3.00,1.00,0.00,0.83,0.30,0.00,0.50,5.00,4.00,1.00,1.20,1.00,6.40,184.76,1.66,6.00,57.49,23.39,4.66,91.56
02-03,0480,01,ONAMIA,0 ,0,District Totals: ,48,MILLE LACS,07E,4.17,1.00,0.00,2.00,0.00,0.17,1.00,0.00,0.00,0.00,0.00,0.17,2.00,0.00,0.00,1.00,2.00,60.62,1.50,3.00,15.50,11.84,1.33,27.45
02-03,0482,01,LITTLE FALLS,0 ,0,District Totals: ,49,MORRISON,05,8.00,1.00,0.00,4.00,3.00,0.00,0.00,1.00,0.00,0.47,0.00,3.50,2.00,1.00,1.13,5.50,4.53,194.77,0.00,8.00,42.80,37.42,6.17,100.38
02-03,0484,01,PIERZ,0 ,0,District Totals: ,49,MORRISON,05,3.50,1.00,0.00,2.00,0.00,0.50,0.00,0.00,0.00,0.00,0.67,1.00,2.00,1.00,0.50,1.00,2.00,68.09,1.00,3.00,19.02,9.64,3.06,32.37
02-03,0485,01,ROYALTON,0 ,0,District Totals: ,49,MORRISON,05,3.23,1.00,0.00,2.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,1.00,0.67,0.00,0.00,0.60,1.70,48.42,0.00,1.00,14.00,7.34,1.79,24.29
02-03,0486,01,SWANVILLE,0 ,0,District Totals: ,49,MORRISON,05,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.00,31.65,0.00,1.00,9.00,4.08,0.00,17.57
02-03,0487,01,UPSALA,0 ,0,District Totals: ,49,MORRISON,05,1.60,0.50,0.00,1.00,0.00,0.10,0.00,0.07,0.00,0.00,0.17,0.00,0.67,0.00,0.10,0.33,1.00,31.28,0.00,1.00,10.00,3.58,0.00,16.70
02-03,0492,01,AUSTIN,0 ,0,District Totals: ,50,MOWER,10,12.00,1.00,0.00,6.00,2.50,2.00,0.50,2.00,5.00,0.00,0.00,4.00,4.00,0.00,2.02,2.00,7.00,255.52,2.00,10.00,63.00,45.68,8.80,126.04
02-03,0495,01,GRAND MEADOW,0 ,0,District Totals: ,50,MOWER,10,2.20,1.00,0.00,1.00,0.00,0.20,0.00,0.00,0.00,0.00,2.01,0.61,0.63,0.00,0.00,1.00,0.50,25.40,0.50,1.00,7.00,4.56,0.62,11.72
02-03,0497,01,LYLE,0 ,0,District Totals: ,50,MOWER,10,2.03,1.00,0.00,1.00,0.00,0.03,0.00,0.03,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,1.00,22.74,0.17,1.34,5.00,2.30,0.00,13.93
02-03,0499,01,LEROY,0 ,0,District Totals: ,50,MOWER,10,2.23,0.50,0.00,1.50,0.00,0.23,0.00,0.40,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.50,30.62,0.63,1.00,8.00,4.67,1.60,14.72
02-03,0500,01,SOUTHLAND,0 ,0,District Totals: ,50,MOWER,10,3.50,1.00,0.00,2.00,0.00,0.50,0.00,0.37,0.00,0.00,0.03,1.00,1.50,0.00,0.00,1.00,1.00,47.20,0.97,2.00,10.00,7.84,1.62,24.77
02-03,0505,01,FULDA,0 ,0,District Totals: ,51,MURRAY,08,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.51,0.33,0.67,0.90,0.40,0.00,1.00,42.54,0.00,2.00,12.00,6.87,1.79,19.88
02-03,0507,01,NICOLLET,0 ,0,District Totals: ,52,NICOLLET,09,1.83,0.83,0.00,0.83,0.00,0.17,0.00,0.00,0.00,0.00,0.85,0.67,0.00,0.00,0.23,1.00,0.73,20.81,0.43,1.00,5.83,1.71,0.97,10.87
02-03,0508,01,ST. PETER,0 ,0,District Totals: ,52,NICOLLET,09,6.43,1.00,0.00,2.83,1.60,1.00,0.00,1.00,0.00,0.00,1.51,2.83,2.50,1.00,1.13,5.50,3.80,130.42,3.80,6.00,35.00,25.34,0.00,60.28
02-03,0511,01,ADRIAN,0 ,0,District Totals: ,53,NOBLES,08,1.63,0.63,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,1.00,0.60,0.00,0.33,1.00,1.00,47.05,0.63,1.80,14.34,5.24,0.54,24.50
02-03,0513,01,BREWSTER,0 ,0,District Totals: ,53,NOBLES,08,0.94,0.27,0.00,0.50,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.27,11.65,0.33,1.00,6.00,1.29,0.00,3.03
02-03,0514,01,ELLSWORTH,0 ,0,District Totals: ,53,NOBLES,08,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,20.60,0.00,0.80,6.00,3.10,0.00,10.70
02-03,0516,01,ROUND LAKE,0 ,0,District Totals: ,53,NOBLES,08,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.27,17.67,0.00,0.00,0.00,1.17,0.48,16.02
02-03,0518,01,WORTHINGTON,0 ,0,District Totals: ,53,NOBLES,08,10.00,1.00,0.00,3.00,3.00,2.00,1.00,0.00,0.00,0.99,1.18,4.00,3.00,1.00,2.00,0.00,4.00,154.54,1.00,4.00,41.00,26.02,2.82,79.70
02-03,0531,01,BYRON,0 ,0,District Totals: ,55,OLMSTED,10,4.50,1.00,0.00,3.00,0.00,0.50,0.00,0.50,1.00,0.00,0.00,3.00,1.00,1.00,0.73,1.00,3.00,93.21,0.00,3.00,31.84,14.65,0.99,42.73
02-03,0533,01,DOVER-EYOTA,0 ,0,District Totals: ,55,OLMSTED,10,3.50,1.00,0.00,2.00,0.00,0.00,0.50,0.50,0.00,0.00,0.66,1.00,1.00,2.00,0.00,0.50,1.00,68.16,0.97,4.00,22.00,9.18,1.32,30.69
02-03,0534,01,STEWARTVILLE,0 ,0,District Totals: ,55,OLMSTED,10,5.47,1.00,0.00,3.47,0.00,1.00,0.00,2.00,0.00,0.00,0.60,3.00,1.83,1.00,1.13,1.00,2.60,104.08,0.77,3.50,33.00,16.12,3.00,47.69
02-03,0535,01,ROCHESTER,0 ,0,District Totals: ,55,OLMSTED,10,42.00,1.00,0.00,22.00,13.00,3.00,3.00,1.50,0.00,0.00,24.44,33.01,17.70,3.00,8.70,12.20,22.70,933.86,0.00,35.00,284.05,138.54,29.77,446.50
02-03,0542,01,BATTLE LAKE,0 ,0,District Totals: ,56,OTTER TAIL,04,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,1.00,1.00,0.00,0.40,0.00,0.23,36.27,0.30,1.00,13.00,3.23,1.00,17.74
02-03,0544,01,FERGUS FALLS,0 ,0,District Totals: ,56,OTTER TAIL,04,8.00,1.00,0.00,4.00,1.00,1.00,1.00,0.00,0.00,0.00,5.00,5.99,3.01,1.00,2.10,0.00,9.40,185.93,5.54,6.00,49.00,32.03,5.49,87.87
02-03,0545,01,HENNING,0 ,0,District Totals: ,56,OTTER TAIL,04,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,1.00,0.00,0.20,0.10,0.60,29.23,0.66,1.00,8.33,4.30,0.50,14.44
02-03,0547,01,PARKERS PRAIRIE,0 ,0,District Totals: ,56,OTTER TAIL,04,2.00,0.50,0.00,1.50,0.00,0.00,0.00,0.00,0.24,0.00,0.00,1.00,0.00,0.00,0.20,0.40,1.00,43.33,0.43,1.00,12.00,4.87,0.83,24.20
02-03,0548,01,PELICAN RAPIDS,0 ,0,District Totals: ,56,OTTER TAIL,04,3.63,1.00,0.00,2.00,0.00,0.00,0.63,0.00,0.00,0.00,1.36,1.00,1.67,0.00,0.60,0.00,1.40,83.19,0.00,4.00,24.00,8.38,2.38,44.43
02-03,0549,01,PERHAM,0 ,0,District Totals: ,56,OTTER TAIL,04,4.83,1.00,0.00,3.00,0.00,0.17,0.66,0.00,0.33,0.00,0.80,2.00,2.00,1.00,1.00,2.00,3.50,106.59,1.50,3.23,28.66,16.29,2.30,54.61
02-03,0550,01,UNDERWOOD,0 ,0,District Totals: ,56,OTTER TAIL,04,2.67,1.00,0.00,1.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.80,33.91,0.66,1.00,11.00,3.07,0.00,18.18
02-03,0553,01,NEW YORK MILLS,0 ,0,District Totals: ,56,OTTER TAIL,04,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,1.33,1.00,0.00,0.20,0.20,1.50,47.39,0.00,2.00,15.53,6.93,1.44,21.49
02-03,0561,01,GOODRIDGE,0 ,0,District Totals: ,57,PENNINGTON,01,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,16.62,0.00,0.60,5.83,1.02,0.40,8.77
02-03,0564,01,THIEF RIVER FALLS,0 ,0,District Totals: ,57,PENNINGTON,01,9.00,1.00,0.00,3.00,3.00,1.00,1.00,0.00,0.00,0.00,4.66,4.00,3.00,0.00,1.00,1.00,4.00,146.27,3.00,4.50,32.50,20.73,3.67,81.87
02-03,0577,01,WILLOW RIVER,0 ,0,District Totals: ,58,PINE,07E,2.50,1.00,0.00,1.50,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.50,0.67,0.67,0.00,0.50,36.92,0.00,2.00,12.00,4.00,0.67,18.25
02-03,0578,01,PINE CITY,0 ,0,District Totals: ,58,PINE,07E,4.20,1.00,0.00,3.00,0.00,0.20,0.00,1.20,0.00,0.00,0.43,1.67,2.00,1.00,1.00,0.00,1.87,106.05,1.00,3.00,34.35,12.77,0.04,54.89
02-03,0581,01,EDGERTON,0 ,0,District Totals: ,59,PIPESTONE,08,1.37,0.37,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.00,0.00,0.80,0.00,1.00,24.77,0.80,1.10,6.00,2.65,0.68,13.54
02-03,0584,01,RUTHTON,0 ,0,District Totals: ,59,PIPESTONE,08,1.27,0.27,0.00,1.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.50,0.00,0.07,0.40,0.90,18.37,0.64,1.60,10.00,1.97,0.00,4.16
02-03,0592,01,CLIMAX,0 ,0,District Totals: ,60,POLK,01,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.27,0.60,1.00,18.34,0.37,0.60,5.17,2.30,0.00,9.90
