SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
16-17,38,1,RED LAKE PUBLIC SCHOOL DISTRICT                   ,50,41,RED LAKE MIDDLE LEVEL ALC                         ,4,Beltrami                                          ,1,1.5,1.5,0,0,0,0,0,0,0,0,0,1.5,0,0,5,1,0.5,0,0,0,0,0,0,1.5,0,0,0,34,0,0,1,0.5,0,0
16-17,38,1,RED LAKE PUBLIC SCHOOL DISTRICT                   ,90,70,RED LAKE JUVENILE DETENTION FACLTY                ,4,Beltrami                                          ,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,1,0,0,0,0,1,0,0,0,50,0,0,0,0,1,0
16-17,38,1,RED LAKE PUBLIC SCHOOL DISTRICT                   ,0,0,Totals                                            ,4,Beltrami                                          ,1,136.96,36.97,99.99,3.99,7,0,1,0,0,0,0,32.98,91.99,5,14,26,20.99,26.98,40.99,15,5,1,1,118.96,17,0,0,44,5,9,16,39.97,45,21.99
16-17,47,1,SAUK RAPIDS-RICE PUBLIC SCHOOLS                   ,1,32,SAUK RAPIDS-RICE SENIOR HIGH                      ,5,Benton                                            ,7,74.77,34.44,40.33,0,1,0,0,0,0,0,0,34.44,39.33,2,15,21,6.4,8.02,17.91,10,5,3.44,0,27.33,47.44,0,0,41,3,11,9.69,20.72,21,9.36
16-17,47,1,SAUK RAPIDS-RICE PUBLIC SCHOOLS                   ,3,10,MISSISSIPPI HEIGHTS ELEMENTARY                    ,5,Benton                                            ,7,50.66,8,42.66,0,0,0,0,0,0,0,0,8,42.66,4.5,13,13.5,9.99,3.17,8,6,5,5,0,22.67,27.99,0,0,39,7,6,1.99,12.67,15,8
16-17,47,1,SAUK RAPIDS-RICE PUBLIC SCHOOLS                   ,6,10,RICE ELEMENTARY                                   ,5,Benton                                            ,7,19.29,2.2,17.09,0,0,0,0,0,0,0,0,2.2,17.09,1,13,2.43,6,5,2,2.86,1,0,0,9.43,9.86,0,0,39,1.2,3.2,3,6,4.86,1.03
16-17,47,1,SAUK RAPIDS-RICE PUBLIC SCHOOLS                   ,7,10,PLEASANT VIEW ELEMENTARY                          ,5,Benton                                            ,7,47.22,9.8,37.42,0,0,0,0,0,0,0,0,9.8,37.42,3.67,12,18.27,4.99,4.33,9,5.63,3,2,0,29.59,17.63,0,0,37,6.8,10.47,3.99,10.33,11.63,4
16-17,47,1,SAUK RAPIDS-RICE PUBLIC SCHOOLS                   ,8,71,SAUK RAPIDS ECFE                                  ,5,Benton                                            ,7,6.36,0.47,5.89,0,0,0,0,0,0,0,0,0.47,5.89,0,14,1.86,0.57,1.7,1.16,0.17,0.7,0.2,0,5.49,0.87,0,0,45,0.67,0.33,0.33,1.57,2.2,1.26
16-17,47,1,SAUK RAPIDS-RICE PUBLIC SCHOOLS                   ,9,20,SAUK RAPIDS-RICE MIDDLE SCHOOL                    ,5,Benton                                            ,7,54.56,20.84,33.72,0,0,0,0,0,0,0,0,20.84,33.72,2.9,17,11.85,5.62,1.17,12.01,13.93,6,3.98,0,17.03,37.53,0,0,42,3.89,5.96,3,11.75,20.99,8.97
16-17,47,1,SAUK RAPIDS-RICE PUBLIC SCHOOLS                   ,0,0,Totals                                            ,5,Benton                                            ,7,252.86,75.75,177.11,0,1,0,0,0,0,0,0,75.75,176.11,14.07,15,68.91,33.57,23.39,50.08,38.59,20.7,14.62,0,111.54,141.32,0,0,41,22.56,36.96,22,63.04,75.68,32.62
16-17,51,1,FOLEY PUBLIC SCHOOL DISTRICT                      ,0,0,FOLEY PUBLIC SCHOOL DISTRICT                      ,5,Benton                                            ,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,1,0,0,41,0,0,0,1,0,0
16-17,51,1,FOLEY PUBLIC SCHOOL DISTRICT                      ,10,10,FOLEY ELEMENTARY                                  ,5,Benton                                            ,7,42,3.58,38.42,0,0,0,0,0,0,0,0,3.58,38.42,2,19,6.99,3.98,9.89,8.09,2.99,2.07,4.98,0,20.53,21.47,0,0,45,2,1.99,3.99,14.48,9.91,9.63
16-17,51,1,FOLEY PUBLIC SCHOOL DISTRICT                      ,20,32,FOLEY SENIOR HIGH                                 ,5,Benton                                            ,7,30.71,12.99,17.72,0,0,0,0,0,0,0,0,12.99,17.72,1.02,16,5.07,4.58,7.42,4.21,4.08,1.86,1.45,0,14.03,16.68,0,0,41,1.02,4.42,5.39,10.28,5.94,3.66
16-17,51,1,FOLEY PUBLIC SCHOOL DISTRICT                      ,30,10,FOLEY INTERMEDIATE ELEMENTARY                     ,5,Benton                                            ,7,41.64,15.26,26.38,0,0,0,0,0,0,0,0,15.26,26.38,0.57,17,3.63,6.09,8.63,9.57,3.04,8.16,2.52,0,16.76,24.88,0,0,41,1.59,1.02,9.15,7.58,19.78,2.52
16-17,51,1,FOLEY PUBLIC SCHOOL DISTRICT                      ,0,0,Totals                                            ,5,Benton                                            ,7,115.35,31.83,83.52,0,0,0,0,0,0,0,0,31.83,83.52,3.59,17,16.69,14.65,25.94,21.87,10.11,12.09,8.95,0,51.32,64.03,0,0,42,4.61,7.43,18.53,33.34,35.63,15.81
16-17,75,1,ST. CLAIR PUBLIC SCHOOL DISTRICT                  ,0,0,ST. CLAIR PUBLIC SCHOOL DISTRICT                  ,7,Blue Earth                                        ,9,0.56,0.56,0,0,0,0,0,0,0,0,0,0.56,0,0,21,0,0,0,0,0.56,0,0,0,0.56,0,0,0,45,0,0,0,0,0.56,0
16-17,75,1,ST. CLAIR PUBLIC SCHOOL DISTRICT                  ,10,10,ST. CLAIR ELEMENTARY                              ,7,Blue Earth                                        ,9,27.76,6.71,21.05,0,0,0,0,0,0,0,0,6.71,21.05,1,13,7.7,5.83,1,9.35,1.88,1,1,0,21.56,6,0,0,40,4,3.5,3.04,5.69,9.53,2
16-17,75,1,ST. CLAIR PUBLIC SCHOOL DISTRICT                  ,20,33,ST. CLAIR SECONDARY                               ,7,Blue Earth                                        ,9,17.69,6.53,11.16,0,0,0,0,0,0,0,0,6.53,11.16,0,14,3.85,3.52,3.51,1.45,4.19,0,1.17,0,14.09,3.53,0,0,39,1,3.65,4.51,1.15,5.37,2.01
16-17,75,1,ST. CLAIR PUBLIC SCHOOL DISTRICT                  ,0,0,Totals                                            ,7,Blue Earth                                        ,9,46.01,13.8,32.21,0,0,0,0,0,0,0,0,13.8,32.21,1,14,11.55,9.35,4.51,10.8,6.63,1,2.17,0,36.21,9.53,0,0,40,5,7.15,7.55,6.84,15.46,4.01
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,0,0,MANKATO PUBLIC SCHOOL DISTRICT                    ,7,Blue Earth                                        ,9,10.73,0,10.73,0,0,0,0,0,0,0,0,0,10.73,0,13,0.67,0.39,0.07,1,6,2,0.2,0,3.54,6.6,0,0,47,0,0.2,0,3.03,4.4,3.1
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,10,10,KENNEDY ELEMENTARY                                ,7,Blue Earth                                        ,9,30.37,2.53,27.84,0,0,0,0,0,0,0,0,2.53,27.84,1,12,9.67,6,3.53,5.17,4,1,1,0,17.2,12.17,0,1,38,3,4.67,5.53,8.67,5.5,3
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,20,10,HOOVER ELEMENTARY                                 ,7,Blue Earth                                        ,9,30.77,2.47,28.3,0,0,0,0,0,0,0,0,2.47,28.3,0.51,12,5.5,7,7.27,4,5,0,2,0,9.77,20,0,1,36,2.51,3.99,8.27,7,7,2
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,30,10,JEFFERSON ELEMENTARY                              ,7,Blue Earth                                        ,9,18.1,2,16.1,0,0,0,0,0,0,0,0,2,16.1,1.5,10,4.5,6.87,2.43,2.43,1.87,0,0,1,7.67,9.43,0,0,38,2.5,4,1,6.3,1.87,2.43
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,40,10,MONROE ELEMENTARY                                 ,7,Blue Earth                                        ,9,30.7,6.16,24.54,0,0,0,0,0,0,0,0,6.16,24.54,1,16,4.63,4,5,5.3,4,4.77,1,0,12.77,17.4,0,0.53,43,1,4,2.63,7.53,10,5.54
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,50,10,ROOSEVELT ELEMENTARY                              ,7,Blue Earth                                        ,9,26.37,5.07,21.3,0,0,0,0,0,0,0,0,5.07,21.3,0,16,2.1,4,5.57,7.57,4.13,0,3,0,9.8,16.57,0,0,40,1,2.1,3,8.57,8.13,3.57
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,60,10,BRIDGES COMMUNITY ELEMENTARY                      ,7,Blue Earth                                        ,9,12.1,2.84,9.26,0,0,0,0,0,0,0,0,2.84,8.26,0,11,1.57,2.4,4.2,0.7,2,0.23,0,0,6.03,4.6,0,0.47,38,1,1.2,3.77,2.67,2,1.46
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,70,10,ROSA PARKS ELEMENTARY SCHOOL                      ,7,Blue Earth                                        ,9,36.57,3,33.57,0,0,0,0,0,0,0,0,3,32.57,0,12,7.6,11.2,5.3,5.8,2,2,1.67,0,14.27,20.3,0,1,38,1,8.8,7.1,7.6,8.6,3.47
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,80,10,WASHINGTON ELEMENTARY                             ,7,Blue Earth                                        ,9,28.04,3.33,24.71,0,0,0,0,0,0,0,0,3.33,24.71,1.2,14,6.79,4.33,4,4,5.79,3.13,0,0,11.45,16.59,0,0,39,0.8,5.99,4.33,6.8,7.13,2.99
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,90,10,FRANKLIN ELEMENTARY                               ,7,Blue Earth                                        ,9,38,3.67,34.33,0,0,0,0,0,0,0,0,3.67,33.33,0.33,13,6.33,8.67,11,4,2.67,2,2.33,0,18.33,17.67,0,1,37,1.33,8,8.67,9.67,6,4.33
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,130,32,MANKATO WEST SENIOR HIGH                          ,7,Blue Earth                                        ,9,63.43,28.31,35.12,0,0,0,0,1,0,0,0,27.31,35.12,0,15,13.67,9.77,11.86,8.49,10.64,4,4,0,21.41,38.95,0,3,39,2,13.17,10.6,15.38,15.28,7
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,150,10,EAGLE LAKE ELEMENTARY                             ,7,Blue Earth                                        ,9,24.65,3,21.65,0,0,0,0,0,0,0,0,3,21.65,0.2,14,6.6,2.05,5,4,4.33,1.67,1,0,9.27,15.33,0,0,39,0.6,6,1,6.38,8.67,2
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,160,32,MANKATO EAST SENIOR HIGH                          ,7,Blue Earth                                        ,9,64.64,34.31,30.33,0,0,0,0,0,0,0,0,34.31,29.33,3.8,14,13.74,15.67,10.63,8.5,7.17,3,3.33,0,34.63,29.01,0,0,38,7.8,11.34,10.67,15.4,12.1,7.33
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,170,50,SPECIAL EDUCATION                                 ,7,Blue Earth                                        ,9,12,0,12,0,0,0,0,0,0,0,0,0,12,0,14,1,4,3,1,2,1,0,0,3,9,0,0,38,0,1,3,6,1,1
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,190,20,Dakota Meadows Middle School                      ,7,Blue Earth                                        ,9,49.3,16.8,32.5,0,0,0,0,0,0,0,0,16.8,31.5,1,13,9.31,10.79,6.2,9,6,3,3,0,21.32,25.98,1,0,37,1,11.3,7.2,14.8,9,6
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,200,20,Prairie Winds Middle School                       ,7,Blue Earth                                        ,9,51.87,20.67,31.2,0,0,0,1,0,0,0,0,19.67,30.2,1,14,7,14,11.2,8,4,5,1.67,0,20.67,28.2,0,2,39,4,8,8,15.2,13,3.67
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,220,41,CENTRAL HIGH  AREA LEARNING CENTER                ,7,Blue Earth                                        ,9,7.93,3.53,4.4,0,0,0,0,0,0,0,0,3.53,4.4,0,14,0.4,3.73,1.4,0.6,1.8,0,0,0,4.4,3.53,0,0,39,0,0.4,4.53,0.6,1.6,0.8
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,260,41,CENTRAL FREEDOM SCHOOL                            ,7,Blue Earth                                        ,9,1.2,0.8,0.4,0,0,0,0,0,0,0,0,0.8,0.4,0,12,0.2,0.4,0,0.4,0.2,0,0,0,1,0.2,0,0,39,0,0.2,0.2,0.2,0.4,0.2
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,370,50,FUTURES PROGRAM                                   ,7,Blue Earth                                        ,9,6.22,2,4.22,0,0,0,0,0,0,0,0,2,4.22,0,7,2.22,3,0,0,1,0,0,0,3.22,3,0,0,32,0,2.22,3,0,1,0
16-17,77,1,MANKATO PUBLIC SCHOOL DISTRICT                    ,0,0,Totals                                            ,7,Blue Earth                                        ,9,542.99,140.49,402.5,0,0,0,1,1,0,0,0,138.49,396.5,11.54,13,103.5,118.27,97.66,79.96,74.6,32.8,24.2,1,229.75,294.53,1,10,39,29.54,96.58,92.5,141.8,122.68,59.89
16-17,81,1,COMFREY PUBLIC SCHOOL DISTRICT                    ,0,0,COMFREY PUBLIC SCHOOL DISTRICT                    ,8,Brown                                             ,9,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,22,0,0,0,0,0.5,0,0,0,0.5,0,0,0,45,0,0,0,0,0.5,0
16-17,81,1,COMFREY PUBLIC SCHOOL DISTRICT                    ,10,10,COMFREY ELEMENTARY                                ,8,Brown                                             ,9,8.48,0.57,7.91,0,0,0,0,0,0,0,0,0.57,7.91,0,16,1.57,1,0,2.74,0.17,0,3,0,6.22,2.16,0,0,46,0,1.17,0.4,1.65,1.27,3.99
16-17,81,1,COMFREY PUBLIC SCHOOL DISTRICT                    ,20,33,COMFREY SECONDARY                                 ,8,Brown                                             ,9,7.16,2.47,4.69,0,0,0,0,0,0,0,0,2.47,4.69,2.04,9,4.51,0,0,0.7,1.35,0.6,0,0,5.37,1.79,0,0,33,2.04,1.87,0.6,0.36,1.95,0.34
16-17,81,1,COMFREY PUBLIC SCHOOL DISTRICT                    ,0,0,Totals                                            ,8,Brown                                             ,9,16.14,3.04,13.1,0,0,0,0,0,0,0,0,3.04,13.1,2.04,12,6.08,1,0,3.44,2.02,0.6,3,0,12.09,3.95,0,0,38,2.04,3.04,1,2.01,3.72,4.33
16-17,84,1,SLEEPY EYE PUBLIC SCHOOL DISTRICT                 ,10,10,SLEEPY EYE ELEMENTARY                             ,8,Brown                                             ,9,24.59,3.78,20.81,0,0,0,0,0,0,0,0,3.78,20.81,2,14,9.11,4.86,2,2.05,1.6,0.97,3,0,19.57,5.02,0,0,40,2.04,4.58,3.96,5.49,3.62,4.9
16-17,84,1,SLEEPY EYE PUBLIC SCHOOL DISTRICT                 ,20,33,SLEEPY EYE SEC.                                   ,8,Brown                                             ,9,19.28,6.19,13.09,0,0,0,0,0,1,0,0,6.19,12.09,0,14,4.4,2,3.02,2.81,3.4,1.65,1,0,11.66,7.62,0,0,41,0.58,2.33,2,6.49,4.85,3.03
16-17,84,1,SLEEPY EYE PUBLIC SCHOOL DISTRICT                 ,0,0,Totals                                            ,8,Brown                                             ,9,43.87,9.97,33.9,0,0,0,0,0,1,0,0,9.97,32.9,2,14,13.51,6.86,5.02,4.86,5,2.62,4,0,31.23,12.64,0,0,41,2.62,6.91,5.96,11.98,8.47,7.93
16-17,85,1,SPRINGFIELD PUBLIC SCHOOL DISTRICT                ,1,33,SPRINGFIELD SECONDARY                             ,8,Brown                                             ,9,20.37,11.64,8.73,0,0,0,0,0,0,0,0,11.64,8.53,3,11,9.33,0.8,2.17,2.25,3.01,2.61,0,0,12.18,7.99,0,0,35,4.55,4.78,3,1,6.42,0.62
16-17,85,1,SPRINGFIELD PUBLIC SCHOOL DISTRICT                ,2,10,SPRINGFIELD ELEMENTARY                            ,8,Brown                                             ,9,22.17,5.75,16.42,0,0,0,0,0,0,0,0,5.75,16.42,0.67,15,6.39,4.17,2,1.56,3.1,2,1,0,18.9,3.14,0,0,42,3.08,3.34,4.14,3,4.95,3.66
16-17,85,1,SPRINGFIELD PUBLIC SCHOOL DISTRICT                ,0,0,Totals                                            ,8,Brown                                             ,9,42.54,17.39,25.15,0,0,0,0,0,0,0,0,17.39,24.95,3.67,13,15.72,4.97,4.17,3.81,6.11,4.61,1,0,31.08,11.13,0,0,38,7.63,8.12,7.14,4,11.37,4.28
16-17,88,1,NEW ULM PUBLIC SCHOOL DISTRICT                    ,0,0,NEW ULM PUBLIC SCHOOL DISTRICT                    ,8,Brown                                             ,9,0.13,0,0.13,0,0,0,0,0,0,0,0,0,0.13,0,9,0,0.13,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0.13,0,0
16-17,88,1,NEW ULM PUBLIC SCHOOL DISTRICT                    ,20,10,JEFFERSON ELEMENTARY                              ,8,Brown                                             ,9,46.51,2.67,43.84,0,0,0,0,0,0,0,0,2.67,43.84,2.83,13,13.83,10.83,5.33,3,3.86,6.83,1,0,40.49,6,0,0,39,2.83,7.17,7.66,13,11.18,4.67
16-17,88,1,NEW ULM PUBLIC SCHOOL DISTRICT                    ,30,10,WASHINGTON ELEMENTARY                             ,8,Brown                                             ,9,14.07,1.34,12.73,0,0,0,0,0,0,0,0,1.34,12.73,1.17,17,2.34,2.17,3,1,3.22,1.17,1,0,10.02,4,0,0,41,1.17,3,1.34,5,1.22,2.34
16-17,88,1,NEW ULM PUBLIC SCHOOL DISTRICT                    ,40,20,NEW ULM MIDDLE SCHOOL                             ,8,Brown                                             ,9,40.6,12,28.6,0,1,0,0,0,0,0,0,12,27.6,2,15,9.83,5,9.33,4,3.44,4,5,0,30.56,10,0,0,41,1,6.83,6,6,12.77,8
16-17,88,1,NEW ULM PUBLIC SCHOOL DISTRICT                    ,50,32,NEW ULM HIGH SCHOOL                               ,8,Brown                                             ,9,38.36,17,21.36,0,0,0,0,0,0,0,0,17,21.36,1,14,8.6,7,3.36,5,11.2,2.2,0,0,24.93,13.4,0,0,39,3.2,4,5,12.43,10.73,3
16-17,88,1,NEW ULM PUBLIC SCHOOL DISTRICT                    ,90,85,NEW ULM SCHOOL READINESS PROGRAM                  ,8,Brown                                             ,9,2.6,0,2.6,0,0,0,0,0,0,0,0,0,2.6,0,24,0,0,0,0,1.8,0.8,0,0,1.8,0.8,0,0,48,0,0,0,0,2.6,0
16-17,88,1,NEW ULM PUBLIC SCHOOL DISTRICT                    ,120,84,NEW ULM ECFE                                      ,8,Brown                                             ,9,1.08,0,1.08,0,0,0,0,0,0,0,0,0,1.08,0,6,0.44,0.57,0.07,0,0,0,0,0.24,0.84,0,0,0,35,0.07,0.5,0,0.44,0.07,0
16-17,88,1,NEW ULM PUBLIC SCHOOL DISTRICT                    ,0,0,Totals                                            ,8,Brown                                             ,9,143.35,33.01,110.34,0,1,0,0,0,0,0,0,33.01,109.34,7,14,35.04,25.7,21.09,13,23.52,15,7,0.24,108.64,34.2,0,0,40,8.27,21.5,20,37,38.57,18.01
16-17,91,1,BARNUM PUBLIC SCHOOL DISTRICT                     ,0,0,BARNUM PUBLIC SCHOOL DISTRICT                     ,9,Carlton                                           ,3,1.1,0.1,1,0,0,0,0,0,0,0,0,0.1,1,0,11,0.1,0.73,0.1,0.08,0.09,0,0,0,0,0,0,0,39,0,0,0.05,0.45,0,0.6
16-17,91,1,BARNUM PUBLIC SCHOOL DISTRICT                     ,1,10,BARNUM ELEMENTARY                                 ,9,Carlton                                           ,3,31.56,4.5,27.06,0,0,0,0,0,0,0,0,4.5,27.06,1.53,13,4.23,8,8,6.5,3,0.83,1,0,13.06,18.5,0,0,41,1,3,5,13.73,3.33,5.5
16-17,91,1,BARNUM PUBLIC SCHOOL DISTRICT                     ,2,33,BARNUM SECONDARY                                  ,9,Carlton                                           ,3,24.06,10.18,13.88,0,0,0,0,0,0,0,0,10.18,13.88,1,14,2.34,6.85,5.04,3.34,5.82,0.67,0,0,5.85,18.21,0,0,40,1,1.83,6.36,6.37,6.49,2.01
16-17,91,1,BARNUM PUBLIC SCHOOL DISTRICT                     ,0,0,Totals                                            ,9,Carlton                                           ,3,56.72,14.78,41.94,0,0,0,0,0,0,0,0,14.78,41.94,2.53,13,6.67,15.58,13.14,9.92,8.91,1.5,1,0,18.91,36.71,0,0,40,2,4.83,11.41,20.55,9.82,8.11
16-17,93,1,CARLTON PUBLIC SCHOOL DISTRICT                    ,0,0,CARLTON PUBLIC SCHOOL DISTRICT                    ,9,Carlton                                           ,3,0.45,0.1,0.35,0,0,0,0,0,0,0,0,0.1,0.35,0,11,0.1,0.11,0.1,0.09,0.05,0,0,0,0,0.09,0,0,38,0,0,0.03,0.42,0,0
16-17,93,1,CARLTON PUBLIC SCHOOL DISTRICT                    ,1,33,CARLTON SECONDARY                                 ,9,Carlton                                           ,3,18.65,6.05,12.6,0,0,0,0,0,0.6,0,0,6.05,12,1,14,5.21,3.39,3.2,1.04,3.77,0,2.04,0.6,14.01,4.04,0,0,43,0,3.19,3.21,3.6,4.01,4.64
16-17,93,1,CARLTON PUBLIC SCHOOL DISTRICT                    ,2,10,SOUTH TERRACE ELEMENTARY                          ,9,Carlton                                           ,3,18.18,4.2,13.98,0,0,0,0,0,0,0,0,4.2,13.98,1.8,12,8.07,2,1.6,0.98,4.53,1,0,0,13.18,5,0,0,45,1.8,3.27,2,0.2,6.83,4.08
16-17,93,1,CARLTON PUBLIC SCHOOL DISTRICT                    ,3,74,MASH-KA-WISEN                                     ,9,Carlton                                           ,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,1
16-17,93,1,CARLTON PUBLIC SCHOOL DISTRICT                    ,0,0,Totals                                            ,9,Carlton                                           ,3,38.28,11.35,26.93,0,0,0,0,0,0.6,0,0,11.35,26.33,2.8,13,13.38,5.5,4.9,2.11,8.35,1,2.04,0.6,27.19,9.13,0,0,44,1.8,6.46,5.24,4.22,10.84,9.72
16-17,94,1,CLOQUET PUBLIC SCHOOL DISTRICT                    ,0,0,CLOQUET PUBLIC SCHOOL DISTRICT                    ,9,Carlton                                           ,3,0.65,0.1,0.55,0,0,0,0,0,0,0,0,0.1,0.55,0,11,0.11,0.21,0.1,0.08,0.15,0,0,0,0,0,0,0,39,0,0,0,0.64,0.01,0
16-17,94,1,CLOQUET PUBLIC SCHOOL DISTRICT                    ,101,10,CHURCHILL ELEMENTARY                              ,9,Carlton                                           ,3,35.85,4,31.85,1,1,0,0,0,0,0,0.3,3,30.55,0.8,13,8.3,5.99,7.99,5.07,6.5,1,1,0,16.36,19.49,0,0,40,0.8,4.99,6,12.01,10.05,2
16-17,94,1,CLOQUET PUBLIC SCHOOL DISTRICT                    ,103,41,CLOQUET AREA ALT. ED. PROGRAMS                    ,9,Carlton                                           ,3,7.02,2,5.02,0,1.52,0,0,0,0,0,0,2,3.5,1,9,2.48,2.04,0.5,1,0,1,0,0,5.04,1.98,0,0,34,1,1.52,0.5,2,1,1
16-17,94,1,CLOQUET PUBLIC SCHOOL DISTRICT                    ,105,10,WASHINGTON ELEMENTARY                             ,9,Carlton                                           ,3,42.38,7.51,34.87,1,0,0,0,0,0,0,0,6.51,34.87,0,15,2.66,5.01,7.7,13.01,7,4,3,0,16.37,26.01,0,0,43,0,0.83,6,16.53,13.02,6
16-17,94,1,CLOQUET PUBLIC SCHOOL DISTRICT                    ,201,20,CLOQUET MIDDLE                                    ,9,Carlton                                           ,3,36,13.48,22.52,1,1,0,0,0,0,0,0,12.48,21.52,1.07,14,5.66,6.73,5.5,7.38,6.73,3,1,0,16.36,19.47,0,0.17,40,2.4,4,4.93,10.98,4.89,8.8
16-17,94,1,CLOQUET PUBLIC SCHOOL DISTRICT                    ,202,32,CLOQUET SENIOR                                    ,9,Carlton                                           ,3,43.09,22.24,20.85,0,1.2,0,0,0,0,0,0,22.24,19.65,0.4,15,5.92,9.8,7,7.33,7.2,2.84,2,0.2,15.49,27.4,0,0,44,1.6,2,5.72,17.53,9,7.24
16-17,94,1,CLOQUET PUBLIC SCHOOL DISTRICT                    ,0,0,Totals                                            ,9,Carlton                                           ,3,164.99,49.33,115.66,3,4.72,0,0,0,0,0,0.3,46.33,110.64,3.27,14,25.13,29.78,28.79,33.87,27.58,11.84,7,0.2,69.62,94.35,0,0.17,41,5.8,13.34,23.15,59.69,37.97,25.04
16-17,95,1,CROMWELL-WRIGHT PUBLIC SCHOOLS                    ,0,0,CROMWELL-WRIGHT PUBLIC SCHOOLS                    ,9,Carlton                                           ,3,0.36,0.1,0.26,0,0,0,0,0,0,0,0,0.1,0.26,0,10,0.1,0.08,0.1,0.08,0,0,0,0,0,0,0,0,38,0,0,0,0.36,0,0
16-17,95,1,CROMWELL-WRIGHT PUBLIC SCHOOLS                    ,10,10,CROMWELL-WRIGHT ELEMENTARY                        ,9,Carlton                                           ,3,13.2,1.5,11.7,0,0,0,0,0,0,0,0,1.5,11.7,2,10,3,2.07,2.63,5.5,0,0,0,0,8.06,5,0,0,39,2,1.5,1,4.64,3,1.06
16-17,95,1,CROMWELL-WRIGHT PUBLIC SCHOOLS                    ,20,33,CROMWELL-WRIGHT SECONDARY                         ,9,Carlton                                           ,3,9.73,5.03,4.7,0,0,0,0,0,0,0,0,5.03,4.7,0,13,1.6,3.1,1,1,2.01,1.02,0,0,6.7,3.03,0,0,44,0,2.11,0,2,5.02,0.6
16-17,95,1,CROMWELL-WRIGHT PUBLIC SCHOOLS                    ,0,0,Totals                                            ,9,Carlton                                           ,3,23.29,6.63,16.66,0,0,0,0,0,0,0,0,6.63,16.66,2,12,4.7,5.25,3.73,6.58,2.01,1.02,0,0,14.76,8.03,0,0,42,2,3.61,1,7,8.02,1.66
16-17,97,1,MOOSE LAKE PUBLIC SCHOOL DISTRICT                 ,0,0,MOOSE LAKE PUBLIC SCHOOL DISTRICT                 ,9,Carlton                                           ,3,0.73,0.1,0.63,0,0,0,0,0,0,0,0,0.1,0.63,0,10,0.39,0.21,0,0.08,0.05,0,0,0,0,0,0,0,38,0,0,0.13,0.31,0.29,0
16-17,97,1,MOOSE LAKE PUBLIC SCHOOL DISTRICT                 ,10,33,MOOSE LAKE SECONDARY                              ,9,Carlton                                           ,3,20.39,9.53,10.86,0,0,0,0,0,0,0,0,9.53,10.86,1.47,10,2.85,7.68,4.98,2.97,0.92,0.99,0,0,6.62,13.67,0,0,38,0,2.46,5.58,6.16,5,1.19
16-17,97,1,MOOSE LAKE PUBLIC SCHOOL DISTRICT                 ,20,10,MOOSE LAKE ELEMENTARY                             ,9,Carlton                                           ,3,22.46,3.78,18.68,0,0,0,1,0,0,0,0,3.78,17.68,1,18,1.69,1.6,5.04,3,3.13,3,5,0,5.25,17.21,0,0,44,1,1.52,1.2,5.88,3.63,9.23
