SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
14-15,253,1,GOODHUE PUBLIC SCHOOL DISTRICT                    ,0,0,Totals                                            ,25,Goodhue                                           ,10,42.37,11.5,30.87,0,0,0,0,0,0,0,0,11.5,30.8,2.21,13,10.77,9.29,6.91,2.84,3,2.5,5.79,0,30.17,8.33,1,0,38,4.84,8.21,4.37,9.49,10.29,5.17
14-15,255,1,PINE ISLAND PUBLIC SCHOOL DIST.                   ,0,0,PINE ISLAND PUBLIC SCHOOL DIST.                   ,25,Goodhue                                           ,10,0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,6,0,0.1,0,0,0,0,0,0,0.1,0,0,0,67,0,0,0,0,0,0.1
14-15,255,1,PINE ISLAND PUBLIC SCHOOL DIST.                   ,10,10,PINE ISLAND ELEMENTARY                            ,25,Goodhue                                           ,10,37.79,7.95,29.84,0,0,0,0,0,0,0,0,7.95,29.84,1,14,10.18,7,7.82,3.03,3,5,0.13,0,17.41,20.25,0,0,41,3.99,7.2,5.99,5.6,10.37,4.64
14-15,255,1,PINE ISLAND PUBLIC SCHOOL DIST.                   ,15,20,PINE ISLAND MIDDLE                                ,25,Goodhue                                           ,10,18.05,7.84,10.21,0,0,0,0,0,0,0,0,7.84,10.21,0,18,6,3,3.79,2.07,1.35,1.1,0.37,0,8.89,9.09,0,0,44,1,5,2,4.35,4.82,0.88
14-15,255,1,PINE ISLAND PUBLIC SCHOOL DIST.                   ,20,32,PINE ISLAND SECONDARY                             ,25,Goodhue                                           ,10,24.96,10.34,14.62,0,0,0,0,0,0,0,0,10.34,14.62,0,16,1.4,5.5,9.92,1.07,0.67,2.9,1.49,0,9.72,15.17,0,0,41,0,3.56,1.51,11.36,6.02,2.51
14-15,255,1,PINE ISLAND PUBLIC SCHOOL DIST.                   ,0,0,Totals                                            ,25,Goodhue                                           ,10,80.9,26.23,54.67,0,0,0,0,0,0,0,0,26.23,54.67,1,16,17.58,15.6,21.53,6.17,5.02,9,1.99,0,36.12,44.51,0,0,42,4.99,15.76,9.5,21.31,21.21,8.13
14-15,256,1,RED WING PUBLIC SCHOOL DISTRICT                   ,0,0,RED WING PUBLIC SCHOOL DISTRICT                   ,25,Goodhue                                           ,10,3.06,1.73,1.33,0,0,0,0,0,0,0,0,1.73,1.33,0,26,0,1.4,0,0,0,1,0.66,0,0.66,2.4,0,0,53,0,0,1,0.4,0,1.66
14-15,256,1,RED WING PUBLIC SCHOOL DISTRICT                   ,108,33,RED WING SENIOR HIGH                              ,25,Goodhue                                           ,10,56.98,24.36,32.62,0,0,0,0,0,0,0,1,24.36,31.62,2,14,12.12,8.45,6.52,11.05,7.86,5.99,4,0,15.43,39.55,0,2,42,2,8.91,7,11.04,21.05,6.98
14-15,256,1,RED WING PUBLIC SCHOOL DISTRICT                   ,109,20,TWIN BLUFF MIDDLE SCHOOL                          ,25,Goodhue                                           ,10,39.35,9.04,30.31,0,0,0,1,0,0,1,0,8.04,29.31,0,13,5.24,6.6,8.44,6.07,3,7,2,0,12.1,27.25,0,0,41,0,3.67,3.85,9.84,16.99,5
14-15,256,1,RED WING PUBLIC SCHOOL DISTRICT                   ,537,10,BURNSIDE ELEMENTARY.                              ,25,Goodhue                                           ,10,34.7,7.6,27.1,0,0,0,0,0,1,0,0,7.6,26.1,0,14,8.49,7.11,7,2,3.5,0.6,5,0,9,25.7,0,0,42,4,4,6,4.6,9.6,6.5
14-15,256,1,RED WING PUBLIC SCHOOL DISTRICT                   ,541,10,SUNNYSIDE ELEMENTARY                              ,25,Goodhue                                           ,10,28.3,0.4,27.9,0,0,0,0,0,0,0,0,0.4,27.9,0,14,5.5,7.9,3,3,0.5,3.4,3,0,5,23.3,0,0,40,0,10,1,5.4,5.4,6.5
14-15,256,1,RED WING PUBLIC SCHOOL DISTRICT                   ,542,50,COLVILL FAMILY EDUCATION CENTER                   ,25,Goodhue                                           ,10,6.44,0,6.44,0,0,0,0,0,0,0,0,0,6.44,0,21,0,0.67,1,0.77,1,2,1,0,2.44,4,0,0,48,0,0,0.67,1,3,1.77
14-15,256,1,RED WING PUBLIC SCHOOL DISTRICT                   ,0,0,Totals                                            ,25,Goodhue                                           ,10,168.83,43.13,125.7,0,0,0,1,0,1,1,1,42.13,122.7,2,14,31.35,32.13,25.96,22.89,15.86,19.99,15.66,0,44.63,122.2,0,2,42,6,26.58,19.52,32.28,56.04,28.41
14-15,261,1,ASHBY PUBLIC SCHOOL DISTRICT                      ,0,0,ASHBY PUBLIC SCHOOL DISTRICT                      ,26,Grant                                             ,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,32,0,0,1,0,0,0
14-15,261,1,ASHBY PUBLIC SCHOOL DISTRICT                      ,10,10,ASHBY ELEMENTARY                                  ,26,Grant                                             ,4,9.47,2.82,6.65,0,0,0,0,0,0,0,0,2.82,6.65,0,12,1.54,2.33,3.32,0.78,0.5,1,0,0,7.48,1.99,0,0,41,0,2.21,2.81,1.17,2.67,0.61
14-15,261,1,ASHBY PUBLIC SCHOOL DISTRICT                      ,20,33,ASHBY SECONDARY                                   ,26,Grant                                             ,4,10.61,6.95,3.66,0,0,0,0,0,0,0,0,6.95,3.66,0,12,2.49,1.73,2.57,2.32,0.5,1,0,0,7.39,3.02,0,0,40,0,2.89,2.25,0.8,3.15,1.52
14-15,261,1,ASHBY PUBLIC SCHOOL DISTRICT                      ,0,0,Totals                                            ,26,Grant                                             ,4,21.08,9.77,11.31,0,0,0,0,0,0,0,0,9.77,11.31,0,12,5.03,4.06,5.89,3.1,1,2,0,0,15.87,5.01,0,0,40,0,5.1,6.06,1.97,5.82,2.13
14-15,264,1,HERMAN-NORCROSS SCHOOL DISTRICT                   ,0,0,HERMAN-NORCROSS SCHOOL DISTRICT                   ,26,Grant                                             ,4,0.77,0,0.77,0,0,0,0,0,0,0,0,0,0.77,0,9,0.67,0,0,0.1,0,0,0,0,0.67,0,0,0,33,0,0.67,0,0.1,0,0
14-15,264,1,HERMAN-NORCROSS SCHOOL DISTRICT                   ,1,10,HERMAN ELEMENTARY                                 ,26,Grant                                             ,4,5.76,0.21,5.55,0,0,0,0,0,0,0,0,0.21,5.55,0,14,1.18,0.99,0,2,1.21,0,0.38,0,3.76,2,0,0,37,0.84,1.33,0,2,0.21,1.38
14-15,264,1,HERMAN-NORCROSS SCHOOL DISTRICT                   ,2,33,HERMAN SECONDARY                                  ,26,Grant                                             ,4,5.22,3.06,2.16,0,0,0,0,0,0,0,0,3.06,2.16,0.72,16,1.59,0.57,1.03,0,0.28,0,1.75,0,4.79,0.43,0,0,42,0.87,0.57,0.72,0.74,0.28,2.04
14-15,264,1,HERMAN-NORCROSS SCHOOL DISTRICT                   ,0,0,Totals                                            ,26,Grant                                             ,4,11.75,3.27,8.48,0,0,0,0,0,0,0,0,3.27,8.48,0.72,15,3.44,1.56,1.03,2.1,1.49,0,2.13,0,9.22,2.43,0,0,41,1.71,2.57,0.72,2.84,0.49,3.42
14-15,270,1,HOPKINS PUBLIC SCHOOL DISTRICT                    ,0,0,HOPKINS PUBLIC SCHOOL DISTRICT                    ,27,Hennepin                                          ,11,8.54,2,6.54,0,0,0,0,0,0,0,0,2,6.54,1,13,1,1.7,2.37,1.93,1.54,0,0,0,1.93,6.61,0,0,52,0,0,0,3.37,0.93,4.24
14-15,270,1,HOPKINS PUBLIC SCHOOL DISTRICT                    ,93,50,TRANSITION PLUS                                   ,27,Hennepin                                          ,11,6.68,1,5.68,0,0,0,0,0,0,0,0,1,5.68,0,10,2,1,1.68,2,0,0,0,0,0.96,2,0,0,46,1,0,0,0,5.68,0
14-15,270,1,HOPKINS PUBLIC SCHOOL DISTRICT                    ,282,32,HOPKINS SENIOR HIGH                               ,27,Hennepin                                          ,11,82.29,42.16,40.13,0,0,0,1.33,0,0.5,0.99,0.33,41.17,37.97,1.06,18,6.41,6.62,16.36,18.96,18.17,8.37,6.4,0,13.97,67.65,0.67,0,46,0.66,2.06,6.02,24.57,29.96,19.02
14-15,270,1,HOPKINS PUBLIC SCHOOL DISTRICT                    ,378,31,HOPKINS NORTH JUNIOR HIGH                         ,27,Hennepin                                          ,11,60.57,21.12,39.45,0,0,0.4,1,1,0.55,1,0.53,18.72,37.37,2.32,13,15.39,9.03,9.17,13.06,9.81,2.51,1.6,0,18.24,41.93,0.4,0,40,3.92,6.5,9.27,19.9,15.52,5.46
14-15,270,1,HOPKINS PUBLIC SCHOOL DISTRICT                    ,380,31,HOPKINS WEST JUNIOR HIGH                          ,27,Hennepin                                          ,11,45.21,12.89,32.32,0,0,0.6,0,1.53,0,0,0.2,10.76,32.12,3.66,13,11.05,6.11,5.18,9.31,9.51,3.05,1,0,8.44,34.91,1.86,0,41,0.73,8.92,2.53,11.02,18.03,3.98
14-15,270,1,HOPKINS PUBLIC SCHOOL DISTRICT                    ,561,10,ALICE SMITH ELEMENTARY                            ,27,Hennepin                                          ,11,42.15,8.3,33.85,0,0,0,1,0,0,1,1,7.3,31.85,2.5,14,6.6,2.73,13.79,10.83,3.7,3,0.5,0,13.26,28.89,0,0,45,1.3,0.5,1.7,16.6,14.49,7.56
14-15,270,1,HOPKINS PUBLIC SCHOOL DISTRICT                    ,563,10,GLEN LAKE ELEMENTARY                              ,27,Hennepin                                          ,11,31.1,4.7,26.4,0,0,0,0,0,0,0,1,4.7,25.4,0.5,17,5.5,2,6.6,8,4.1,2.2,2.5,0,14.6,16.5,0,0,44,2.5,5,0,8.6,8.2,6.8
14-15,270,1,HOPKINS PUBLIC SCHOOL DISTRICT                    ,564,50,HARLEY HOPKINS FAMILY CENTER                      ,27,Hennepin                                          ,11,13.76,0,13.76,0,0,0,0,0,0,0,0,0,13.76,0,14,2.1,1.9,5.1,1,1.66,2,0,0,4.16,9.6,0,0,48,0,1,0.33,3.27,4.5,4.66
14-15,270,1,HOPKINS PUBLIC SCHOOL DISTRICT                    ,566,10,EISENHOWER ELEMENTARY                             ,27,Hennepin                                          ,11,40.96,4.8,36.16,0,2,0,1.33,0,0,0,1,4.8,31.83,0,14,6.13,6.93,7.23,8.83,9.84,1.2,0.8,0,15.22,25.74,0,0,45,0.7,2,3.03,15.73,10.43,9.07
14-15,270,1,HOPKINS PUBLIC SCHOOL DISTRICT                    ,567,10,L.H. TANGLEN ELEMENTARY                           ,27,Hennepin                                          ,11,35.72,8.2,27.52,0,0,1,1,0.5,0,0,1,6.7,25.52,3.33,14,10.86,2,3.33,7.56,7.27,2.7,2,0,17.32,18.4,0,0,44,4,2.03,2.5,6.06,13.3,7.83
14-15,270,1,HOPKINS PUBLIC SCHOOL DISTRICT                    ,568,10,XINXING ACADEMY                                   ,27,Hennepin                                          ,11,14,2,12,0,0,1,11,0,0,0,0,1,1,3,5,9,3,1,1,0,0,0,0,2,12,0,0,34,0,5,3,5,1,0
14-15,270,1,HOPKINS PUBLIC SCHOOL DISTRICT                    ,569,10,GATEWOOD ELEMENTARY                               ,27,Hennepin                                          ,11,37.47,4.2,33.27,0,0,0,0.47,0,0,0,0,4.2,32.8,4.03,14,6.76,3.8,13.11,4.97,4.1,1.2,3,0,22.37,15.1,0,0,43,1.5,3,1.6,15.87,8.03,7.47
14-15,270,1,HOPKINS PUBLIC SCHOOL DISTRICT                    ,570,10,MEADOWBROOK ELEMENTARY                            ,27,Hennepin                                          ,11,37.74,6.8,30.94,0,0,0,1,0,0,0,1,6.8,28.94,3.5,13,9.5,7.3,8.17,6.3,3,2.2,1,0,15.64,22.1,0,0,42,1,7.5,5.27,7.6,4.8,11.57
14-15,270,1,HOPKINS PUBLIC SCHOOL DISTRICT                    ,0,0,Totals                                            ,27,Hennepin                                          ,11,456.19,118.17,338.02,0,2,3,18.13,3.03,1.05,2.99,6.06,109.15,310.78,24.9,15,92.3,54.12,93.09,93.75,72.7,28.43,18.8,0,148.11,301.43,2.93,0,43,17.31,43.51,35.25,137.59,134.87,87.66
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,0,0,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,27,Hennepin                                          ,11,3.1,0,3.1,0,0,0,0,0,0,0,0,0,3.1,0,13,1.6,1,0,0,0,0,0.5,0,1.1,1,0,1,48,0,0.6,0,0,1,1.5
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,7,32,KENNEDY SENIOR HIGH                               ,27,Hennepin                                          ,11,83.27,38.74,44.53,0,0,1,0,0,0,1.51,0.8,36.23,43.73,1.8,14,18.3,14.53,11.6,22.82,8.02,5,2,0,20.24,63.03,0,0,40,3.7,10.6,14.22,27.73,16.51,10.51
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,9,32,JEFFERSON SENIOR HIGH                             ,27,Hennepin                                          ,11,82.72,41.4,41.32,0,1,0,0,0.8,0,0,0,40.6,40.32,0,17,6.11,7.65,18.6,24.34,11.02,10,4,0,7.8,74.92,0,0,43,1,4.6,5.65,35.92,19.42,16.13
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,13,20,OAK GROVE MIDDLE                                  ,27,Hennepin                                          ,11,52.76,20.9,31.86,0,0,0,0,0,0,0,0,20.9,31.86,3,11,11.83,11.7,11.75,8.12,7.36,1,1,0,19.66,33.1,0,0,38,3.97,4.53,12.15,15.56,10.56,5.99
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,345,20,VALLEY VIEW MIDDLE                                ,27,Hennepin                                          ,11,50.37,15.05,35.32,0,0,0,0,0,0.32,0,2,15.05,33,2.32,11,10.44,9.8,14.77,10.34,4.02,1,0,0,11.13,39.24,0,0,37,2.28,5.85,13.26,19.36,8.6,1.02
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,346,20,OLSON MIDDLE                                      ,27,Hennepin                                          ,11,49.16,12.34,36.82,0,0,0,2,0,0.32,0,0,12.34,34.5,1.34,12,9.7,11.52,11.44,8.94,6.16,1,0.4,0,15.96,33.2,0,0,40,1.02,6.28,9.92,14.34,12.4,5.2
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,432,10,WASHBURN ELEMENTARY                               ,27,Hennepin                                          ,11,31.4,4,27.4,0,0,1,0,0,0,0,1,3,26.4,5,11,10.4,8,6,3,1,1,2,0,10.4,21,0,0,33,6.4,6,9,6,2,2
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,443,10,HILLCREST ELEMENTARY                              ,27,Hennepin                                          ,11,25,2,23,0,0,0,0,0,0,0,0,2,23,0,14,4,1,6,11,2,1,0,0,6,19,0,0,40,1,2,3,12,6,1
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,446,10,INDIAN MOUNDS ELEMENTARY                          ,27,Hennepin                                          ,11,26.5,4,22.5,0,0,0,0,0,0,1,0,3,22.5,2,11,6,6.5,3,9,1,1,0,0,5.5,21,0,0,36,3,5.5,4,9,2,3
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,447,10,OLSON ELEMENTARY                                  ,27,Hennepin                                          ,11,30.6,4,26.6,1,0,0,0,0,0,0,0,3,26.6,1,12,6.6,6,6,7,3,2,0,0,10.6,20,0,0,37,2.6,5,7,8,7,1
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,448,10,OAK GROVE ELEMENTARY                              ,27,Hennepin                                          ,11,30.87,2.2,28.67,0,0,0,1,0,0,0,0,2.2,27.67,1,13,3.2,6.67,8,8,4,1,0,0,9.2,21.67,0,0,39,2,0.2,8,13.67,3,4
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,450,10,NORMANDALE HILLS ELEMENTARY                       ,27,Hennepin                                          ,11,31.63,4,27.63,0,0,0,0,0,0,0,0,4,27.63,1,12,5,10,7.4,5,3,1,0.23,0,8.23,23.4,0,0,36,2,5,10,8.4,6,0.23
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,454,10,POPLAR BRIDGE ELEMENTARY                          ,27,Hennepin                                          ,11,31.4,6,25.4,0,0,0,1,0,0,0,0,6,24.4,2.5,9,13.5,5.5,6,5.4,0,1,0,0,12.5,18.9,0,0,35,3,9,4,9.5,3.9,2
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,455,10,RIDGEVIEW ELEMENTARY                              ,27,Hennepin                                          ,11,24,5,19,0,0,0,0,0,0,0,0,5,19,0,14,1,7,8,5,1,2,0,0,9,15,0,0,43,0,1,3,9,7,4
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,459,10,VALLEY VIEW ELEMENTARY                            ,27,Hennepin                                          ,11,42.5,6,36.5,1,0,0,2,0,0,1,1,4,33.5,0,9,12.5,15,10,4,0,0,1,0,15,27.5,0,0,34,1,10,12.5,16,2,1
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,461,10,WESTWOOD ELEMENTARY                               ,27,Hennepin                                          ,11,30.66,4,26.66,0,0,0,1,0,0,1,1,3,24.66,0,14,4,7,7,5,3.33,4,0.33,0,13.5,17.16,0,0,42,0,2,9,6,9.33,4.33
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,502,50,SOUTHWOOD ECSE                                    ,27,Hennepin                                          ,11,14.67,0,14.67,0,1,0,0,0,0,0,0,0,13.67,1,14,4,3,0,3,3,0,1.67,0,3,11.67,0,0,41,1,2,2,3,4,2.67
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,503,50,SUN CENTER                                        ,27,Hennepin                                          ,11,8,1,7,0,0,0,0,0,0,0,0,1,7,0,14,2,1,1,2,1,1,0,0,2,6,0,0,46,0,0,2,2,2,2
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,536,50,BLOOMINGTON TRANSITION CENTER                     ,27,Hennepin                                          ,11,13.16,3,10.16,0,1,0,0,0,0,0,0,3,9.16,0,11,5.5,1,2.66,2,1,1,0,0,5,8.16,0,0,45,0,3,1.5,1,2.33,5.33
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,620,42,271 METRO SOUTH ABE                               ,27,Hennepin                                          ,11,2.83,0,2.83,0,0,0,0,0,0,0,0,0,2.83,0,9,2,0,0.33,0.5,0,0,0,0,2.5,0.33,0,0,47,0,1,0,0,0.5,1.33
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,629,42,BEACON - (287)                                    ,27,Hennepin                                          ,11,5,1.96,3.04,0,0,0,0,0,0,0,0,1.96,3.04,0,10,1.96,2,1.04,0,0,0,0,0,3.96,1.04,0,0,47,0,1,1,0.96,1,1.04
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,734,42,271 METRO SOUTH ABE IS                            ,27,Hennepin                                          ,11,0.48,0,0.48,0,0,0,0,0,0,0,0,0,0.48,0,4,0.24,0.24,0,0,0,0,0,0,0.24,0.24,0,0,38,0,0.24,0,0,0.24,0
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,740,42,BEACON ALP IS                                     ,27,Hennepin                                          ,11,3.23,1,2.23,0,0,0,0,0,0,0,0,1,2.23,0,11,1,0.73,0,1.5,0,0,0,0,3.23,0,0,0,40,0,0,0.73,1,1.5,0
14-15,271,1,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,0,0,Totals                                            ,27,Hennepin                                          ,11,673.31,176.59,496.72,2,3,2,7,0.8,0.64,4.51,5.8,167.28,480.28,21.96,13,140.88,136.84,140.59,145.96,59.91,34,13.13,0,195.75,476.56,0,1,39,33.97,85.4,131.93,218.44,128.29,75.28
14-15,272,1,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT               ,0,0,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT               ,27,Hennepin                                          ,11,13.66,1,12.66,0,0,0,0,0,0,0,0.4,1,12.26,0.53,15,4.13,1.8,1,1,1,1.73,3,0.23,5.73,7.7,0,0,44,0,2.2,1.63,1.93,4.27,3.63
14-15,272,1,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT               ,64,32,EDEN PRAIRIE SENIOR HIGH                          ,27,Hennepin                                          ,11,166.22,60.43,105.79,0,1,1,1.67,0,0,2,1,57.43,102.12,4.33,18,14.8,24.13,28.67,35.17,27.47,22.75,12.23,0,34.46,129.76,0,2,45,3.93,11.8,14,45.87,55.64,34.98
14-15,272,1,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT               ,65,20,CENTRAL MIDDLE SCHOOL                             ,27,Hennepin                                          ,11,73.26,17.9,55.36,0,0,0,0.32,1,1,0,1,16.9,53.04,0,16,8.32,13.72,10.39,17.5,11.6,9,2.73,0,16.52,56.74,0,0,43,2,3.32,13.27,24.52,17.5,12.65
14-15,272,1,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT               ,880,10,OAK POINT INTERMEDIATE ELEMENTARY.                ,27,Hennepin                                          ,11,49.81,6.47,43.34,0,0,0,1,0,0,0,0.5,6.47,41.84,0,18,1.47,5.27,7.47,13.7,12,5,4.9,0,8.34,41.47,0,0,45,1.27,0.9,2.57,11.37,22.67,11.03
14-15,272,1,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT               ,881,10,PRAIRIE VIEW ELEMENTARY                           ,27,Hennepin                                          ,11,43.42,16.1,27.32,0,0,0,3,0,2.03,0.4,0,15.7,22.29,0,17,4.1,8.26,5.03,6.83,7,7.2,5,0,11.96,31.46,0,0,43,0,2.83,5.4,13.99,12,9.2
14-15,272,1,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT               ,882,10,FOREST HILLS ELEMENTARY                           ,27,Hennepin                                          ,11,51.03,9.23,41.8,0,0,0,2,0,0,0,0,9.23,39.8,0,14,5.3,8.13,12.47,17.03,3,3.1,1,0,9.4,41.63,0,0,40,1,1.57,9.86,21.2,13.3,4.1
14-15,272,1,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT               ,883,10,EDEN LAKE ELEMENTARY                              ,27,Hennepin                                          ,11,47.29,12.77,34.52,0,1,1,2,1,1,1,1,9.77,29.52,0.5,18,3.77,7.54,3.94,11,6.1,10,4.94,0,9.68,37.61,0,0,45,1,1.31,4.67,14.77,17.5,8.04
14-15,272,1,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT               ,884,50,EARLY CHILDHOOD SPECIAL  ED.                      ,27,Hennepin                                          ,11,10,1,9,0,0,0,0,0,0,0,0,1,9,0,21,0,1,1,1,3,4,0,0,6,4,0,0,50,0,0,1,1,6,2
14-15,272,1,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT               ,886,10,EAGLE HEIGHTS SPANISH IMMERSION                   ,27,Hennepin                                          ,11,45.44,2.2,43.24,0,0,0,0,0,12,0,1.1,2.2,30.14,3,9,20.64,10.54,9.63,2.2,1,1,0.43,0,28.71,16.73,0,0,36,7.37,10.54,5.93,11.5,9.8,0.3
14-15,272,1,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT               ,887,10,CEDAR RIDGE ELEMENTARY                            ,27,Hennepin                                          ,11,44.75,9.6,35.15,0,0,0,3,0,0,0.6,0,9,32.15,0,19,1.17,3.97,5.6,11.47,14.04,7.5,1,0,5.84,38.91,0,0,45,0,1.37,1.6,15.04,20.47,6.27
14-15,272,1,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT               ,0,0,Totals                                            ,27,Hennepin                                          ,11,544.88,136.7,408.18,0,2,2,12.99,2,16.03,4,5,128.7,372.16,8.36,16,63.7,84.36,85.2,116.9,86.21,71.28,35.23,0.23,136.64,406.01,0,2,43,16.57,35.84,59.93,161.19,179.15,92.2
14-15,273,1,EDINA PUBLIC SCHOOL DISTRICT                      ,0,0,EDINA PUBLIC SCHOOL DISTRICT                      ,27,Hennepin                                          ,11,11.27,0,11.27,0,0,0,0,0,0,0,0,0,11.27,0.5,11,2.13,3.23,1,3.91,0,1,0,0,4.8,5.47,0,1,41,0.5,2.33,0.63,2.1,5.38,0.33
14-15,273,1,EDINA PUBLIC SCHOOL DISTRICT                      ,19,20,SOUTH VIEW MIDDLE                                 ,27,Hennepin                                          ,11,82.03,34.05,47.98,0,0,0,2.57,0.96,0.53,0,0,33.09,44.88,2.35,15,11.12,20.28,16.11,14.7,11.04,5.74,3.04,0,15.59,49.67,0,16.77,40,2.02,7.64,20.68,24.68,18.15,8.86
14-15,273,1,EDINA PUBLIC SCHOOL DISTRICT                      ,20,20,VALLEY VIEW MIDDLE                                ,27,Hennepin                                          ,11,79.34,26.96,52.38,0,0,0,1.35,0,0,0,0,26.96,51.03,0,16,4.63,8.62,26.62,20.68,10.33,5.45,3.01,0,9.83,53.84,0.99,14.68,42,0,2.37,10.7,37.12,20.69,8.46
14-15,273,1,EDINA PUBLIC SCHOOL DISTRICT                      ,21,32,EDINA SENIOR HIGH                                 ,27,Hennepin                                          ,11,92.71,40.93,51.78,0,0,1,1.6,1,0.6,0,0,38.93,49.58,2,15,10.87,17.36,24.15,18.5,11.43,6.6,3.8,0,16.56,59.95,0,16.2,41,2,6.73,12.2,35.31,24.91,11.56
14-15,273,1,EDINA PUBLIC SCHOOL DISTRICT                      ,526,10,CONCORD ELEMENTARY                                ,27,Hennepin                                          ,11,44.89,8.33,36.56,0,0,0,1,0,1,0,0,8.33,34.56,0,15,2.17,12,11.1,9.29,8,2,0.33,0,7.17,32.12,0,5.6,41,2,3.17,4,18.99,11.9,4.83
14-15,273,1,EDINA PUBLIC SCHOOL DISTRICT                      ,527,10,CORNELIA ELEMENTARY                               ,27,Hennepin                                          ,11,39.04,6.43,32.61,0,0,0,0,0,0,0,1,6.43,31.61,0,17,3.17,5.67,8.2,6.67,9.3,5.7,0.33,0,5.37,24.67,0,9,46,1,0.17,7,3.9,17.97,9
14-15,273,1,EDINA PUBLIC SCHOOL DISTRICT                      ,528,10,COUNTRYSIDE ELEMENTARY                            ,27,Hennepin                                          ,11,37.68,8.55,29.13,0,0,0,2.7,0,0,0,0,8.55,26.43,1,12,5.28,5.49,10.72,10.69,4.5,0,1,0,10.67,23.01,0,4,37,1.99,2.86,6.14,20.33,4.86,1.5
14-15,273,1,EDINA PUBLIC SCHOOL DISTRICT                      ,529,10,HIGHLANDS ELEMENTARY                              ,27,Hennepin                                          ,11,33.91,10.61,23.3,0,0,0,1.01,0,0,0,0,10.61,22.29,0,16,6.16,5.82,3.87,8.65,6,3.08,0.33,0,7.66,17.75,0,8.5,42,1,5.66,1.67,13.18,8.08,4.32
14-15,273,1,EDINA PUBLIC SCHOOL DISTRICT                      ,532,10,CREEK VALLEY ELEMENTARY                           ,27,Hennepin                                          ,11,37.98,4.9,33.08,0,0,0,0,0,0,0,1,4.9,32.08,0,14,2.67,7.53,12.9,6.14,4.74,4,0,0,3.18,29.8,0,5,42,0,1.7,6,17,9.3,3.98
14-15,273,1,EDINA PUBLIC SCHOOL DISTRICT                      ,533,10,NORMANDALE ELEMENTARY                             ,27,Hennepin                                          ,11,31.91,4.47,27.44,0,0,0,0,0,0,0,1,4.47,26.44,2,11,6.67,5.77,13.27,3.7,2,0.5,0,0,4.77,24.64,0,2.5,39,1,5.67,5.27,9.27,8.2,2.5
