SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,AdminALL,Superintendent,AsstSuper,Principals,AsstPrinc,Director,OtherAdmin,Coord/Supv,SpEdProgCoord,VocFacil/Eval,OtherNonInstruct,Counselors,Media/Librarian,SchNurse,Psychologist,SocWorker,SpeechLangPath,TchrALL,PreK/ECFE,Kindgtn,GenElemEd,SpEdTchr,VocEdTchr,AllOtherTchr
05-06,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,03,BECKER,04,1.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,1.00,1.00,6.00,2.00,0.00,3.00
05-06,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,04,BELTRAMI,02,13.99,1.00,0.00,6.99,5.00,1.00,0.00,1.00,1.00,0.00,3.06,3.17,5.27,1.00,3.00,6.00,10.57,338.49,4.40,17.00,70.00,79.30,3.63,164.16
05-06,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,04,BELTRAMI,02,2.00,0.83,0.00,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.30,0.00,1.40,50.71,0.54,2.00,12.00,12.00,0.68,23.49
05-06,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,04,BELTRAMI,02,2.00,0.50,0.00,0.50,0.00,0.00,1.00,0.00,0.00,0.00,0.34,0.00,0.58,0.00,0.03,0.00,0.50,27.85,0.00,1.00,5.00,2.81,1.10,17.94
05-06,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,04,BELTRAMI,02,8.00,1.00,0.00,4.00,2.00,1.00,0.00,0.00,0.00,0.00,10.00,2.00,4.00,0.00,0.00,0.00,1.00,156.12,1.00,10.00,55.64,23.85,1.00,64.63
05-06,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,05,BENTON,07W,10.00,1.00,0.00,5.00,3.00,1.00,0.00,2.00,2.30,0.00,4.74,5.00,7.00,1.50,2.20,2.00,7.76,216.19,8.34,9.00,63.00,31.75,2.46,101.64
05-06,0051,01,FOLEY PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,05,BENTON,07W,5.41,0.77,0.00,2.17,0.00,0.84,1.63,0.23,0.00,0.00,3.32,2.00,1.83,1.00,1.00,1.00,4.00,96.13,1.83,5.08,30.33,15.89,1.02,41.98
05-06,0062,01,ORTONVILLE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,06,BIG STONE,06W,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.93,1.00,0.83,0.20,0.00,0.00,1.00,39.76,0.00,0.80,10.00,7.02,1.43,20.51
05-06,0075,01,ST. CLAIR PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,07,BLUE EARTH,09,3.17,1.00,0.00,2.00,0.00,0.17,0.00,0.00,0.10,0.00,2.21,1.00,1.00,1.00,0.20,0.00,1.50,43.05,0.00,3.00,11.00,4.64,1.14,23.27
05-06,0077,01,MANKATO PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,07,BLUE EARTH,09,21.27,1.00,0.00,11.27,2.00,2.00,5.00,2.67,1.00,0.00,7.90,16.33,12.44,2.50,5.67,1.00,13.50,437.26,5.19,18.50,138.06,70.96,5.80,198.75
05-06,0081,01,COMFREY PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,08,BROWN,09,1.17,0.50,0.00,0.50,0.00,0.17,0.00,0.03,0.03,0.00,1.67,0.00,0.00,0.00,0.33,0.00,0.07,16.80,0.00,0.60,5.64,1.74,0.20,8.62
05-06,0084,01,SLEEPY EYE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,08,BROWN,09,3.77,1.00,0.00,2.00,0.00,0.77,0.00,0.47,0.00,0.00,0.41,1.60,1.00,0.00,0.40,0.70,1.60,47.63,0.77,2.20,13.24,5.80,2.19,23.43
05-06,0085,01,SPRINGFIELD PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,08,BROWN,09,3.03,1.00,0.00,1.00,0.00,0.03,1.00,0.00,0.00,0.00,0.07,0.33,1.00,0.00,0.43,0.00,0.90,42.25,0.20,1.00,12.00,5.73,1.07,22.25
05-06,0088,01,NEW ULM PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,08,BROWN,09,5.83,1.00,0.00,3.83,1.00,0.00,0.00,1.00,0.00,0.00,1.00,5.00,4.00,1.00,1.50,1.00,3.97,140.10,0.00,7.00,36.00,23.62,3.97,69.51
05-06,0091,01,BARNUM PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,09,CARLTON,03,3.50,1.00,0.00,1.83,0.00,0.67,0.00,0.40,0.20,0.00,0.00,1.33,1.33,0.67,0.50,0.00,1.00,42.39,1.43,3.00,13.00,5.75,0.40,18.81
05-06,0093,01,CARLTON PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,09,CARLTON,03,3.00,1.00,0.00,1.00,0.00,0.00,1.00,0.53,0.20,0.00,0.33,1.16,1.00,0.57,0.40,0.00,1.00,42.08,1.94,1.00,11.00,4.36,1.04,22.74
05-06,0094,01,CLOQUET PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,09,CARLTON,03,8.33,1.00,0.00,4.00,0.83,1.50,1.00,2.00,0.30,0.00,2.80,5.16,3.00,1.00,0.00,2.83,3.64,129.13,1.46,6.00,39.33,19.59,1.73,61.02
05-06,0095,01,CROMWELL-WRIGHT PUBLIC SCHOOLS,0 ,0,District Totals: ,09,CARLTON,03,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.07,0.20,0.00,0.00,0.98,1.00,0.00,0.10,0.00,0.00,23.93,0.47,1.00,8.00,2.30,0.51,11.65
05-06,0097,01,MOOSE LAKE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,09,CARLTON,03,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.27,0.00,0.00,2.00,1.00,0.00,0.50,0.00,1.00,51.25,0.34,3.00,17.00,7.21,0.64,23.06
05-06,0099,01,ESKO PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,09,CARLTON,03,3.67,1.00,0.00,2.00,0.00,0.67,0.00,1.00,0.43,0.00,0.00,1.37,2.00,0.00,0.67,0.00,2.33,66.33,2.40,3.00,22.00,7.12,0.97,30.84
05-06,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,09,CARLTON,03,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.20,0.20,0.00,0.37,1.10,0.40,0.00,0.20,0.00,0.00,25.70,0.47,0.60,7.17,2.20,0.85,14.41
05-06,0108,01,NORWOOD PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,10,CARVER,11,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.23,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,2.00,62.14,1.34,3.00,19.00,9.57,1.00,28.23
05-06,0110,01,WACONIA PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,10,CARVER,11,6.00,1.00,0.00,4.00,1.00,0.00,0.00,3.67,0.00,0.00,1.00,3.66,2.58,1.00,0.00,0.00,5.33,147.92,2.50,4.50,37.83,17.72,0.00,85.37
05-06,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,0 ,0,District Totals: ,10,CARVER,11,6.50,1.00,0.00,3.00,1.00,1.00,0.50,0.57,0.00,0.00,0.83,2.50,1.00,1.00,0.00,1.00,2.83,87.57,0.96,4.40,19.00,10.57,1.33,51.31
05-06,0112,01,CHASKA PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,10,CARVER,11,24.33,1.00,1.00,13.50,3.00,3.00,2.83,5.00,2.00,0.00,2.13,15.16,9.66,1.00,1.80,5.40,13.99,489.26,0.00,21.27,146.82,58.83,0.00,262.34
05-06,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,0 ,0,District Totals: ,11,CASS,05,5.00,1.00,0.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,1.02,1.00,1.00,1.00,0.00,0.00,2.00,66.50,0.83,5.00,15.00,14.92,0.44,30.31
05-06,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS,0 ,0,District Totals: ,11,CASS,05,5.00,1.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,5.57,2.50,2.00,0.00,0.50,4.00,3.00,113.50,4.00,5.20,21.09,21.92,0.66,60.63
05-06,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,11,CASS,05,3.97,1.00,0.00,1.97,0.00,0.00,1.00,0.00,0.17,0.00,1.94,0.97,1.00,0.00,0.40,0.00,2.00,48.34,0.26,3.00,15.00,7.58,0.33,22.17
05-06,0118,01,NORTHLAND COMMUNITY SCHOOLS,0 ,0,District Totals: ,11,CASS,05,3.67,1.00,0.00,2.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,2.00,48.43,2.17,2.00,11.00,12.12,0.66,20.48
05-06,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,12,CHIPPEWA,06W,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.67,0.00,0.00,0.50,1.00,1.00,1.00,1.00,6.02,2.50,107.29,2.08,5.00,25.22,20.55,3.12,51.32
05-06,0138,01,NORTH BRANCH PUBLIC SCHOOLS,0 ,0,District Totals: ,13,CHISAGO,07E,11.00,1.00,0.00,4.00,3.00,2.00,1.00,2.00,1.00,0.00,6.59,5.00,4.00,1.00,4.07,1.00,5.20,199.85,3.47,5.50,54.36,32.06,2.90,101.56
05-06,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,13,CHISAGO,07E,3.43,0.00,0.00,3.00,0.00,0.43,0.00,0.00,0.00,0.00,0.81,1.00,1.83,0.00,1.36,0.00,1.00,54.16,1.11,2.00,19.00,5.19,0.00,26.86
05-06,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.,0 ,0,District Totals: ,14,CLAY,04,3.50,1.00,0.00,2.00,0.00,0.50,0.00,0.00,0.00,0.00,0.17,1.00,1.00,0.00,0.27,0.47,1.00,46.07,0.57,2.00,16.00,6.64,0.68,20.18
05-06,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,14,CLAY,04,3.17,1.00,0.00,2.00,0.00,0.17,0.00,0.00,0.00,0.00,0.68,1.00,1.50,0.00,0.23,0.34,1.00,57.75,0.60,2.93,18.66,6.90,0.85,27.81
05-06,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,14,CLAY,04,13.33,1.00,1.00,5.00,3.00,2.00,1.33,1.67,0.00,0.00,4.81,11.00,4.00,2.00,4.00,4.00,15.00,339.33,0.00,8.50,89.33,77.79,4.83,158.88
05-06,0160,70,MINNESOTA STATE ACADEMIES,0 ,0,District Totals: ,66,RICE,10,5.00,1.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,2.00,2.00,2.50,38.64,0.00,0.00,0.00,38.64,0.00,0.00
05-06,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,15,CLEARWATER,02,6.00,1.00,0.00,2.00,1.00,1.00,1.00,0.00,0.00,0.00,2.03,1.00,1.00,0.00,0.50,0.00,2.60,73.24,0.77,4.00,21.00,13.60,1.00,32.87
05-06,0166,01,COOK COUNTY PUBLIC SCHOOLS,0 ,0,District Totals: ,16,COOK,03,2.01,0.67,0.00,1.33,0.00,0.01,0.00,0.17,0.07,0.00,2.55,0.50,0.00,0.60,0.07,1.00,1.00,39.56,0.00,2.00,11.17,5.20,0.00,21.19
05-06,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS,0 ,0,District Totals: ,17,COTTONWOOD,08,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,4.04,0.87,0.83,0.73,0.10,0.66,1.40,43.40,0.13,1.20,15.00,8.16,1.25,17.66
05-06,0177,01,WINDOM PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,17,COTTONWOOD,08,4.27,1.00,0.00,3.00,0.00,0.27,0.00,0.46,0.00,0.00,1.87,1.00,1.50,0.60,0.60,1.80,2.00,71.46,0.87,3.00,16.00,13.97,1.40,36.22
05-06,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,18,CROW WING,05,24.50,1.00,1.00,11.50,2.00,5.00,4.00,1.80,1.00,0.00,5.01,7.80,7.80,2.33,3.40,1.00,13.40,424.55,2.83,15.00,124.00,70.98,9.40,202.34
05-06,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST.,0 ,0,District Totals: ,18,CROW WING,05,4.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,3.74,1.00,1.67,1.00,0.67,1.00,1.00,69.84,1.10,2.50,21.00,12.22,0.84,32.18
05-06,0186,01,PEQUOT LAKES PUBLIC SCHOOLS,0 ,0,District Totals: ,18,CROW WING,05,5.33,1.00,0.00,3.00,0.00,1.00,0.33,0.50,0.17,0.00,1.00,1.00,1.00,1.00,1.10,1.00,1.00,88.18,0.79,2.00,26.98,13.35,2.00,43.06
05-06,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,19,DAKOTA,11,28.50,1.00,1.00,15.00,6.00,2.00,3.50,1.00,0.00,0.00,9.66,10.00,6.00,10.19,11.40,3.50,24.57,623.53,4.97,29.17,189.67,120.94,5.00,273.78
05-06,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,19,DAKOTA,11,14.50,1.00,0.00,8.00,3.00,2.00,0.50,2.00,1.00,0.00,2.89,8.00,7.00,1.00,3.00,2.00,8.66,347.64,7.80,15.17,109.68,49.18,2.07,163.74
05-06,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,19,DAKOTA,11,36.50,1.00,0.00,14.00,19.00,1.50,1.00,11.17,3.00,0.00,4.57,9.00,14.00,4.38,9.93,0.00,22.67,660.04,5.49,21.00,191.00,107.30,4.56,330.69
05-06,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,19,DAKOTA,11,3.10,1.00,0.00,2.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.40,0.00,0.80,33.00,0.00,1.00,10.00,3.00,0.60,18.40
05-06,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,0 ,0,District Totals: ,19,DAKOTA,11,47.50,1.00,0.00,30.00,13.50,2.00,1.00,7.70,1.57,0.00,56.74,30.83,29.00,30.52,32.50,15.80,72.70,"1,720.57",11.37,58.83,436.66,286.22,26.96,900.53
05-06,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,0 ,0,District Totals: ,19,DAKOTA,11,14.00,1.00,0.00,8.00,3.00,1.00,1.00,0.60,1.00,0.00,3.66,9.00,6.26,6.70,4.12,0.00,11.01,307.17,3.73,14.50,82.50,55.94,0.80,149.70
05-06,0199,01,INVER GROVE HEIGHTS SCHOOLS,0 ,0,District Totals: ,19,DAKOTA,11,12.00,1.00,0.00,6.00,1.00,2.00,2.00,3.00,0.00,0.00,0.00,5.00,6.00,3.00,2.67,1.00,10.67,217.46,0.00,8.00,62.50,39.47,1.50,105.99
05-06,0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,19,DAKOTA,11,14.00,1.00,0.00,7.00,4.00,2.00,0.00,1.00,0.00,0.00,3.39,6.00,4.00,1.00,3.30,2.50,8.80,252.33,1.77,8.50,64.00,38.64,2.80,136.62
05-06,0203,01,HAYFIELD PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,20,DODGE,10,3.20,1.00,0.00,2.20,0.00,0.00,0.00,0.00,0.80,0.00,0.00,1.00,1.00,1.00,0.50,2.00,1.80,56.67,0.50,2.00,19.00,7.82,0.51,26.84
05-06,0204,01,KASSON-MANTORVILLE SCHOOL DIST.,0 ,0,District Totals: ,20,DODGE,10,4.80,1.00,0.00,3.00,0.00,0.80,0.00,1.40,1.00,0.00,1.00,3.00,1.01,1.00,0.97,2.01,3.77,109.21,0.00,4.00,41.38,11.49,0.66,51.68
05-06,0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,21,DOUGLAS,04,13.09,1.00,1.00,5.99,2.00,2.50,0.60,0.50,0.00,0.00,2.27,5.00,5.99,1.00,2.40,7.39,9.72,265.46,1.60,11.00,75.50,45.77,3.40,128.19
05-06,0207,01,BRANDON PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,21,DOUGLAS,04,2.00,0.50,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.17,0.00,0.00,0.20,0.40,0.70,20.54,0.86,1.00,6.00,1.58,0.00,11.10
05-06,0208,01,EVANSVILLE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,21,DOUGLAS,04,0.87,0.27,0.00,0.23,0.00,0.00,0.37,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.20,0.20,0.30,19.95,0.40,0.60,6.00,2.09,1.41,9.45
05-06,0213,01,OSAKIS PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,21,DOUGLAS,04,3.00,0.93,0.00,2.00,0.00,0.07,0.00,0.07,0.00,0.00,1.44,1.00,0.50,0.00,0.20,0.40,0.83,44.11,0.57,2.50,14.15,4.81,1.01,21.07
05-06,0227,01,CHATFIELD PUBLIC SCHOOLS,0 ,0,District Totals: ,55,OLMSTED,10,3.40,1.00,0.00,2.00,0.00,0.40,0.00,0.13,0.00,0.00,0.00,2.00,2.00,0.00,0.80,1.00,1.80,58.61,0.47,4.00,20.00,5.67,1.00,27.47
05-06,0229,01,LANESBORO PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,23,FILLMORE,10,2.50,0.83,0.00,0.67,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.20,27.16,0.00,1.00,7.04,2.77,1.74,14.61
05-06,0238,01,MABEL-CANTON PUBLIC SCHOOL DIST.,0 ,0,District Totals: ,23,FILLMORE,10,1.49,0.50,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.20,1.00,0.00,25.85,0.67,1.00,5.33,3.03,0.00,15.82
05-06,0239,01,RUSHFORD-PETERSON PUBLIC SCHLS.,0 ,0,District Totals: ,23,FILLMORE,10,3.84,0.67,0.00,2.33,0.00,0.84,0.00,0.17,0.24,0.00,0.00,1.00,1.00,0.00,1.00,0.50,1.00,48.12,0.34,1.50,13.00,7.28,2.32,23.68
05-06,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,24,FREEBORN,10,12.00,1.00,0.00,6.00,0.00,2.00,3.00,2.00,8.00,0.00,0.00,3.00,4.00,1.00,1.00,5.00,7.00,222.94,2.00,12.00,59.00,38.83,1.99,109.12
05-06,0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,24,FREEBORN,10,1.90,0.83,0.00,0.00,0.00,0.00,1.07,0.00,0.00,0.00,2.54,0.67,0.83,0.00,0.13,0.53,0.60,32.17,1.03,2.00,8.93,4.05,1.01,15.15
05-06,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,25,GOODHUE,10,3.73,1.00,0.00,2.00,0.00,0.73,0.00,0.00,0.67,0.00,0.00,2.00,2.00,1.00,1.00,1.66,2.00,87.34,0.46,2.00,26.00,12.31,2.13,44.44
05-06,0253,01,GOODHUE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,25,GOODHUE,10,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.40,0.00,1.02,0.83,1.00,0.67,0.20,0.66,1.00,38.00,0.27,1.00,13.50,4.22,0.84,18.17
05-06,0255,01,PINE ISLAND PUBLIC SCHOOL DIST.,0 ,0,District Totals: ,25,GOODHUE,10,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.50,1.00,0.00,0.50,3.00,1.00,0.43,0.70,0.00,1.40,87.42,1.80,3.50,28.50,7.73,2.49,43.40
05-06,0256,01,RED WING PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,25,GOODHUE,10,12.27,1.00,0.00,4.00,1.00,1.94,4.33,1.00,1.00,0.00,1.30,0.00,2.67,1.00,2.30,4.60,5.40,154.05,1.30,8.00,43.00,25.62,4.13,72.00
05-06,0261,01,ASHBY PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,26,GRANT,04,1.50,0.47,0.00,1.00,0.00,0.03,0.00,0.00,0.00,0.00,0.80,0.23,0.00,0.00,0.23,0.00,0.40,24.13,0.60,0.70,6.30,2.50,1.00,13.03
05-06,0264,01,HERMAN-NORCROSS SCHOOL DISTRICT,0 ,0,District Totals: ,26,GRANT,04,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.04,0.00,0.00,0.00,0.00,0.18,14.61,0.83,1.00,4.14,1.05,0.00,7.59
05-06,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,27,HENNEPIN,11,17.80,1.00,0.00,10.00,4.00,2.00,0.80,0.00,3.84,2.00,28.33,16.00,10.53,10.26,4.76,17.25,16.54,459.48,5.50,14.00,135.00,73.09,7.43,224.46
05-06,0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,27,HENNEPIN,11,35.50,1.00,1.00,15.00,7.00,2.00,9.50,2.00,2.00,0.00,12.33,17.50,16.34,1.00,7.52,17.23,16.31,614.20,1.40,27.50,169.30,92.69,3.97,319.34
05-06,0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,27,HENNEPIN,11,21.00,1.00,0.00,8.00,4.00,2.00,6.00,1.00,0.00,0.00,18.63,11.10,7.50,6.80,5.40,8.80,19.43,519.15,7.90,23.00,157.40,85.21,5.26,240.38
05-06,0273,01,EDINA PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,27,HENNEPIN,11,22.00,1.00,1.00,9.00,4.00,3.00,4.00,3.50,0.00,0.00,7.93,9.00,9.00,6.80,9.00,9.00,14.50,443.97,6.16,20.00,144.06,48.16,1.00,224.59
05-06,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,27,HENNEPIN,11,18.00,1.00,1.00,9.00,5.00,2.00,0.00,4.00,0.00,0.00,4.33,9.00,9.00,6.87,2.59,8.79,12.16,441.67,6.14,26.00,119.00,64.18,0.80,225.55
