SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,310,32,ALBERT LEA SENIOR HIGH                            ,24,Freeborn                                          ,10                  ,60.58,25.22,35.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.22,35.36,3.00,16.00,7.03,6.80,13.10,12.50,7.16,4.00,8.99,0.00,23.64,36.81,0.00,0.00,41.00,4.03,3.40,6.17,22.32,19.00,5.66
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,320,31,SOUTHWEST MIDDLE                                  ,24,Freeborn                                          ,10                  ,29.17,6.43,22.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.43,22.74,0.00,11.00,3.40,5.61,8.50,6.66,4.00,1.00,0.00,0.00,15.21,13.96,0.00,0.00,41.00,1.40,2.00,1.80,14.13,7.01,2.83
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,350,41,ALBERT LEA AREA LEARNING CNTR.                    ,24,Freeborn                                          ,10                  ,7.05,0.34,6.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,6.71,1.00,8.00,1.17,3.00,1.04,1.31,0.53,0.00,0.00,0.00,4.17,2.88,0.00,0.00,42.00,1.17,0.00,1.00,1.34,1.00,2.54
08-09,0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT                 ,000,0 ,Totals                                            ,24,Freeborn                                          ,10                  ,209.22,45.46,163.76,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,45.46,162.77,7.33,14.00,25.83,38.91,49.37,39.94,20.69,14.49,18.99,0.00,82.71,126.12,0.00,0.00,41.00,10.00,26.73,24.45,69.51,49.00,29.53
08-09,0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT               ,001,33,ALDEN-CONGER SECONDARY                            ,24,Freeborn                                          ,10                  ,14.36,6.64,7.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.64,7.72,0.00,10.00,1.34,5.86,3.48,1.66,1.51,0.00,0.51,0.00,11.05,3.31,0.00,0.00,34.00,0.83,4.67,1.78,5.91,0.66,0.51
08-09,0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT               ,002,10,ALDEN-CONGER ELEMENTARY                           ,24,Freeborn                                          ,10                  ,21.52,2.40,19.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.40,19.12,3.01,10.00,3.35,3.38,8.12,2.00,2.33,0.00,2.34,0.00,14.70,6.76,0.00,0.00,41.00,1.00,0.51,5.11,7.05,6.34,1.51
08-09,0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT               ,000,0 ,Totals                                            ,24,Freeborn                                          ,10                  ,35.88,9.04,26.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.04,26.84,3.01,10.00,4.69,9.24,11.60,3.66,3.84,0.00,2.85,0.00,25.75,10.07,0.00,0.00,37.00,1.83,5.18,6.89,12.96,7.00,2.02
08-09,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT               ,000,00,CANNON FALLS PUBLIC SCHOOL DISTRICT               ,25,Goodhue                                           ,10                  ,0.57,0.30,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.27,0.00,8.00,0.30,0.10,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,34.00,0.00,0.00,0.40,0.17,0.00,0.00
08-09,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT               ,001,10,CANNON FALLS ELEMENTARY                           ,25,Goodhue                                           ,10                  ,38.58,3.01,35.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.01,35.57,1.02,16.00,2.02,6.06,10.54,8.11,2.02,4.81,5.02,0.00,26.21,11.57,0.00,0.00,43.00,1.02,3.70,6.01,10.90,10.11,6.84
08-09,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT               ,002,33,CANNON FALLS SEC.                                 ,25,Goodhue                                           ,10                  ,37.09,15.57,21.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.57,21.52,0.00,14.00,0.99,4.72,13.03,8.34,6.00,1.01,3.00,0.00,15.93,21.16,0.00,0.00,42.00,0.00,0.99,6.04,15.08,10.04,4.94
08-09,0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT               ,000,0 ,Totals                                            ,25,Goodhue                                           ,10                  ,76.24,18.88,57.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.88,57.36,1.02,15.00,3.31,10.88,23.57,16.62,8.02,5.82,8.02,0.00,42.14,32.90,0.00,0.00,42.00,1.02,4.69,12.45,26.15,20.15,11.78
08-09,0253,01,GOODHUE PUBLIC SCHOOL DISTRICT                    ,000,00,GOODHUE PUBLIC SCHOOL DISTRICT                    ,25,Goodhue                                           ,10                  ,4.34,0.00,4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.34,0.00,11.00,1.23,1.10,1.00,0.00,0.00,1.01,0.00,0.00,0.00,2.01,0.00,0.00,42.00,0.00,1.23,0.10,2.00,0.00,1.01
08-09,0253,01,GOODHUE PUBLIC SCHOOL DISTRICT                    ,001,10,GOODHUE ELEMENTARY                                ,25,Goodhue                                           ,10                  ,19.52,3.00,16.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,16.52,0.00,18.00,1.00,1.77,3.34,2.50,2.00,4.00,4.91,0.00,15.52,4.00,0.00,0.00,43.00,1.00,1.27,1.83,7.51,3.33,4.58
08-09,0253,01,GOODHUE PUBLIC SCHOOL DISTRICT                    ,002,33,GOODHUE SECONDARY                                 ,25,Goodhue                                           ,10                  ,18.18,9.70,8.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.70,8.48,1.85,17.00,3.88,2.73,3.09,0.80,0.00,2.85,4.83,0.00,12.54,3.84,1.00,0.00,41.00,1.04,3.56,2.67,2.43,5.73,2.75
08-09,0253,01,GOODHUE PUBLIC SCHOOL DISTRICT                    ,000,0 ,Totals                                            ,25,Goodhue                                           ,10                  ,42.04,12.70,29.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.70,29.34,1.85,17.00,6.11,5.60,7.43,3.30,2.00,7.86,9.74,0.00,28.06,9.85,1.00,0.00,42.00,2.04,6.06,4.60,11.94,9.06,8.34
08-09,0255,01,PINE ISLAND PUBLIC SCHOOL DIST.                   ,010,10,PINE ISLAND ELEMENTARY                            ,25,Goodhue                                           ,10                  ,34.98,2.34,32.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.34,32.64,1.00,19.00,5.00,5.70,4.34,2.67,5.36,5.08,5.83,0.00,18.51,16.34,0.00,0.00,45.00,2.00,5.00,4.26,6.78,7.43,9.51
08-09,0255,01,PINE ISLAND PUBLIC SCHOOL DIST.                   ,015,20,PINE ISLAND MIDDLE                                ,25,Goodhue                                           ,10                  ,22.80,9.86,12.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.86,12.94,1.17,16.00,4.57,3.40,4.69,1.29,1.67,1.95,5.23,0.00,11.52,11.21,0.00,0.00,43.00,0.00,5.57,1.57,3.17,8.17,4.32
08-09,0255,01,PINE ISLAND PUBLIC SCHOOL DIST.                   ,020,32,PINE ISLAND SECONDARY                             ,25,Goodhue                                           ,10                  ,26.18,11.51,14.67,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,11.51,13.87,0.83,12.00,3.41,9.55,3.26,3.00,2.22,2.50,2.24,0.00,11.26,14.85,0.00,0.00,38.00,1.98,5.42,4.48,4.80,8.01,1.49
08-09,0255,01,PINE ISLAND PUBLIC SCHOOL DIST.                   ,000,0 ,Totals                                            ,25,Goodhue                                           ,10                  ,83.96,23.71,60.25,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,23.71,59.45,3.00,15.00,12.98,18.65,12.29,6.96,9.25,9.53,13.30,0.00,41.29,42.40,0.00,0.00,41.00,3.98,15.99,10.31,14.75,23.61,15.32
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,000,00,RED WING PUBLIC SCHOOL DISTRICT                   ,25,Goodhue                                           ,10                  ,6.96,1.99,4.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.99,4.97,0.00,21.00,0.00,1.27,0.37,1.06,1.00,1.60,1.66,0.00,2.90,3.66,0.00,0.00,55.00,0.00,0.00,1.00,0.40,1.37,4.19
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,107,41,TOWER VIEW OPPORTUNITY PROGRAM ALC                ,25,Goodhue                                           ,10                  ,5.48,2.00,3.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.48,0.00,12.00,2.00,0.00,1.00,1.00,0.48,1.00,0.00,0.00,4.00,1.48,0.00,0.00,43.00,1.00,1.00,0.00,0.00,1.48,2.00
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,108,32,RED WING SENIOR HIGH                              ,25,Goodhue                                           ,10                  ,43.90,23.60,20.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.60,20.30,2.60,16.00,5.00,4.00,10.20,9.50,5.00,6.00,3.20,0.00,12.20,31.70,0.00,0.00,43.00,2.00,6.40,2.00,12.40,16.20,4.90
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,109,20,TWIN BLUFF MIDDLE SCHOOL                          ,25,Goodhue                                           ,10                  ,35.16,15.65,19.51,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.65,18.51,0.00,16.00,1.28,7.58,4.37,3.80,2.13,9.20,1.80,0.00,5.07,29.41,0.00,0.00,43.00,0.60,2.97,3.29,4.40,20.57,3.33
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,537,10,BURNSIDE ELEMENTARY.                              ,25,Goodhue                                           ,10                  ,34.85,8.00,26.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,26.85,0.93,16.00,3.10,3.51,4.01,4.43,6.00,8.80,4.00,0.00,11.12,23.73,0.00,0.00,43.00,0.00,1.67,2.02,10.93,12.80,7.43
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,541,10,SUNNYSIDE ELEMENTARY                              ,25,Goodhue                                           ,10                  ,29.73,0.00,29.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.73,1.50,16.00,6.13,3.01,3.00,1.40,4.99,5.20,5.00,0.00,8.13,21.10,0.00,0.00,43.00,1.00,5.13,2.51,3.50,9.20,8.39
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,542,50,COLVILL FAMILY EDUCATION CENTER                   ,25,Goodhue                                           ,10                  ,5.96,0.00,5.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.96,0.00,17.00,0.50,0.30,0.00,0.63,2.00,1.53,1.00,0.00,1.66,3.00,0.00,1.00,43.00,0.00,0.80,0.00,2.00,2.63,0.53
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,545,41,RED WING MIDDLE LEVEL DAY ALC                     ,25,Goodhue                                           ,10                  ,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,7.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,35.00,0.00,1.00,0.00,0.00,1.00,0.00
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,546,41,RED WING HS ALC DAY PROGRAM                       ,25,Goodhue                                           ,10                  ,0.80,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,5.00,0.60,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,31.00,0.00,0.60,0.00,0.00,0.20,0.00
08-09,0256,01,RED WING PUBLIC SCHOOL DISTRICT                   ,000,0 ,Totals                                            ,25,Goodhue                                           ,10                  ,164.84,51.24,113.60,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,51.24,112.60,5.03,16.00,18.61,20.67,23.15,22.82,21.60,33.33,16.66,0.00,45.08,116.88,0.00,1.00,43.00,4.60,19.57,10.82,33.63,65.45,30.77
08-09,0261,01,ASHBY PUBLIC SCHOOL DISTRICT                      ,000,00,ASHBY PUBLIC SCHOOL DISTRICT                      ,26,Grant                                             ,04                  ,0.70,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,11.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,0.00,0.00,0.00,0.00,0.70,0.00
08-09,0261,01,ASHBY PUBLIC SCHOOL DISTRICT                      ,010,10,ASHBY ELEMENTARY                                  ,26,Grant                                             ,04                  ,10.40,3.61,6.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61,6.79,0.00,12.00,2.12,2.32,1.87,0.77,1.32,1.00,1.00,0.00,9.87,0.50,0.00,0.00,42.00,0.00,3.12,0.32,4.03,1.03,1.90
08-09,0261,01,ASHBY PUBLIC SCHOOL DISTRICT                      ,020,33,ASHBY SECONDARY                                   ,26,Grant                                             ,04                  ,12.58,5.48,7.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.48,7.10,0.40,12.00,2.24,1.84,4.20,1.22,1.88,0.00,1.20,0.00,9.68,2.30,0.00,0.00,42.00,0.40,1.84,0.84,2.50,4.60,2.40
08-09,0261,01,ASHBY PUBLIC SCHOOL DISTRICT                      ,000,0 ,Totals                                            ,26,Grant                                             ,04                  ,23.68,9.09,14.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,14.59,0.40,12.00,4.36,4.16,6.77,1.99,3.20,1.00,2.20,0.00,19.55,2.80,0.00,0.00,42.00,0.40,4.96,1.16,6.53,6.33,4.30
08-09,0264,01,HERMAN-NORCROSS SCHOOL DISTRICT                   ,000,00,HERMAN-NORCROSS SCHOOL DISTRICT                   ,26,Grant                                             ,04                  ,0.37,0.04,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.33,0.00,14.00,0.00,0.33,0.00,0.00,0.00,0.04,0.00,0.00,0.33,0.00,0.00,0.00,38.00,0.00,0.33,0.00,0.00,0.04,0.00
08-09,0264,01,HERMAN-NORCROSS SCHOOL DISTRICT                   ,001,10,HERMAN ELEMENTARY                                 ,26,Grant                                             ,04                  ,8.03,0.85,7.18,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.85,7.11,0.21,23.00,0.21,1.07,1.01,0.87,2.07,1.02,1.58,0.00,6.82,1.21,0.00,0.00,50.00,0.00,0.88,1.01,0.00,1.60,4.54
08-09,0264,01,HERMAN-NORCROSS SCHOOL DISTRICT                   ,002,33,HERMAN SECONDARY                                  ,26,Grant                                             ,04                  ,5.04,2.04,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.04,3.00,0.75,11.00,1.70,0.00,0.97,1.01,0.00,0.00,0.96,0.00,3.69,1.35,0.00,0.00,35.00,0.00,1.70,0.97,1.01,0.40,0.96
08-09,0264,01,HERMAN-NORCROSS SCHOOL DISTRICT                   ,000,0 ,Totals                                            ,26,Grant                                             ,04                  ,13.44,2.93,10.51,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,2.93,10.44,0.96,15.00,1.91,1.40,1.98,1.88,2.07,1.06,2.54,0.00,10.84,2.56,0.00,0.00,40.00,0.00,2.91,1.98,1.01,2.04,5.50
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT                    ,000,00,HOPKINS PUBLIC SCHOOL DISTRICT                    ,27,Hennepin                                          ,11                  ,14.22,5.80,8.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.80,8.42,0.00,13.00,1.13,4.36,3.00,0.90,3.60,1.00,0.23,0.00,6.96,6.26,1.00,0.00,50.00,0.00,0.00,1.00,3.80,4.56,4.86
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT                    ,093,50,TRANSITION PLUS                                   ,27,Hennepin                                          ,11                  ,6.80,0.80,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,6.00,0.00,10.00,1.00,0.80,5.00,0.00,0.00,0.00,0.00,0.00,2.40,1.80,0.00,0.00,46.00,0.00,0.00,0.00,3.40,2.00,1.40
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT                    ,282,32,HOPKINS SENIOR HIGH                               ,27,Hennepin                                          ,11                  ,96.92,41.30,55.62,0.00,0.00,0.00,0.66,0.00,0.00,0.00,2.32,41.30,52.64,1.66,14.00,5.17,18.64,19.26,31.29,10.98,2.47,8.45,0.00,15.93,78.33,1.67,0.99,41.00,1.33,6.00,13.45,43.09,23.95,9.10
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT                    ,378,31,HOPKINS NORTH JUNIOR HIGH                         ,27,Hennepin                                          ,11                  ,52.11,13.34,38.77,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.79,12.34,36.98,0.86,12.00,3.53,11.43,11.36,16.50,5.30,2.99,1.00,0.00,9.78,41.33,0.00,1.00,41.00,0.86,6.19,5.12,20.70,12.54,6.70
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT                    ,380,31,HOPKINS WEST JUNIOR HIGH                          ,27,Hennepin                                          ,11                  ,44.88,14.43,30.45,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.20,11.43,30.25,1.80,13.00,7.53,6.06,13.93,8.99,4.98,0.00,3.39,0.00,10.64,34.24,0.00,0.00,40.00,2.20,7.60,10.02,12.38,8.68,4.00
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT                    ,561,10,ALICE SMITH ELEMENTARY                            ,27,Hennepin                                          ,11                  ,34.03,7.83,26.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,7.83,25.20,0.90,12.00,1.70,9.73,11.17,4.30,4.13,2.00,1.00,0.00,7.43,26.60,0.00,0.00,41.00,0.00,2.70,9.07,9.23,9.03,4.00
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT                    ,563,10,GLEN LAKE ELEMENTARY                              ,27,Hennepin                                          ,11                  ,29.53,5.23,24.30,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,5.23,24.00,0.00,17.00,2.00,5.97,4.90,4.60,4.33,1.33,6.40,0.00,11.60,16.93,0.00,1.00,45.00,1.00,1.00,4.07,6.20,9.66,7.60
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT                    ,564,50,HARLEY HOPKINS FAMILY CENTER                      ,27,Hennepin                                          ,11                  ,11.83,0.00,11.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.83,0.00,14.00,1.53,3.37,1.93,1.00,1.50,2.50,0.00,0.00,3.66,8.17,0.00,0.00,48.00,0.00,0.00,1.67,2.27,5.39,2.50
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT                    ,566,10,EISENHOWER ELEMENTARY                             ,27,Hennepin                                          ,11                  ,46.28,5.70,40.58,0.00,1.20,0.00,6.00,0.00,0.00,0.00,1.50,5.70,31.88,1.20,11.00,9.90,10.00,13.57,6.57,2.57,2.67,1.00,0.00,15.84,30.44,0.00,0.00,41.00,0.00,9.00,9.50,11.70,11.04,5.04
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT                    ,567,10,L.H. TANGLEN ELEMENTARY                           ,27,Hennepin                                          ,11                  ,31.93,7.90,24.03,0.00,0.00,1.00,1.00,0.50,0.00,1.00,0.00,5.40,23.03,0.00,14.00,0.00,8.33,6.40,11.00,3.90,0.80,1.50,0.20,12.43,19.30,0.00,0.00,45.00,0.00,2.70,3.50,8.40,11.13,6.20
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT                    ,569,10,GATEWOOD ELEMENTARY                               ,27,Hennepin                                          ,11                  ,36.06,6.76,29.30,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,6.76,29.00,1.00,13.00,1.70,11.20,10.00,7.60,1.83,1.53,1.20,0.00,19.50,16.56,0.00,0.00,43.00,0.00,1.00,10.50,8.10,8.46,8.00
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT                    ,570,10,MEADOWBROOK ELEMENTARY                            ,27,Hennepin                                          ,11                  ,30.87,8.00,22.87,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,6.00,21.87,1.00,14.00,2.70,6.43,7.87,7.17,2.50,2.00,2.20,0.00,7.54,23.33,0.00,0.00,43.00,0.70,3.50,5.13,6.00,8.44,7.10
08-09,0270,01,HOPKINS PUBLIC SCHOOL DISTRICT                    ,000,0 ,Totals                                            ,27,Hennepin                                          ,11                  ,435.46,117.09,318.37,1.00,1.20,1.00,9.26,3.50,0.00,3.00,6.81,108.59,301.10,8.42,13.00,37.89,96.32,108.39,99.92,45.62,19.29,26.37,0.20,123.71,303.29,2.67,2.99,42.00,6.09,39.69,73.03,135.27,114.88,66.50
08-09,0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,000,00,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,27,Hennepin                                          ,11                  ,1.17,1.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.17,0.00,6.00,0.17,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.17,1.00,0.00,0.00,28.00,0.00,0.17,1.00,0.00,0.00,0.00
08-09,0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,007,32,KENNEDY SENIOR HIGH                               ,27,Hennepin                                          ,11                  ,86.75,41.63,45.12,0.00,1.00,1.98,0.00,0.00,0.00,0.99,0.00,38.66,44.12,6.95,11.00,15.23,17.92,30.48,10.90,4.29,4.96,2.97,0.00,26.46,60.29,0.00,0.00,38.00,4.97,10.90,20.63,28.04,12.88,9.33
08-09,0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,009,32,JEFFERSON SENIOR HIGH                             ,27,Hennepin                                          ,11                  ,85.83,41.29,44.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.29,44.54,1.66,13.00,5.29,17.85,23.15,19.33,9.77,2.97,3.49,0.00,19.44,66.39,0.00,0.00,39.00,1.98,7.59,18.83,30.24,18.80,8.39
08-09,0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,013,20,OAK GROVE MIDDLE                                  ,27,Hennepin                                          ,11                  ,50.36,14.27,36.09,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,14.27,35.69,1.66,11.00,5.34,19.35,10.70,6.97,3.00,2.00,2.00,0.00,21.39,28.97,0.00,0.00,37.00,2.00,10.98,13.04,11.37,7.97,5.00
08-09,0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,345,20,VALLEY VIEW MIDDLE                                ,27,Hennepin                                          ,11                  ,50.14,14.99,35.15,0.00,0.00,0.00,0.00,0.00,0.32,0.00,2.00,14.99,32.83,2.34,8.00,8.36,20.09,13.68,5.02,1.99,1.00,0.00,0.00,24.71,25.43,0.00,0.00,33.00,0.00,20.49,12.43,9.88,6.32,1.02
08-09,0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,346,20,OLSON MIDDLE                                      ,27,Hennepin                                          ,11                  ,50.05,13.53,36.52,0.00,0.00,1.00,1.60,0.00,0.00,0.00,1.00,12.53,33.92,0.00,11.00,2.20,13.88,15.61,11.54,3.32,1.50,2.00,0.00,14.31,35.74,0.00,0.00,38.00,2.00,4.76,11.17,16.49,6.61,9.02
08-09,0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,432,10,WASHBURN ELEMENTARY                               ,27,Hennepin                                          ,11                  ,34.22,6.00,28.22,0.00,0.00,1.00,2.02,0.00,0.00,0.00,0.00,5.00,26.20,3.06,6.00,8.06,10.00,11.00,1.33,1.00,1.00,1.83,0.00,16.06,18.16,0.00,0.00,29.00,6.06,9.00,7.00,9.00,0.33,2.83
08-09,0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,443,10,HILLCREST ELEMENTARY                              ,27,Hennepin                                          ,11                  ,24.54,4.20,20.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.20,20.34,1.00,10.00,3.17,6.50,7.70,4.17,3.00,0.00,0.00,0.00,8.17,16.37,0.00,0.00,38.00,1.00,2.17,5.20,11.00,4.17,1.00
08-09,0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,446,10,INDIAN MOUNDS ELEMENTARY                          ,27,Hennepin                                          ,11                  ,27.70,6.20,21.50,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,5.20,20.50,2.00,8.00,6.17,5.00,14.20,0.00,1.33,0.00,1.00,0.00,13.17,14.53,0.00,0.00,33.00,3.00,6.17,7.20,8.00,1.33,2.00
08-09,0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,447,10,OLSON ELEMENTARY                                  ,27,Hennepin                                          ,11                  ,30.54,4.37,26.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.37,26.17,0.37,12.00,4.54,4.00,9.00,6.00,5.00,1.00,1.00,0.00,9.54,21.00,0.00,0.00,39.00,2.00,4.17,5.37,7.50,7.50,4.00
08-09,0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,448,10,OAK GROVE ELEMENTARY                              ,27,Hennepin                                          ,11                  ,30.62,3.20,27.42,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.20,26.42,0.50,9.00,5.50,9.99,8.80,4.00,1.00,1.33,0.00,0.00,14.10,16.52,0.00,0.00,38.00,1.00,8.99,8.70,5.00,4.33,2.60
08-09,0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,450,10,NORMANDALE HILLS ELEMENTARY                       ,27,Hennepin                                          ,11                  ,29.33,3.20,26.13,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.20,26.13,1.00,11.00,3.00,8.00,11.70,3.00,2.00,0.00,1.63,0.00,11.30,18.03,0.00,0.00,35.00,1.00,8.00,9.20,7.50,2.30,1.33
08-09,0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,454,10,POPLAR BRIDGE ELEMENTARY                          ,27,Hennepin                                          ,11                  ,24.43,5.00,19.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,19.43,0.00,11.00,4.00,9.60,5.50,1.00,2.50,0.50,1.33,0.00,10.50,13.93,0.00,0.00,35.00,0.00,10.00,6.50,2.00,5.60,0.33
08-09,0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT                ,455,10,RIDGEVIEW ELEMENTARY                              ,27,Hennepin                                          ,11                  ,23.83,3.33,20.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,20.50,1.33,10.00,6.50,4.00,6.00,3.33,3.00,0.00,1.00,0.00,11.50,12.33,0.00,0.00,39.00,2.00,2.57,5.93,6.00,5.33,2.00
