districtNumber,districtType,districtName,year,change
4153,07,Dugsi Academy,2013,-0.432432432432432
4155,07,Naytahwaush Community School,2013,-0.0530973451327434
4159,07,Seven Hills Preparatory Academy,2013,0.518602029312289
4160,07,Spectrum High School,2013,0.271014492753623
4161,07,New Discoveries Montessori Academy,2013,0.11734693877551
4162,07,Southside Family Charter School,2013,0.0854700854700855
4163,07,Learning For Leadership Charter,2013,0.140969162995595
4164,07,Laura Jeffrey Academy Charter,2013,-0.857142857142857
4166,07,East Range Academy Of Tech-Science,2013,0.265734265734266
4167,07,International Spanish Language Acad,2013,0.221884498480243
4168,07,Glacial Hills Elementary,2013,-0.186274509803922
4169,07,Stonebridge World School,2013,0.0912698412698413
4170,07,Hiawatha Academies,2013,0.629846378931968
4171,07,Noble Academy,2013,0.492957746478873
4172,07,Clarkfield Charter School,2013,-0.0892857142857143
4177,07,Minisinaakwaang Leadership Academy,2013,-0.0454545454545455
4178,07,Lincoln International School,2013,0.0984848484848485
4181,07,Community School Of Excellence,2013,0.20508166969147
4183,07,Lionsgate Academy,2013,0.217616580310881
4184,07,Aspen Academy,2013,0.173151750972763
4185,07,Davinci Academy,2013,0.4125
4186,07,Global Academy,2013,0.00709219858156028
4187,07,Natural Science Academy,2013,0.320512820512821
4188,07,Cologne Academy,2013,0.373572593800979
4189,07,Bright Water Elementary,2013,0.206703910614525
4190,07,Rivers Edge Academy,2013,0.0441176470588235
4191,07,Kipp Minnesota Charter School,2013,0.525222551928783
4192,07,Best Academy,2013,0.137152777777778
4193,07,College Preparatory Elementary,2013,0.227138643067847
4194,07,Cannon River Stem School,2013,0.273504273504274
4195,07,Oshki Ogimaag Charter School,2013,-0.7
4198,07,Discovery Woods,2013,-0.229166666666667
4199,07,Parnassus Preparatory Charter Sch,2013,0.445049954586739
4200,07,Step Academy Charter School,2013,0.62
4201,07,Cornerstone Montessori Elementary,2013,0.401459854014599
4204,07,Rochester Stem Academy,2013,0.47787610619469
4205,07,Hennepin Elementary School,2013,0.643939393939394
4207,07,Vermilion Country School,2013,NA
4208,07,Nasha Shkola Charter School,2013,0.211864406779661
4209,07,Mastery School,2013,0.242718446601942
4210,07,Upper Mississippi Academy,2013,NA
4212,07,West Side Summit Charter School,2013,NA
4213,07,Prodeo Academy,2013,NA
4215,07,Sejong Academy Of Minnesota,2013,NA
4217,07,Technical Academies Of Minnesota,2013,NA
4218,07,Venture Academy,2013,NA
4219,07,Northeast College Prep,2013,NA
4220,07,Agamim Classical Academy,2013,NA
4221,07,Discovery Charter School,2013,NA
4223,07,Saint Cloud Math And Science Academ,2013,NA
4224,07,Star Of The North Academy Charter S,2013,NA
4225,07,Universal Academy Charter School,2013,NA
4226,07,Bdote Learning Center,2013,NA
4227,07,Art And Science Academy,2013,NA
4228,07,Woodbury Leadership Academy,2013,NA
4229,07,Jane Goodall Environmental Science,2013,NA
4230,07,Minnesota Excellence In Learning Ac,2013,NA
4231,07,Minnesota Math And Science Academy,2013,NA
4232,07,Success Academy,2013,NA
4233,07,Level Up Academy,2013,NA
4237,07,Career Pathways,2013,NA
4238,07,Rochester Beacon Academy,2013,NA
4239,07,Tesfa International School,2013,NA
4240,07,New Century School,2013,NA
4243,07,North Metro Flex Academy,2013,NA
4244,07,Fit Academy,2013,NA
4246,07,Big Picture Twin Cities,2013,NA
4250,07,Athlos Academy Of Saint Cloud,2013,NA
4254,07,Marine Area Community School,2013,NA
6004,61,Freshwater Ed. Dist.,2013,0.231132075471698
6012,61,Zumbro Education District,2013,0.0670731707317073
6013,61,Hiawatha Valley Ed. District,2013,-0.371134020618557
6014,61,Runestone Area Ed. District,2013,-0.294117647058824
6018,61,Mn River Valley Education District,2013,0.28
6026,61,West Central Education District,2013,-0.206349206349206
6027,61,Mn Valley Education District,2013,-0.0229885057471264
6049,61,River Bend Education District,2013,0.0867052023121387
6051,61,Goodhue County Education District,2013,0.455223880597015
6074,50,Central Minnesota Jt. Powers Dist.,2013,-0.842105263157895
6076,50,Northland Learning Center,2013,0.45679012345679
6079,52,Rum River Special Education Coop,2013,0.192771084337349
6083,52,Southern Mn Education Consortium,2013,NA
6090,52,Sherburne And Northern Wright Speci,2013,NA
6094,52,Cannon Valley Special Education Coo,2013,NA
6095,52,Austin Albert Lea Area Special Educ,2013,NA
6096,52,Northern Lights Academy Cooperative,2013,NA
6383,61,Benton-Stearns Ed. District,2013,0.274336283185841
6979,61,Mid State Education District,2013,0.296875
0000,01,Minneapolis-St. Paul International Airport,2013,NA
2759,01,Eagle Valley,2013,NA
0323,02,Franconia,2013,NA
0815,02,Prinsburg,2013,NA
0000,01,Minneapolis-St. Paul International Airport,2013,NA
2759,01,Eagle Valley,2013,NA
0323,02,Franconia,2013,NA
0815,02,Prinsburg,2013,NA
0001,01,Aitkin Public School District,2012,-0.0824829931972789
0001,03,Minneapolis Public School District,2012,0.0528371427785571
0002,01,Hill City Public School District,2012,-0.0354609929078014
0004,01,Mcgregor Public School District,2012,0.196687370600414
0006,03,South St. Paul Public School Dist.,2012,0.0655599324704558
0011,01,Anoka-Hennepin Public School Dist.,2012,0.00201217624600144
0012,01,Centennial Public School District,2012,0.0322051587893246
0013,01,Columbia Heights Public School Dist,2012,0.0894039735099338
0014,01,Fridley Public School District,2012,0.0866853757405675
0015,01,St. Francis Public School District,2012,-0.148204903677758
0016,01,Spring Lake Park Public Schools,2012,0.104645227156713
0022,01,Detroit Lakes Public School Dist.,2012,0.0645894190197988
0023,01,Frazee-Vergas Public School Dist.,2012,0.0194174757281553
0025,01,Pine Point Public School District,2012,0.078125
0031,01,Bemidji Public School District,2012,0.0208373160007647
0032,01,Blackduck Public School District,2012,0.0669781931464174
0036,01,Kelliher Public School District,2012,0.103202846975089
0038,01,Red Lake Public School District,2012,0.130132659507265
0047,01,Sauk Rapids-Rice Public Schools,2012,0.145213805079227
0051,01,Foley Public School District,2012,0.0454086781029263
0075,01,St. Clair Public School District,2012,0.124076809453471
0077,01,Mankato Public School District,2012,0.130637813211845
0081,01,Comfrey Public School District,2012,-0.208333333333333
0084,01,Sleepy Eye Public School District,2012,-0.0194174757281553
0085,01,Springfield Public School District,2012,-0.0663082437275986
0088,01,New Ulm Public School District,2012,0.0622327790973872
0091,01,Barnum Public School District,2012,-0.0265957446808511
0093,01,Carlton Public School District,2012,-0.0474137931034483
0094,01,Cloquet Public School District,2012,0.0735238095238095
0095,01,Cromwell-Wright Public Schools,2012,0.043613707165109
0097,01,Moose Lake Public School District,2012,-0.0208955223880597
0099,01,Esko Public School District,2012,0.0378847671665351
0100,01,Wrenshall Public School District,2012,0.10969387755102
0108,01,Central Public School District,2012,0.0242954324586978
0110,01,Waconia Public School District,2012,0.151077375122429
0111,01,Watertown-Mayer Public School Dist.,2012,-0.0254129606099111
0112,01,Eastern Carver County Public School,2012,0.0734233776784808
0113,01,Walker-Hackensack-Akeley Schl. Dist,2012,-0.00497512437810945
0115,01,Cass Lake-Bena Public Schools,2012,0.0729080364540182
0116,01,Pillager Public School District,2012,0.234712230215827
0118,01,Northland Community Schools,2012,-0.153623188405797
0129,01,Montevideo Public School District,2012,0.0498575498575499
0138,01,North Branch Public Schools,2012,-0.0977011494252874
0139,01,Rush City Public School District,2012,-0.0378440366972477
0146,01,Barnesville Public School Dist.,2012,0.0117096018735363
0150,01,Hawley Public School District,2012,0.0642201834862385
0152,01,Moorhead Public School District,2012,0.179879394028534
0160,70,Minnesota State Academies,2012,-0.226415094339623
0162,01,Bagley Public School District,2012,0.0303030303030303
0166,01,Cook County Public Schools,2012,0.102912621359223
0173,01,Mountain Lake Public Schools,2012,0.0776699029126214
0177,01,Windom Public School District,2012,0.0954631379962193
0181,01,Brainerd Public School District,2012,0.0176453143534994
0182,01,Crosby-Ironton Public School Dist.,2012,-0.133206470028544
0186,01,Pequot Lakes Public Schools,2012,0.0351699882766706
0191,01,Burnsville Public School District,2012,-0.0821705426356589
0192,01,Farmington Public School District,2012,0.0817142069725782
0194,01,Lakeville Public School District,2012,0.00990990990990991
0195,01,Randolph Public School District,2012,0.128398791540786
0196,01,Rosemount-Apple Valley-Eagan,2012,0.0473925421845705
0197,01,West St. Paul-Mendota Hts.-Eagan,2012,0.100734725444702
0199,01,Inver Grove Heights Schools,2012,-0.0252169197396963
0200,01,Hastings Public School District,2012,-0.0577445652173913
0203,01,Hayfield Public School District,2012,-0.141812865497076
0204,01,Kasson-Mantorville School District,2012,0.00826446280991736
0206,01,Alexandria Public School District,2012,0.0742316784869976
0213,01,Osakis Public School District,2012,-0.0281862745098039
0227,01,Chatfield Public Schools,2012,0.0348964013086151
0229,01,Lanesboro Public School District,2012,0.0868347338935574
0238,01,Mabel-Canton Public School Dist.,2012,0.00757575757575758
0239,01,Rushford-Peterson Public Schools,2012,0.013719512195122
0241,01,Albert Lea Public School District,2012,0.072984441301273
0242,01,Alden-Conger Public School District,2012,-0.0241448692152917
0252,01,Cannon Falls Public School District,2012,-0.0426457789382071
0253,01,Goodhue Public School District,2012,0.015220700152207
0255,01,Pine Island Public School Dist.,2012,0.101809954751131
0256,01,Red Wing Public School District,2012,-0.0687732342007435
0261,01,Ashby Public School District,2012,0.0538461538461538
0264,01,Herman-Norcross School District,2012,0.223214285714286
0270,01,Hopkins Public School District,2012,-0.0628069653222206
0271,01,Bloomington Public School District,2012,0.00431196100487439
0272,01,Eden Prairie Public School District,2012,-0.060414788097385
0273,01,Edina Public School District,2012,0.0258500232883093
0276,01,Minnetonka Public School District,2012,0.160508615129457
0277,01,Westonka Public School District,2012,0.06438127090301
0278,01,Orono Public School District,2012,0.0383397819205065
0279,01,Osseo Public School District,2012,0.0252108760190377
0280,01,Richfield Public School District,2012,0.0315121287689866
0281,01,Robbinsdale Public School District,2012,0.0391141559786505
0282,01,St. Anthony-New Brighton Schools,2012,0.0322052401746725
0283,01,St. Louis Park Public School Dist.,2012,0.0548523206751055
0284,01,Wayzata Public School District,2012,0.100632154450709
0286,01,Brooklyn Center School District,2012,0.178098207326578
0287,06,Intermediate School District 287,2012,-0.261471861471861
0288,06,Southwest Metro Intermediate 288,2012,NA
0294,01,Houston Public School District,2012,-0.0926470588235294
0297,01,Spring Grove School District,2012,0.0956521739130435
0299,01,Caledonia Public School District,2012,-0.0304347826086957
0300,01,La Crescent-Hokah School District,2012,-0.114811568799299
0306,01,Laporte Public School District,2012,0.220183486238532
0308,01,Nevis Public School District,2012,0.176470588235294
0309,01,Park Rapids Public School District,2012,0.0878136200716846
0314,01,Braham Public School District,2012,-0.218157181571816
0316,01,Greenway Public School District,2012,0.0395584176632935
0317,01,Deer River Public School District,2012,0.0767613038906414
0318,01,Grand Rapids Public School District,2012,0.0476882110869039
0319,01,Nashwauk-Keewatin School District,2012,0.108832807570978
0330,01,Heron Lake-Okabena School District,2012,-0.146579804560261
0332,01,Mora Public School District,2012,-0.0699216395418927
0333,01,Ogilvie Public School District,2012,-0.134
0345,01,New London-Spicer School District,2012,0.0533596837944664
0347,01,Willmar Public School District,2012,0.0659516202647193
0356,01,Lancaster Public School District,2012,0.122905027932961
0361,01,International Falls School District,2012,-0.165575304022451
0362,01,Littlefork-Big Falls School Dist.,2012,0.123893805309735
0363,01,South Koochiching School District,2012,-0.289655172413793
0378,01,Dawson-Boyd Public School District,2012,0.104056437389771
0381,01,Lake Superior Public School Dist.,2012,-0.0129682997118156
0390,01,Lake Of The Woods School District,2012,-0.117516629711752
0391,01,Cleveland Public School District,2012,0.198443579766537
0397,52,Lake Agassiz Special Ed. Coop.,2012,0.376811594202899
0398,52,Midwest Special Education Coop.,2012,0.35
0402,01,Hendricks Public School District,2012,0.295454545454545
0403,01,Ivanhoe Public School District,2012,-1.21978021978022
0404,01,Lake Benton Public School District,2012,0.278571428571429
0413,01,Marshall Public School District,2012,0.141015921152388
0414,01,Minneota Public School District,2012,0.184557438794727
0415,01,Lynd Public School District,2012,0.303030303030303
0423,01,Hutchinson Public School District,2012,0.00371872887085869
0424,01,Lester Prairie Public School Dist.,2012,0.0790067720090293
0432,01,Mahnomen Public School District,2012,0.0719754977029096
0435,01,Waubun-Ogema-White Earth Public Sch,2012,0.119225037257824
0441,01,Marshall County Central Schools,2012,0.00495049504950495
0447,01,Grygla Public School District,2012,-0.104575163398693
0458,01,Truman Public School District,2012,-0.218446601941748
0463,01,Eden Valley-Watkins School District,2012,0.0419222903885481
0465,01,Litchfield Public School District,2012,-0.0861736334405145
0466,01,Dassel-Cokato Public School Dist.,2012,0.0079295154185022
0473,01,Isle Public School District,2012,-0.107221006564551
0477,01,Princeton Public School District,2012,-0.00118098612341305
0480,01,Onamia Public School District,2012,-0.0322085889570552
0482,01,Little Falls Public School District,2012,0.0147292993630573
0484,01,Pierz Public School District,2012,0.076214405360134
0485,01,Royalton Public School District,2012,0.108165429480382
0486,01,Swanville Public School District,2012,-0.0323529411764706
0487,01,Upsala Public School District,2012,-0.0752688172043011
0492,01,Austin Public School District,2012,0.137075219549446
0495,01,Grand Meadow Public School District,2012,0.135746606334842
0497,01,Lyle Public School District,2012,0.260726072607261
0499,01,Leroy-Ostrander Public Schools,2012,-0.0633802816901408
0500,01,Southland Public School District,2012,-0.172811059907834
0505,01,Fulda Public School District,2012,-0.0303951367781155
0507,01,Nicollet Public School District,2012,0.116580310880829
0508,01,St. Peter Public School District,2012,0.151662971175166
0511,01,Adrian Public School District,2012,-0.0205128205128205
0514,01,Ellsworth Public School District,2012,-0.258992805755396
0518,01,Worthington Public School District,2012,0.259593679458239
0531,01,Byron Public School District,2012,0.144781144781145
0533,01,Dover-Eyota Public School District,2012,-0.0258007117437722
0534,01,Stewartville Public School District,2012,0.0911667453944261
0535,01,Rochester Public School District,2012,0.0834129616098027
0542,01,Battle Lake Public School District,2012,-0.101176470588235
0544,01,Fergus Falls Public School District,2012,0.146159317211949
0545,01,Henning Public School District,2012,0.0537084398976982
0547,01,Parkers Prairie Public School Dist.,2012,0.0412186379928315
0548,01,Pelican Rapids Public School Dist.,2012,-0.0136363636363636
0549,01,Perham-Dent Public School District,2012,0.0503744043567052
0550,01,Underwood Public School District,2012,-0.0752293577981651
0553,01,New York Mills Public School Dist.,2012,0.108179419525066
0561,01,Goodridge Public School District,2012,0.182978723404255
0564,01,Thief River Falls School District,2012,0.0275319567354966
0577,01,Willow River Public School District,2012,-0.0091533180778032
0578,01,Pine City Public School District,2012,-0.00182592818015825
0581,01,Edgerton Public School District,2012,0.234042553191489
0592,01,Climax-Shelly Public Schools,2012,0.269911504424779
0593,01,Crookston Public School District,2012,-0.0394842868654311
0595,01,East Grand Forks Public School Dist,2012,0.103808033385498
0599,01,Fertile-Beltrami School District,2012,0.00434782608695652
0600,01,Fisher Public School District,2012,0.0551470588235294
0601,01,Fosston Public School District,2012,0
0621,01,Mounds View Public School District,2012,0.121318794539366
0622,01,North St Paul-Maplewood Oakdale Dis,2012,0.0106807838766602
0623,01,Roseville Public School District,2012,0.118434603501545
0624,01,White Bear Lake School District,2012,0.0651875571820677
0625,01,St. Paul Public School District,2012,-0.015202295090758
0630,01,Red Lake Falls Public School Dist.,2012,-0.073972602739726
0635,01,Milroy Public School District,2012,-0.166666666666667
0640,01,Wabasso Public School District,2012,-0.10126582278481
0656,01,Faribault Public School District,2012,-0.0447445062218692
0659,01,Northfield Public School District,2012,0.0526573597844722
0671,01,Hills-Beaver Creek School District,2012,0.0212765957446809
0676,01,Badger Public School District,2012,-0.0889830508474576
0682,01,Roseau Public School District,2012,-0.0576759966072943
0690,01,Warroad Public School District,2012,-0.116326530612245
0695,01,Chisholm Public School District,2012,0.0122950819672131
0696,01,Ely Public School District,2012,0.0933333333333333
0698,01,Floodwood Public School District,2012,-0.1
0700,01,Hermantown Public School District,2012,-0.00186133085155886
0701,01,Hibbing Public School District,2012,0.0121951219512195
0704,01,Proctor Public School District,2012,0.0309050772626932
0706,01,Virginia Public School District,2012,0.0260972716488731
0707,01,Nett Lake Public School District,2012,-0.385964912280702
0709,01,Duluth Public School District,2012,-0.0338082315694256
0712,01,Mountain Iron-Buhl School District,2012,-0.175542406311637
0716,01,Belle Plaine Public School District,2012,0.0163240628778718
0717,01,Jordan Public School District,2012,0.0527460576400217
0719,01,Prior Lake-Savage Area Schools,2012,0.171067738231917
0720,01,Shakopee Public School District,2012,0.113723150357995
0721,01,New Prague Area Schools,2012,0.0763232514177694
0726,01,Becker Public School District,2012,0.0472088215024121
0727,01,Big Lake Public School District,2012,-0.0925266903914591
0728,01,Elk River Public School District,2012,0.0490305326498774
0738,01,Holdingford Public School District,2012,0.0792626728110599
0739,01,Kimball Public School District,2012,0.070855614973262
0740,01,Melrose Public School District,2012,-0.0227445034116755
0741,01,Paynesville Public School District,2012,-0.0782422293676313
0742,01,St. Cloud Public School District,2012,0.0413034865293185
0743,01,Sauk Centre Public School District,2012,0.0913284132841328
0745,01,Albany Public School District,2012,0.0626398210290828
0748,01,Sartell-St. Stephen School District,2012,0.0728241563055062
0750,01,Rocori Public School District,2012,0.0357142857142857
0756,01,Blooming Prairie Public School Dist,2012,0.0231607629427793
0761,01,Owatonna Public School District,2012,0.0229099678456592
0763,01,Medford Public School District,2012,0.0450054884742042
0768,01,Hancock Public School District,2012,0.165714285714286
0771,01,Chokio-Alberta Public School Dist.,2012,0.0377358490566038
0775,01,Kerkhoven-Murdock-Sunburg,2012,0.20249653259362
0777,01,Benson Public School District,2012,-0.0533642691415313
0786,01,Bertha-Hewitt Public School Dist.,2012,0.098326359832636
0787,01,Browerville Public School District,2012,0.15742397137746
0801,01,Browns Valley Public School Dist.,2012,0.396341463414634
0803,01,Wheaton Area Public School District,2012,0.00742574257425743
0811,01,Wabasha-Kellogg Public School Dist.,2012,-0.0981481481481482
0813,01,Lake City Public School District,2012,0.00884955752212389
0818,01,Verndale Public School District,2012,0.125226860254083
0820,01,Sebeka Public School District,2012,-0.0136186770428016
0821,01,Menahga Public School District,2012,0.187192118226601
0829,01,Waseca Public School District,2012,0.0301944728761515
0831,01,Forest Lake Public School District,2012,-0.0870467976361604
0832,01,Mahtomedi Public School District,2012,0.00363086232980333
0833,01,South Washington County School Dist,2012,0.0795814838300571
0834,01,Stillwater Area Public School Dist.,2012,0.0172903837044055
0836,01,Butterfield Public School District,2012,-0.0735294117647059
0837,01,Madelia Public School District,2012,0.132328308207705
0840,01,St. James Public School District,2012,-0.0253521126760563
0846,01,Breckenridge Public School District,2012,-0.168469860896445
0850,01,Rothsay Public School District,2012,0.237785016286645
0852,01,Campbell-Tintah Public School Dist.,2012,0.197530864197531
0857,01,Lewiston-Altura Public School Dist.,2012,-0.043656207366985
0858,01,St. Charles Public School District,2012,-0.0282426778242678
0861,01,Winona Area Public School District,2012,-0.0527508090614887
0876,01,Annandale Public School District,2012,0.0972002113048072
0877,01,Buffalo-Hanover-Montrose Public Sch,2012,-0.00566912901563305
0879,01,Delano Public School District,2012,0.0872669575565252
0881,01,Maple Lake Public School District,2012,-0.12987012987013
0882,01,Monticello Public School District,2012,0.013915547024952
0883,01,Rockford Public School District,2012,0.0777262180974478
0885,01,St. Michael-Albertville School Dist,2012,0.132280978689818
0891,01,Canby Public School District,2012,0.101754385964912
0911,01,Cambridge-Isanti Public School Dist,2012,-0.0264264264264264
0912,01,Milaca Public School District,2012,-0.0218579234972678
0914,01,Ulen-Hitterdal Public School Dist,2012,0.0423452768729642
0915,52,Southern Plains Education Coop.,2012,-0.328671328671329
0916,06,Northeast Metro 916,2012,0.306712962962963
0917,06,Intermediate School District 917,2012,0.123579545454545
0926,83,Region 4-Lakes Country Service Coop,2012,0.4
0935,52,Fergus Falls Area Sp. Ed. Coop.,2012,-0.129411764705882
0938,52,Meeker And Wright Special Education,2012,0.0341463414634146
0966,51,Wright Technical Center,2012,-0.446808510638298
0991,83,Region 6 And 8-Sw/Wc Service Coop,2012,0.457142857142857
0998,52,Bemidji Regional Interdist. Council,2012,-0.0434782608695652
1000,70,Perpich Center For Arts Education,2012,-0.861635220125786
1100,60,Minnesota Department Of Corrections,2012,-0.504854368932039
2071,01,Lake Crystal-Wellcome Memorial,2012,0.109529025191676
2125,01,Triton School District,2012,-0.0519247985675918
2134,01,United South Central School Dist.,2012,0.106082036775106
2135,01,Maple River School District,2012,-0.15210355987055
2137,01,Kingsland Public School District,2012,-0.127468581687612
2142,01,St. Louis County School District,2012,0.0632785251619332
2143,01,Waterville-Elysian-Morristown,2012,-0.137841352405722
2144,01,Chisago Lakes School District,2012,0.0205737467400753
2149,01,Minnewaska School District,2012,0.127710843373494
2154,01,Eveleth-Gilbert School District,2012,-0.238347457627119
2155,01,Wadena-Deer Creek School District,2012,0.072936660268714
2159,01,Buffalo Lk-Hector-Stewart Public Sc,2012,-0.102857142857143
2164,01,Dilworth-Glyndon-Felton,2012,0.121966019417476
2165,01,Hinckley-Finlayson School District,2012,0.00401606425702811
2167,01,Lakeview School District,2012,0.082089552238806
2168,01,Nrheg School District,2012,-0.0739910313901345
2169,01,Murray County Central School Dist.,2012,-0.0433017591339648
2170,01,Staples-Motley School District,2012,-0.117068811438785
2171,01,Kittson Central School District,2012,-0.246913580246914
2172,01,Kenyon-Wanamingo School District,2012,-0.0388471177944862
2174,01,Pine River-Backus School District,2012,0.0407949790794979
2176,01,Warren-Alvarado-Oslo School Dist.,2012,0.125760649087221
2180,01,Maccray School District,2012,0.0488145048814505
2184,01,Luverne Public School District,2012,0.0324110671936759
2190,01,Yellow Medicine East,2012,-0.164835164835165
2198,01,Fillmore Central,2012,0.112324492979719
2215,01,Norman County East School District,2012,-0.0616438356164384
2310,01,Sibley East School District,2012,-0.0200836820083682
2311,01,Clearbrook-Gonvick School District,2012,0.00666666666666667
2342,01,West Central Area,2012,0.0317460317460317
2358,01,Tri-County School District,2012,-0.121212121212121
2364,01,Belgrade-Brooten-Elrosa School Dist,2012,-0.0440729483282675
2365,01,G.f.w.,2012,-0.146685472496474
2396,01,A.c.g.c. Public School District,2012,0.0504807692307692
2397,01,Le Sueur-Henderson School District,2012,-0.0737148399612027
2448,01,Martin County West School District,2012,-0.0262068965517241
2527,01,Norman County West School District,2012,-0.323943661971831
2534,01,Bird Island-Olivia-Lake Lillian,2012,0.011444921316166
2536,01,Granada Huntley-East Chain,2012,0.172661870503597
2580,01,East Central School District,2012,-0.0429530201342282
2609,01,Win-E-Mac School District,2012,0.0706860706860707
2683,01,Greenbush-Middle River School Dist.,2012,-0.283987915407855
2687,01,Howard Lake-Waverly-Winsted,2012,0.139024390243902
2689,01,Pipestone Area School District,2012,-0.00437828371278459
2711,01,Mesabi East School District,2012,0.111895161290323
2752,01,Fairmont Area School District,2012,0.0277306168647425
2753,01,Long Prairie-Grey Eagle School Dist,2012,-0.0753655793025872
2754,01,Cedar Mountain School District,2012,-0.0570824524312896
2769,01,Morris Area Public Schools,2012,0.0253411306042885
2805,01,Zumbrota-Mazeppa School District,2012,0.11437908496732
2835,01,Janesville-Waldorf-Pemberton,2012,0.11340206185567
2853,01,Lac Qui Parle Valley School Dist.,2012,0.024390243902439
2854,01,Ada-Borup Public School District,2012,0.129353233830846
2856,01,Stephen-Argyle Central Schools,2012,-0.167763157894737
2859,01,Glencoe-Silver Lake School District,2012,-0.0305623471882641
2860,01,Blue Earth Area Public School,2012,-0.0846702317290553
2884,01,Red Rock Central School District,2012,0.0251141552511416
2886,01,Glenville-Emmons School District,2012,-0.184100418410042
2888,01,Clinton-Graceville-Beardsley,2012,-0.0674486803519062
2889,01,Lake Park Audubon School District,2012,0.0810810810810811
2890,01,Renville County West School Dist.,2012,0.0781527531083481
2895,01,Jackson County Central School Dist.,2012,-0.031055900621118
2897,01,Redwood Area School District,2012,0.0113438045375218
2898,01,Westbrook-Walnut Grove Schools,2012,-0.287262872628726
2899,01,Plainview-Elgin-Millville,2012,-0.0446549391069012
2902,01,Rtr Public Schools,2012,0.0565068493150685
2903,01,Ortonville Public Schools,2012,-0.0120481927710843
2904,01,Tracy Area Public School District,2012,-0.0581867388362652
2905,01,Tri-City United School District,2012,NA
2906,01,Red Lake County Central Public Sch,2012,NA
2907,01,Round Lake-Brewster Public Schools,2012,NA
2908,01,Brandon-Evansville Public Schools,2012,NA
4000,07,City Academy,2012,-0.0982142857142857
4001,07,Bluffview Montessori,2012,0.0239234449760766
4003,07,"New Heights School, Inc.",2012,-0.0303030303030303
4004,07,Cedar Riverside Community School,2012,0.227027027027027
4005,07,Metro Deaf School,2012,0.0618556701030928
4007,07,Minnesota New Country School,2012,0.504587155963303
4008,07,Pact Charter School,2012,0.00911854103343465
4011,07,Athlos Leadership Academy,2012,0.776548672566372
4015,07,Community Of Peace Academy,2012,0.0783817951959545
4016,07,World Learner Charter School,2012,0.0963302752293578
4017,07,Minnesota Transitions Charter Sch,2012,-0.00061012812690665
4018,07,Achieve Language Academy,2012,0.0825892857142857
4020,07,Duluth Public Schools Academy,2012,0.1493924231594
4025,07,Cyber Village Academy,2012,0.448559670781893
4026,07,E.c.h.o. Charter School,2012,-0.617391304347826
4027,07,Higher Ground Academy,2012,0.109677419354839
4029,07,St. Paul City School,2012,0.302521008403361
4031,07,Jennings Community School,2012,0.375
4032,07,Harvest Preparatory School,2012,-0.530534351145038
4035,07,Life Prep,2012,0.00325732899022801
4036,07,Face To Face Academy,2012,0.139240506329114
4038,07,Sojourner Truth Academy,2012,0.0923482849604222
4039,07,High School For Recording Arts,2012,0.395061728395062
4043,07,Math And Science Academy,2012,0.25390625
4049,07,Northwest Passage High School,2012,-0.124183006535948
4050,07,Lafayette Public Charter School,2012,0.105263157894737
4053,07,North Lakes Academy,2012,0.187654320987654
4054,07,La Crescent Montessori & Stem Schoo,2012,0.125
4055,07,Nerstrand Charter School,2012,-0.0402684563758389
4056,07,Rosa Parks Charter High School,2012,-0.680555555555556
4057,07,El Colegio Charter School,2012,0.25
4058,07,Schoolcraft Learning Community Chtr,2012,0.0416666666666667
4059,07,Crosslake Community Charter School,2012,0.350961538461538
4064,07,Riverway Learning Community Chtr,2012,0.25
4066,07,Kato Public Charter School,2012,-0.0845070422535211
4067,07,Aurora Charter School,2012,0.290780141843972
4068,07,Excell Academy Charter,2012,0.0066079295154185
4070,07,Hope Community Academy,2012,0.166044776119403
4073,07,Academia Cesar Chavez Charter Sch.,2012,0.330058939096267
4074,07,Afsa High School,2012,0.25
4075,07,Avalon School,2012,0.2125
4077,07,Twin Cities International Elem Sch,2012,0.00860585197934595
4078,07,Minnesota International Middle Chtr,2012,0.167053364269142
4079,07,Friendship Acdmy Of Fine Arts Chtr.,2012,0.328947368421053
4080,07,Pillager Area Charter School,2012,-0.0555555555555556
4081,07,Discovery Public School Faribault,2012,0.0338983050847458
4082,07,Bluesky Charter School,2012,0.185430463576159
4083,07,Ridgeway Community School,2012,0.0526315789473684
4084,07,North Shore Community School,2012,0.118457300275482
4085,07,Harbor City International Charter,2012,0.212121212121212
4087,07,Sage Academy Charter School,2012,-0.0972222222222222
4088,07,Urban Academy Charter School,2012,0.0848484848484849
4089,07,New City School,2012,0.572992700729927
4090,07,Prairie Creek Community School,2012,0
4091,07,Arcadia Charter School,2012,-0.0170940170940171
4092,07,Watershed High School,2012,-0.388888888888889
4093,07,New Century Academy,2012,0.0359712230215827
4095,07,Trio Wolf Creek Distance Learning,2012,-0.12
4097,07,"Partnership Academy, Inc.",2012,0.0549450549450549
4098,07,Nova Classical Academy,2012,0.29837067209776
4100,07,Great Expectations,2012,0.333333333333333
4102,07,Minnesota Internship Center,2012,0.523046092184369
4103,07,Hmong College Prep Academy,2012,0.633685380767093
4104,07,Paladin Career And Tech High School,2012,0.351485148514851
4105,07,Great River School,2012,0.457198443579767
4106,07,Treknorth High School,2012,0.310756972111554
4107,07,Voyageurs Expeditionary,2012,0.30188679245283
4110,07,Pim Arts High School,2012,0.0726643598615917
